Sistemas = 000100000
Spikes 	 Durations 
55.0 	18.0 
190.0 	48.0 
3.0 	3.0 
3.0 	2.0 
1.0 	1.0 
10.0 	7.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
888.0 	92.0 
4.0 	4.0 
1.0 	1.0 
1.0 	1.0 
3.0 	3.0 
4.0 	3.0 
8.0 	4.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
2473.0 	228.0 
4.0 	3.0 
24.0 	10.0 
10.0 	6.0 
107.0 	17.0 
6833.0 	471.0 
34.0 	12.0 
1.0 	1.0 
752.0 	167.0 
482.0 	76.0 
61.0 	14.0 
22602.0 	1092.0 
4.0 	4.0 
6354.0 	287.0 
4.0 	3.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
2283.0 	157.0 
13.0 	9.0 
2.0 	2.0 
11.0 	7.0 
2.0 	2.0 
1.0 	1.0 
27.0 	10.0 
7.0 	5.0 
3.0 	2.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
14.0 	7.0 
8.0 	5.0 
18.0 	11.0 
3.0 	2.0 
7.0 	5.0 
965.0 	122.0 
1.0 	1.0 
1.0 	1.0 
109.0 	22.0 
1233.0 	144.0 
1.0 	1.0 
32.0 	15.0 
806.0 	79.0 
1.0 	1.0 
15.0 	8.0 
13.0 	11.0 
9333.0 	330.0 
38.0 	12.0 
19.0 	8.0 
2.0 	2.0 
4.0 	3.0 
40.0 	12.0 
1781.0 	159.0 
167.0 	32.0 
266.0 	64.0 
3.0 	3.0 
97.0 	35.0 
2.0 	2.0 
19.0 	8.0 
28.0 	13.0 
1.0 	1.0 
336399.0 	10032.0 
36.0 	20.0 
1.0 	1.0 
23.0 	16.0 
2.0 	2.0 
2.0 	2.0 
4.0 	4.0 
1.0 	1.0 
59.0 	17.0 
4.0 	2.0 
7.0 	5.0 
109.0 	30.0 
11.0 	6.0 
40.0 	24.0 
7.0 	4.0 
3.0 	3.0 
64.0 	18.0 
1.0 	1.0 
28.0 	12.0 
1.0 	1.0 
2.0 	2.0 
15.0 	11.0 
83.0 	19.0 
1144.0 	101.0 
16.0 	10.0 
961.0 	81.0 
119833.0 	3011.0 
152.0 	59.0 
15690.0 	927.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
80.0 	17.0 
2.0 	2.0 
2.0 	2.0 
15.0 	8.0 
2.0 	2.0 
3.0 	3.0 
4.0 	4.0 
16833.0 	691.0 
217.0 	27.0 
12323.0 	614.0 
2.0 	2.0 
4.0 	3.0 
873.0 	74.0 
1.0 	1.0 
1.0 	1.0 
6.0 	4.0 
1780.0 	99.0 
1.0 	1.0 
408.0 	62.0 
1617.0 	251.0 
4.0 	4.0 
44467.0 	2479.0 
1.0 	1.0 
5.0 	5.0 
2.0 	2.0 
1560.0 	123.0 
1775.0 	154.0 
5.0 	5.0 
1.0 	1.0 
20505.0 	436.0 
642.0 	125.0 
256.0 	37.0 
10.0 	7.0 
2.0 	2.0 
9.0 	8.0 
1.0 	1.0 
171.0 	29.0 
2.0 	2.0 
3.0 	2.0 
1013913.0 	19489.0 
1.0 	1.0 
9.0 	7.0 
1.0 	1.0 
6820.0 	314.0 
34.0 	15.0 
7.0 	6.0 
5.0 	5.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
3.0 	3.0 
9.0 	6.0 
214.0 	51.0 
288.0 	54.0 
354.0 	39.0 
353.0 	75.0 
1.0 	1.0 
1.0 	1.0 
3.0 	3.0 
1.0 	1.0 
1.0 	1.0 
99.0 	36.0 
1.0 	1.0 
75.0 	19.0 
1.0 	1.0 
24.0 	13.0 
4.0 	3.0 
4.0 	2.0 
3520.0 	197.0 
327.0 	76.0 
116.0 	20.0 
3.0 	3.0 
3.0 	3.0 
5.0 	5.0 
3.0 	2.0 
1.0 	1.0 
2.0 	2.0 
2.0 	2.0 
524.0 	49.0 
1.0 	1.0 
12.0 	8.0 
1.0 	1.0 
1.0 	1.0 
4.0 	3.0 
8092.0 	489.0 
37.0 	14.0 
1.0 	1.0 
7.0 	4.0 
5.0 	3.0 
121998.0 	2716.0 
126352.0 	4180.0 
1.0 	1.0 
1.0 	1.0 
135.0 	37.0 
318.0 	82.0 
2.0 	2.0 
2.0 	2.0 
2.0 	2.0 
5008.0 	272.0 
1.0 	1.0 
6.0 	4.0 
2.0 	2.0 
1.0 	1.0 
5.0 	3.0 
6.0 	5.0 
55.0 	16.0 
1.0 	1.0 
1.0 	1.0 
5.0 	3.0 
1.0 	1.0 
2.0 	2.0 
16.0 	9.0 
45.0 	14.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
8.0 	4.0 
28.0 	11.0 
1.0 	1.0 
292.0 	63.0 
128.0 	36.0 
2.0 	2.0 
23.0 	10.0 
593.0 	82.0 
1.0 	1.0 
37.0 	13.0 
1.0 	1.0 
5.0 	3.0 
1.0 	1.0 
19.0 	10.0 
1.0 	1.0 
1.0 	1.0 
381.0 	49.0 
1.0 	1.0 
214904.0 	6990.0 
4.0 	3.0 
2.0 	2.0 
9694.0 	648.0 
14.0 	6.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
49.0 	15.0 
3.0 	3.0 
740.0 	92.0 
14.0 	7.0 
140.0 	36.0 
17.0 	7.0 
9.0 	6.0 
66.0 	20.0 
4041.0 	216.0 
1.0 	1.0 
240.0 	47.0 
5.0 	4.0 
2.0 	2.0 
3.0 	3.0 
1083022.0 	10383.0 
37.0 	17.0 
4553.0 	180.0 
2.0 	2.0 
7.0 	6.0 
441.0 	63.0 
1.0 	1.0 
1.0 	1.0 
