Sistemas = 000060000
Spikes 	 Durations 
1.0 	1.0 
100.0 	26.0 
161147.0 	2977.0 
14.0 	7.0 
1.0 	1.0 
424.0 	57.0 
11.0 	8.0 
4.0 	4.0 
2.0 	2.0 
1613.0 	151.0 
7.0 	5.0 
1.0 	1.0 
7.0 	4.0 
5605503.0 	43211.0 
6.0 	3.0 
79.0 	20.0 
2.0 	2.0 
2393.0 	164.0 
1.0 	1.0 
78.0 	38.0 
1.0 	1.0 
3222794.0 	32678.0 
1.0 	1.0 
6.0 	5.0 
1.0 	1.0 
32.0 	16.0 
2180769.0 	21501.0 
13.0 	8.0 
692311.0 	10392.0 
2.0 	2.0 
523.0 	104.0 
2.0 	2.0 
1.0 	1.0 
5.0 	4.0 
23868.0 	1060.0 
1.0 	1.0 
1.0 	1.0 
3.0 	2.0 
1.0 	1.0 
1520.0 	179.0 
8018.0 	459.0 
12.0 	7.0 
1.0 	1.0 
7.0 	5.0 
1.0 	1.0 
11.0 	8.0 
1.0 	1.0 
2049229.0 	15036.0 
23817.0 	1259.0 
2125766.0 	30035.0 
4.0 	3.0 
1.0 	1.0 
69.0 	31.0 
1.0 	1.0 
59.0 	20.0 
14.0 	8.0 
36.0 	11.0 
1.0 	1.0 
1.0 	1.0 
64.0 	20.0 
1.0 	1.0 
4520.0 	220.0 
1.0 	1.0 
99.0 	17.0 
38.0 	24.0 
344326.0 	5768.0 
4.0 	3.0 
2054488.0 	14390.0 
7.0 	5.0 
1515.0 	108.0 
39.0 	14.0 
8.0 	5.0 
594.0 	61.0 
104135.0 	1962.0 
7.0 	5.0 
2.0 	2.0 
1.0 	1.0 
130.0 	44.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
8.0 	7.0 
1.0 	1.0 
7.0 	6.0 
7.0 	5.0 
8.0 	6.0 
1.0 	1.0 
1.0 	1.0 
549.0 	79.0 
3.0 	3.0 
1.0 	1.0 
95.0 	21.0 
597.0 	93.0 
2972656.0 	30719.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
750070.0 	11202.0 
3.0 	3.0 
2.0 	2.0 
7.0 	5.0 
67.0 	24.0 
5.0 	5.0 
1.0 	1.0 
2.0 	2.0 
11.0 	6.0 
175.0 	32.0 
130.0 	28.0 
2.0 	2.0 
33.0 	16.0 
241.0 	46.0 
20.0 	13.0 
24.0 	17.0 
1.0 	1.0 
35.0 	18.0 
1.0 	1.0 
11.0 	6.0 
1.0 	1.0 
4.0 	3.0 
1.0 	1.0 
25.0 	15.0 
24.0 	12.0 
588673.0 	9516.0 
1.0 	1.0 
23.0 	13.0 
248167.0 	4534.0 
1.0 	1.0 
4.0 	3.0 
422198.0 	6920.0 
74.0 	18.0 
2.0 	2.0 
3.0 	2.0 
564.0 	74.0 
1.0 	1.0 
37.0 	10.0 
1.0 	1.0 
5.0 	5.0 
3.0 	2.0 
68.0 	22.0 
1.0 	1.0 
1.0 	1.0 
278.0 	55.0 
185.0 	41.0 
20.0 	10.0 
494.0 	112.0 
3.0 	3.0 
1.0 	1.0 
1.0 	1.0 
5.0 	3.0 
6.0 	4.0 
9.0 	5.0 
2.0 	2.0 
11.0 	8.0 
5.0 	5.0 
10.0 	8.0 
681.0 	165.0 
28.0 	11.0 
1912680.0 	31283.0 
2952.0 	233.0 
19.0 	11.0 
7195.0 	451.0 
4.0 	4.0 
6.0 	5.0 
1.0 	1.0 
13.0 	10.0 
30.0 	11.0 
2.0 	2.0 
1.0 	1.0 
3.0 	3.0 
3.0 	2.0 
2.0 	2.0 
6.0 	4.0 
5.0 	4.0 
4.0 	4.0 
9.0 	8.0 
12534.0 	399.0 
4.0 	4.0 
27.0 	18.0 
3.0 	3.0 
1.0 	1.0 
1390.0 	104.0 
4.0 	3.0 
7060.0 	314.0 
20.0 	7.0 
55.0 	19.0 
443.0 	78.0 
4411108.0 	36110.0 
8.0 	6.0 
2.0 	2.0 
31.0 	13.0 
1.0 	1.0 
24.0 	13.0 
39.0 	13.0 
34.0 	10.0 
2.0 	2.0 
2.0 	2.0 
67.0 	18.0 
1.0 	1.0 
1483.0 	138.0 
1.0 	1.0 
1.0 	1.0 
567.0 	84.0 
422132.0 	7813.0 
12.0 	10.0 
1.0 	1.0 
8.0 	6.0 
4.0 	3.0 
54.0 	19.0 
7.0 	5.0 
1.0 	1.0 
9954742.0 	92606.0 
5.0 	5.0 
27.0 	16.0 
2.0 	2.0 
8.0 	5.0 
1.0 	1.0 
260.0 	73.0 
55.0 	18.0 
1.0 	1.0 
1.0 	1.0 
22.0 	11.0 
1.0 	1.0 
2.0 	2.0 
192.0 	48.0 
21.0 	9.0 
137.0 	37.0 
3.0 	2.0 
1.0 	1.0 
2.0 	2.0 
10.0 	6.0 
3.0 	2.0 
61.0 	21.0 
11753.0 	885.0 
1.0 	1.0 
4.0 	2.0 
1.0 	1.0 
72.0 	21.0 
3945.0 	276.0 
1.0 	1.0 
2455.0 	222.0 
220811.0 	3439.0 
2.0 	2.0 
1.0 	1.0 
5.0 	4.0 
3183.0 	225.0 
10.0 	5.0 
38.0 	20.0 
165.0 	70.0 
20.0 	10.0 
1.0 	1.0 
5.0 	4.0 
789319.0 	12899.0 
1.0 	1.0 
3.0 	3.0 
12.0 	6.0 
2800774.0 	24304.0 
1.0 	1.0 
2.0 	2.0 
46.0 	16.0 
4.0 	3.0 
263.0 	37.0 
1.0 	1.0 
103.0 	27.0 
32.0 	17.0 
880.0 	111.0 
1959.0 	184.0 
1.0 	1.0 
1.0 	1.0 
6.0 	4.0 
2.0 	2.0 
1.0 	1.0 
61499.0 	1703.0 
1.0 	1.0 
6.0 	5.0 
1.0 	1.0 
3.0 	2.0 
5.0 	5.0 
2.0 	2.0 
2.0 	2.0 
4.0 	3.0 
1.0 	1.0 
983828.0 	17581.0 
94.0 	24.0 
4.0 	4.0 
21.0 	12.0 
1.0 	1.0 
372.0 	73.0 
131.0 	35.0 
1.0 	1.0 
13.0 	6.0 
1.0 	1.0 
1.0 	1.0 
712.0 	82.0 
20.0 	9.0 
155.0 	35.0 
1.0 	1.0 
1504001.0 	23935.0 
13440.0 	450.0 
1.0 	1.0 
1.0 	1.0 
1017.0 	93.0 
361871.0 	6244.0 
552.0 	62.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
23.0 	9.0 
2.0 	2.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
3.0 	2.0 
4.0 	4.0 
2.0 	2.0 
3.0 	3.0 
1.0 	1.0 
1.0 	1.0 
10.0 	7.0 
48859.0 	2014.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
43.0 	14.0 
4.0 	3.0 
116.0 	23.0 
307584.0 	5308.0 
110.0 	38.0 
3.0 	2.0 
1.0 	1.0 
3.0 	3.0 
5.0 	4.0 
8.0 	7.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
3793.0 	195.0 
7.0 	6.0 
96.0 	24.0 
244.0 	55.0 
513.0 	89.0 
2.0 	2.0 
16.0 	10.0 
2.0 	2.0 
3.0 	3.0 
15.0 	6.0 
7.0 	4.0 
1.0 	1.0 
