Sistemas = 000100000
Spikes 	 Durations 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
4.0 	3.0 
7.0 	4.0 
113.0 	35.0 
1.0 	1.0 
4.0 	4.0 
1.0 	1.0 
4.0 	3.0 
4.0 	4.0 
11.0 	8.0 
2.0 	2.0 
1.0 	1.0 
40.0 	21.0 
14.0 	9.0 
1.0 	1.0 
1.0 	1.0 
3.0 	3.0 
1.0 	1.0 
2.0 	2.0 
3.0 	3.0 
15.0 	8.0 
319.0 	46.0 
6.0 	3.0 
170.0 	36.0 
3.0 	2.0 
1.0 	1.0 
200.0 	43.0 
12.0 	8.0 
19.0 	9.0 
1.0 	1.0 
2.0 	2.0 
11.0 	5.0 
1.0 	1.0 
4.0 	4.0 
201.0 	41.0 
9.0 	8.0 
23.0 	8.0 
8.0 	5.0 
562.0 	68.0 
15.0 	8.0 
34.0 	12.0 
8.0 	4.0 
4.0 	4.0 
3.0 	3.0 
14.0 	6.0 
2.0 	2.0 
497.0 	94.0 
1.0 	1.0 
15.0 	11.0 
10.0 	6.0 
7.0 	5.0 
2.0 	2.0 
46.0 	15.0 
1.0 	1.0 
1.0 	1.0 
22.0 	14.0 
3.0 	2.0 
1.0 	1.0 
2.0 	2.0 
6.0 	6.0 
1.0 	1.0 
44.0 	14.0 
1.0 	1.0 
1.0 	1.0 
17.0 	11.0 
3.0 	2.0 
16.0 	7.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
9.0 	8.0 
10.0 	8.0 
12.0 	7.0 
172.0 	43.0 
10.0 	6.0 
2.0 	2.0 
66.0 	20.0 
19.0 	9.0 
2.0 	2.0 
1.0 	1.0 
275.0 	54.0 
18.0 	7.0 
47.0 	16.0 
5766.0 	323.0 
76.0 	28.0 
14.0 	7.0 
1.0 	1.0 
1.0 	1.0 
5.0 	4.0 
5.0 	3.0 
1.0 	1.0 
9.0 	4.0 
12.0 	7.0 
2.0 	2.0 
6.0 	4.0 
5.0 	4.0 
230.0 	69.0 
1.0 	1.0 
3.0 	3.0 
591.0 	103.0 
2.0 	2.0 
1.0 	1.0 
4.0 	3.0 
2.0 	2.0 
6.0 	4.0 
1.0 	1.0 
18.0 	12.0 
1.0 	1.0 
1.0 	1.0 
6.0 	4.0 
1.0 	1.0 
2.0 	2.0 
3.0 	3.0 
155.0 	43.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
310.0 	42.0 
96.0 	27.0 
1.0 	1.0 
91.0 	29.0 
3.0 	3.0 
231.0 	62.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
57.0 	23.0 
4.0 	3.0 
2.0 	2.0 
2.0 	2.0 
1533.0 	127.0 
5.0 	4.0 
3.0 	3.0 
11.0 	6.0 
27.0 	9.0 
2.0 	2.0 
2.0 	2.0 
2.0 	2.0 
3.0 	3.0 
34.0 	14.0 
3.0 	2.0 
9.0 	7.0 
11.0 	4.0 
9.0 	3.0 
1.0 	1.0 
7.0 	4.0 
6.0 	5.0 
3.0 	2.0 
5.0 	5.0 
25.0 	8.0 
1.0 	1.0 
12.0 	7.0 
148.0 	33.0 
6.0 	5.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
95.0 	28.0 
8.0 	4.0 
75.0 	21.0 
4.0 	3.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
9.0 	5.0 
23.0 	13.0 
3.0 	2.0 
6.0 	4.0 
3.0 	3.0 
3.0 	3.0 
1.0 	1.0 
1.0 	1.0 
132.0 	44.0 
52.0 	19.0 
4.0 	3.0 
10.0 	8.0 
3.0 	3.0 
10.0 	6.0 
5.0 	4.0 
1.0 	1.0 
278.0 	53.0 
2.0 	2.0 
55.0 	26.0 
20.0 	9.0 
29.0 	13.0 
12.0 	9.0 
2.0 	2.0 
49.0 	14.0 
2.0 	2.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
4.0 	3.0 
10.0 	7.0 
55.0 	24.0 
1.0 	1.0 
1.0 	1.0 
23.0 	10.0 
3.0 	3.0 
127.0 	29.0 
2.0 	2.0 
13.0 	5.0 
1.0 	1.0 
1.0 	1.0 
47.0 	23.0 
2.0 	2.0 
2.0 	2.0 
1.0 	1.0 
49.0 	18.0 
1.0 	1.0 
4.0 	3.0 
177.0 	40.0 
24.0 	10.0 
211.0 	46.0 
1.0 	1.0 
336.0 	61.0 
114.0 	30.0 
8.0 	4.0 
5.0 	3.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
2.0 	2.0 
1.0 	1.0 
17.0 	8.0 
16.0 	7.0 
9.0 	5.0 
1.0 	1.0 
4.0 	3.0 
1.0 	1.0 
1.0 	1.0 
3.0 	3.0 
3.0 	3.0 
1.0 	1.0 
104.0 	33.0 
38.0 	16.0 
1.0 	1.0 
1.0 	1.0 
3.0 	3.0 
1.0 	1.0 
251.0 	32.0 
12.0 	7.0 
16.0 	10.0 
50.0 	26.0 
18.0 	9.0 
9.0 	6.0 
4.0 	3.0 
229.0 	39.0 
67.0 	27.0 
30.0 	12.0 
1.0 	1.0 
1.0 	1.0 
417.0 	69.0 
4.0 	3.0 
1.0 	1.0 
223.0 	48.0 
2.0 	2.0 
9.0 	7.0 
1.0 	1.0 
44.0 	17.0 
4.0 	2.0 
349.0 	71.0 
6.0 	5.0 
1.0 	1.0 
1.0 	1.0 
93.0 	30.0 
2.0 	2.0 
1.0 	1.0 
17.0 	12.0 
127.0 	28.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
6.0 	5.0 
124.0 	27.0 
4.0 	3.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
48.0 	15.0 
5.0 	4.0 
1.0 	1.0 
28.0 	13.0 
1.0 	1.0 
165.0 	45.0 
7.0 	7.0 
1.0 	1.0 
123.0 	27.0 
4.0 	3.0 
114.0 	30.0 
31.0 	16.0 
3.0 	3.0 
4.0 	3.0 
33.0 	13.0 
2.0 	2.0 
8.0 	6.0 
8.0 	4.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
2.0 	2.0 
1.0 	1.0 
3.0 	3.0 
3.0 	2.0 
1.0 	1.0 
42.0 	12.0 
208.0 	55.0 
18.0 	7.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
8.0 	6.0 
1.0 	1.0 
5.0 	4.0 
83.0 	33.0 
2.0 	2.0 
2.0 	2.0 
61.0 	25.0 
2.0 	2.0 
293.0 	54.0 
156.0 	28.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
2.0 	2.0 
1.0 	1.0 
20.0 	12.0 
5.0 	3.0 
20.0 	10.0 
40.0 	12.0 
85.0 	32.0 
1.0 	1.0 
1.0 	1.0 
3.0 	2.0 
3.0 	2.0 
31.0 	11.0 
3.0 	2.0 
4.0 	4.0 
5.0 	5.0 
1.0 	1.0 
47.0 	16.0 
11.0 	6.0 
36.0 	11.0 
45.0 	14.0 
3.0 	2.0 
3.0 	3.0 
25.0 	9.0 
1.0 	1.0 
1.0 	1.0 
3.0 	2.0 
3.0 	3.0 
5.0 	5.0 
1.0 	1.0 
5.0 	3.0 
3.0 	3.0 
1.0 	1.0 
1.0 	1.0 
8.0 	5.0 
26.0 	12.0 
1.0 	1.0 
6.0 	5.0 
5.0 	4.0 
2.0 	2.0 
331.0 	51.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
30.0 	12.0 
91.0 	24.0 
1.0 	1.0 
6.0 	6.0 
10.0 	8.0 
44.0 	14.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
55.0 	17.0 
1.0 	1.0 
3.0 	3.0 
3.0 	3.0 
1.0 	1.0 
2.0 	2.0 
10.0 	5.0 
2.0 	2.0 
5.0 	5.0 
2.0 	2.0 
1.0 	1.0 
4063.0 	334.0 
48.0 	17.0 
316.0 	59.0 
340.0 	49.0 
5.0 	4.0 
1.0 	1.0 
18.0 	12.0 
3.0 	3.0 
19.0 	8.0 
2.0 	2.0 
5.0 	3.0 
72.0 	23.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
5.0 	3.0 
5.0 	3.0 
2.0 	2.0 
167.0 	47.0 
1.0 	1.0 
1.0 	1.0 
4.0 	3.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
6.0 	4.0 
1.0 	1.0 
18.0 	7.0 
5.0 	4.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
10.0 	5.0 
22.0 	13.0 
1.0 	1.0 
22.0 	10.0 
1.0 	1.0 
1.0 	1.0 
28.0 	17.0 
10.0 	7.0 
11.0 	4.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
228.0 	60.0 
1.0 	1.0 
1.0 	1.0 
4.0 	3.0 
5.0 	4.0 
1.0 	1.0 
19.0 	8.0 
3.0 	3.0 
2.0 	2.0 
218.0 	37.0 
166.0 	44.0 
32.0 	13.0 
50.0 	16.0 
46.0 	14.0 
14.0 	8.0 
1.0 	1.0 
4.0 	3.0 
17.0 	10.0 
2.0 	2.0 
3.0 	2.0 
364.0 	66.0 
74.0 	21.0 
3.0 	3.0 
1.0 	1.0 
2.0 	2.0 
2.0 	2.0 
51.0 	14.0 
2.0 	2.0 
1.0 	1.0 
6.0 	5.0 
69.0 	22.0 
2.0 	2.0 
4.0 	4.0 
198.0 	29.0 
6.0 	6.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
307.0 	59.0 
15.0 	7.0 
1.0 	1.0 
2.0 	2.0 
48.0 	17.0 
4.0 	3.0 
616.0 	121.0 
1.0 	1.0 
3.0 	2.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
243.0 	51.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
6.0 	4.0 
4.0 	3.0 
2.0 	2.0 
403.0 	84.0 
45.0 	26.0 
12.0 	10.0 
111.0 	22.0 
13.0 	9.0 
1.0 	1.0 
6.0 	4.0 
56.0 	15.0 
2.0 	2.0 
50.0 	16.0 
1.0 	1.0 
1.0 	1.0 
16.0 	10.0 
5.0 	3.0 
1.0 	1.0 
12.0 	9.0 
1.0 	1.0 
82.0 	25.0 
13.0 	8.0 
1.0 	1.0 
3.0 	3.0 
5.0 	3.0 
3.0 	3.0 
1.0 	1.0 
408.0 	86.0 
56.0 	22.0 
4.0 	4.0 
1.0 	1.0 
33.0 	15.0 
1.0 	1.0 
9.0 	6.0 
4.0 	2.0 
460.0 	53.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
2.0 	2.0 
1.0 	1.0 
2.0 	2.0 
839.0 	145.0 
9.0 	5.0 
1217.0 	107.0 
1.0 	1.0 
2.0 	2.0 
19.0 	10.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
11.0 	5.0 
1344.0 	164.0 
1.0 	1.0 
107.0 	33.0 
1.0 	1.0 
11.0 	8.0 
10.0 	7.0 
3.0 	3.0 
35.0 	13.0 
1.0 	1.0 
11.0 	8.0 
3.0 	2.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
9.0 	5.0 
3.0 	3.0 
3.0 	2.0 
1.0 	1.0 
10.0 	7.0 
4.0 	3.0 
30.0 	15.0 
3.0 	3.0 
41.0 	18.0 
1.0 	1.0 
1.0 	1.0 
41.0 	11.0 
36.0 	14.0 
17.0 	8.0 
1.0 	1.0 
4.0 	4.0 
16.0 	10.0 
9.0 	6.0 
3.0 	2.0 
2.0 	2.0 
19.0 	8.0 
2.0 	2.0 
13.0 	7.0 
1.0 	1.0 
1.0 	1.0 
57.0 	20.0 
1.0 	1.0 
1.0 	1.0 
64.0 	14.0 
1.0 	1.0 
4.0 	4.0 
1.0 	1.0 
54.0 	14.0 
36.0 	13.0 
1.0 	1.0 
2.0 	2.0 
3.0 	3.0 
1.0 	1.0 
1.0 	1.0 
5.0 	3.0 
11.0 	5.0 
10.0 	6.0 
5.0 	3.0 
4.0 	3.0 
4.0 	4.0 
1.0 	1.0 
37.0 	15.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
3.0 	2.0 
56.0 	16.0 
1.0 	1.0 
9.0 	7.0 
4.0 	4.0 
4.0 	3.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
2.0 	2.0 
26.0 	11.0 
1.0 	1.0 
223.0 	45.0 
1.0 	1.0 
2.0 	2.0 
15.0 	8.0 
1.0 	1.0 
1.0 	1.0 
26.0 	15.0 
25.0 	12.0 
2.0 	2.0 
2.0 	2.0 
12.0 	6.0 
7.0 	6.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
3.0 	2.0 
39.0 	12.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
8.0 	5.0 
4.0 	4.0 
10.0 	7.0 
5.0 	5.0 
52.0 	19.0 
3.0 	2.0 
1091.0 	115.0 
20.0 	8.0 
1.0 	1.0 
16.0 	7.0 
1.0 	1.0 
992.0 	146.0 
1.0 	1.0 
2.0 	2.0 
36.0 	12.0 
47.0 	13.0 
1.0 	1.0 
1.0 	1.0 
55.0 	25.0 
2.0 	2.0 
2.0 	2.0 
4.0 	3.0 
65.0 	20.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
228.0 	37.0 
4.0 	3.0 
7.0 	5.0 
11.0 	7.0 
8.0 	6.0 
1.0 	1.0 
14.0 	10.0 
1.0 	1.0 
33.0 	10.0 
1.0 	1.0 
51.0 	11.0 
1.0 	1.0 
1.0 	1.0 
15.0 	11.0 
79.0 	19.0 
5.0 	3.0 
1.0 	1.0 
1.0 	1.0 
18.0 	6.0 
13.0 	8.0 
6.0 	4.0 
6.0 	4.0 
2.0 	2.0 
20.0 	13.0 
1.0 	1.0 
1.0 	1.0 
89.0 	26.0 
494.0 	68.0 
3.0 	2.0 
1.0 	1.0 
3.0 	2.0 
2.0 	2.0 
1.0 	1.0 
504.0 	60.0 
2.0 	2.0 
50.0 	28.0 
9.0 	6.0 
1069.0 	153.0 
51.0 	14.0 
2.0 	2.0 
4.0 	3.0 
1.0 	1.0 
91.0 	23.0 
3.0 	3.0 
1.0 	1.0 
58.0 	17.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
4.0 	4.0 
182.0 	40.0 
57.0 	16.0 
2.0 	2.0 
1.0 	1.0 
5.0 	5.0 
7.0 	3.0 
1.0 	1.0 
1.0 	1.0 
79.0 	26.0 
4.0 	4.0 
14.0 	8.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
93.0 	20.0 
2.0 	2.0 
1.0 	1.0 
5.0 	5.0 
6.0 	4.0 
11.0 	6.0 
1.0 	1.0 
1.0 	1.0 
115.0 	35.0 
492.0 	66.0 
14.0 	7.0 
1.0 	1.0 
3.0 	3.0 
1.0 	1.0 
26.0 	13.0 
10.0 	8.0 
1.0 	1.0 
1981.0 	188.0 
2.0 	2.0 
1.0 	1.0 
5.0 	4.0 
2.0 	2.0 
14.0 	5.0 
4.0 	3.0 
3.0 	2.0 
3.0 	3.0 
1.0 	1.0 
17.0 	11.0 
1.0 	1.0 
2.0 	2.0 
22.0 	13.0 
34.0 	13.0 
1.0 	1.0 
2.0 	2.0 
69.0 	32.0 
1.0 	1.0 
1.0 	1.0 
267.0 	44.0 
1.0 	1.0 
24.0 	14.0 
4.0 	3.0 
25.0 	15.0 
72.0 	22.0 
1.0 	1.0 
14.0 	8.0 
15.0 	8.0 
1.0 	1.0 
4.0 	3.0 
5.0 	3.0 
37.0 	16.0 
1.0 	1.0 
72.0 	21.0 
8.0 	6.0 
7.0 	6.0 
4.0 	3.0 
3.0 	3.0 
437.0 	59.0 
336.0 	48.0 
2.0 	2.0 
2.0 	2.0 
19.0 	8.0 
175.0 	43.0 
103.0 	30.0 
104.0 	22.0 
1.0 	1.0 
3.0 	2.0 
240.0 	67.0 
2.0 	2.0 
32.0 	17.0 
1.0 	1.0 
1.0 	1.0 
14.0 	7.0 
128.0 	33.0 
180.0 	47.0 
8.0 	6.0 
1.0 	1.0 
1.0 	1.0 
10.0 	8.0 
5.0 	4.0 
3.0 	3.0 
4.0 	3.0 
74.0 	28.0 
4.0 	4.0 
18.0 	8.0 
6.0 	4.0 
1.0 	1.0 
2.0 	2.0 
2.0 	2.0 
1.0 	1.0 
25.0 	8.0 
1.0 	1.0 
270.0 	52.0 
1.0 	1.0 
5.0 	4.0 
1.0 	1.0 
9.0 	6.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
49.0 	16.0 
10.0 	5.0 
5.0 	4.0 
132.0 	29.0 
1.0 	1.0 
3.0 	2.0 
20.0 	15.0 
1.0 	1.0 
3.0 	3.0 
156.0 	38.0 
15.0 	7.0 
5.0 	5.0 
2.0 	2.0 
1.0 	1.0 
14.0 	6.0 
6.0 	6.0 
31.0 	16.0 
6.0 	4.0 
6.0 	5.0 
87.0 	17.0 
2.0 	2.0 
106.0 	28.0 
1.0 	1.0 
13.0 	8.0 
1.0 	1.0 
798.0 	74.0 
2.0 	2.0 
1.0 	1.0 
3.0 	3.0 
1.0 	1.0 
52.0 	24.0 
56.0 	24.0 
1.0 	1.0 
1.0 	1.0 
71.0 	20.0 
11.0 	6.0 
122.0 	25.0 
1.0 	1.0 
90.0 	33.0 
2.0 	2.0 
2.0 	2.0 
4.0 	3.0 
2.0 	2.0 
7.0 	4.0 
1.0 	1.0 
152.0 	45.0 
1.0 	1.0 
21.0 	10.0 
208.0 	57.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
87.0 	23.0 
17.0 	10.0 
1.0 	1.0 
1.0 	1.0 
37.0 	21.0 
6.0 	5.0 
24.0 	9.0 
1.0 	1.0 
18.0 	9.0 
1.0 	1.0 
240.0 	54.0 
2.0 	2.0 
92.0 	26.0 
2.0 	2.0 
4.0 	3.0 
13.0 	10.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
10.0 	7.0 
12.0 	5.0 
6.0 	4.0 
4.0 	3.0 
1.0 	1.0 
2.0 	2.0 
21.0 	11.0 
1.0 	1.0 
111.0 	37.0 
73.0 	24.0 
37.0 	13.0 
632.0 	80.0 
6.0 	5.0 
5.0 	4.0 
28.0 	8.0 
11.0 	9.0 
2.0 	2.0 
12.0 	7.0 
2.0 	2.0 
2.0 	2.0 
1.0 	1.0 
128.0 	29.0 
7.0 	6.0 
20.0 	11.0 
1.0 	1.0 
20.0 	10.0 
11.0 	4.0 
12.0 	10.0 
63.0 	17.0 
158.0 	29.0 
1.0 	1.0 
3.0 	3.0 
1.0 	1.0 
1.0 	1.0 
6.0 	4.0 
949.0 	146.0 
546.0 	101.0 
2.0 	2.0 
2.0 	2.0 
2.0 	2.0 
2.0 	2.0 
4.0 	3.0 
6.0 	5.0 
2.0 	2.0 
8.0 	5.0 
1.0 	1.0 
1.0 	1.0 
5.0 	4.0 
11.0 	8.0 
8.0 	5.0 
1.0 	1.0 
31.0 	15.0 
54.0 	20.0 
1089.0 	111.0 
1.0 	1.0 
1.0 	1.0 
40.0 	11.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
101.0 	27.0 
4.0 	3.0 
24.0 	11.0 
1256.0 	224.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
40.0 	16.0 
4.0 	4.0 
99.0 	25.0 
1.0 	1.0 
2.0 	2.0 
