Sistemas = 000060000
Spikes 	 Durations 
1.0 	1.0 
6.0 	5.0 
8.0 	7.0 
15.0 	9.0 
2716079.0 	37782.0 
639203.0 	12902.0 
1.0 	1.0 
1.0 	1.0 
47.0 	17.0 
69978.0 	1961.0 
40.0 	21.0 
11.0 	5.0 
4.0 	3.0 
151174.0 	3284.0 
231751.0 	3659.0 
1.0 	1.0 
2.0 	2.0 
19.0 	12.0 
1.0 	1.0 
2.0 	2.0 
6.0 	3.0 
12.0 	8.0 
16.0 	6.0 
13.0 	9.0 
5276633.0 	37758.0 
4.0 	4.0 
3.0 	3.0 
1.0 	1.0 
1.0 	1.0 
15.0 	9.0 
76.0 	28.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
197.0 	40.0 
1.0 	1.0 
3.0 	3.0 
1.0 	1.0 
6.0 	4.0 
1.0 	1.0 
38.0 	18.0 
1.0 	1.0 
2.0 	2.0 
4.0 	4.0 
1.0 	1.0 
1.0 	1.0 
580.0 	111.0 
2.0 	2.0 
1.0 	1.0 
498.0 	101.0 
2.0 	2.0 
403.0 	39.0 
9.0 	8.0 
2048.0 	223.0 
4.0 	3.0 
4.0 	4.0 
8.0 	6.0 
2036.0 	129.0 
2960.0 	261.0 
93.0 	27.0 
9.0 	3.0 
657.0 	75.0 
1.0 	1.0 
1429.0 	156.0 
13.0 	9.0 
1.0 	1.0 
6.0 	4.0 
11.0 	7.0 
3.0 	2.0 
88.0 	43.0 
5.0 	5.0 
4.0 	3.0 
239.0 	57.0 
15.0 	9.0 
118.0 	30.0 
2.0 	2.0 
226.0 	45.0 
1.0 	1.0 
2.0 	2.0 
4.0 	3.0 
2.0 	2.0 
19872.0 	791.0 
16.0 	9.0 
16.0 	6.0 
6.0 	4.0 
1.0 	1.0 
78.0 	22.0 
5.0 	4.0 
10.0 	7.0 
2.0 	2.0 
13.0 	8.0 
4.0 	3.0 
14.0 	8.0 
3.0 	3.0 
5.0 	3.0 
5.0 	3.0 
3.0 	3.0 
2.0 	2.0 
