Sistemas = 000060000
Spikes 	 Durations 
201.0 	39.0 
1787.0 	220.0 
1.0 	1.0 
1.0 	1.0 
19.0 	7.0 
95.0 	22.0 
3.0 	3.0 
999.0 	128.0 
4.0 	3.0 
113.0 	41.0 
6.0 	4.0 
2.0 	2.0 
3329453.0 	43381.0 
3123.0 	251.0 
2413260.0 	32357.0 
3.0 	2.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
6.0 	5.0 
570.0 	126.0 
28.0 	16.0 
26.0 	11.0 
9048731.0 	56246.0 
1.0 	1.0 
1.0 	1.0 
61.0 	24.0 
18.0 	12.0 
3.0 	2.0 
58.0 	19.0 
9.0 	5.0 
2.0 	2.0 
8820.0 	453.0 
10054.0 	959.0 
3653743.0 	30350.0 
912295.0 	10365.0 
60.0 	21.0 
136.0 	31.0 
8112054.0 	117934.0 
201671.0 	2897.0 
3366632.0 	49612.0 
125.0 	39.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
17191.0 	602.0 
396659.0 	6205.0 
16.0 	8.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
3.0 	2.0 
40.0 	15.0 
1.0 	1.0 
2.0 	2.0 
719.0 	109.0 
59.0 	18.0 
20.0 	16.0 
1.0 	1.0 
4.0 	3.0 
4.0 	4.0 
1.0 	1.0 
7282648.0 	47131.0 
215.0 	31.0 
8934683.0 	81989.0 
14.0 	8.0 
1.0 	1.0 
10933.0 	443.0 
2.0 	2.0 
13.0 	6.0 
1.0 	1.0 
1.0 	1.0 
218.0 	46.0 
204.0 	44.0 
1.0 	1.0 
8.0 	6.0 
1.0 	1.0 
1.0 	1.0 
20.0 	12.0 
233538.0 	3297.0 
1.0 	1.0 
123215.0 	2807.0 
10.0 	6.0 
1.0 	1.0 
1.0 	1.0 
16.0 	9.0 
4.0 	4.0 
1.0 	1.0 
7.0 	5.0 
183.0 	48.0 
8089.0 	295.0 
4.0 	3.0 
65241.0 	1229.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
92.0 	29.0 
2.0 	2.0 
1.0 	1.0 
2.0 	2.0 
4.0 	3.0 
1.0 	1.0 
1.0 	1.0 
68.0 	19.0 
1.0 	1.0 
2.0 	2.0 
43.0 	18.0 
4.0 	3.0 
2.0 	2.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
4.0 	3.0 
8.0 	5.0 
5.0 	4.0 
23.0 	9.0 
1.0 	1.0 
3.0 	3.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
228.0 	36.0 
2.0 	2.0 
4054.0 	290.0 
95877.0 	4638.0 
2.0 	2.0 
650.0 	96.0 
4896.0 	436.0 
9.0 	6.0 
2060.0 	167.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
8.0 	7.0 
2.0 	2.0 
2.0 	2.0 
35.0 	17.0 
1.0 	1.0 
1.0 	1.0 
5.0 	5.0 
47.0 	12.0 
7.0 	6.0 
1.0 	1.0 
5.0 	4.0 
4.0 	2.0 
3891875.0 	57167.0 
123.0 	30.0 
2.0 	2.0 
2.0 	2.0 
92.0 	28.0 
1323.0 	145.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
4.0 	4.0 
12.0 	8.0 
