Sistemas = 000060000
Spikes 	 Durations 
365952.0 	5157.0 
107.0 	20.0 
4.0 	4.0 
3.0 	2.0 
3.0 	3.0 
323.0 	64.0 
58.0 	18.0 
28.0 	16.0 
1.0 	1.0 
5.0 	4.0 
9.0 	6.0 
12.0 	11.0 
6.0 	4.0 
1.0 	1.0 
6.0 	5.0 
120.0 	21.0 
2.0 	2.0 
1.0 	1.0 
933.0 	173.0 
2.0 	2.0 
1844.0 	128.0 
164.0 	30.0 
1.0 	1.0 
35.0 	9.0 
5.0 	4.0 
2.0 	2.0 
13390.0 	792.0 
8.0 	5.0 
46.0 	13.0 
1.0 	1.0 
6736.0 	443.0 
4.0 	4.0 
4.0 	3.0 
109.0 	33.0 
49899.0 	1192.0 
6.0 	3.0 
16.0 	8.0 
2.0 	2.0 
4.0 	4.0 
24.0 	10.0 
13.0 	7.0 
1.0 	1.0 
2.0 	2.0 
624.0 	81.0 
152.0 	36.0 
6.0 	4.0 
60.0 	17.0 
15.0 	7.0 
29.0 	12.0 
1.0 	1.0 
177724.0 	3410.0 
3106.0 	303.0 
2.0 	2.0 
8.0 	6.0 
230064.0 	5273.0 
3.0 	2.0 
119.0 	27.0 
65.0 	15.0 
5.0 	3.0 
1853.0 	123.0 
1.0 	1.0 
20.0 	12.0 
150.0 	29.0 
5921.0 	245.0 
10.0 	7.0 
1.0 	1.0 
5.0 	3.0 
81.0 	37.0 
18.0 	9.0 
1.0 	1.0 
164837.0 	4702.0 
5.0 	4.0 
4.0 	3.0 
6.0 	5.0 
4.0 	4.0 
36.0 	14.0 
47.0 	17.0 
3.0 	2.0 
16.0 	10.0 
1.0 	1.0 
1.0 	1.0 
4.0 	3.0 
1.0 	1.0 
43461.0 	1117.0 
2.0 	2.0 
2.0 	2.0 
1.0 	1.0 
2679.0 	253.0 
1.0 	1.0 
30.0 	10.0 
1.0 	1.0 
2.0 	2.0 
2.0 	2.0 
30.0 	14.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
2.0 	2.0 
3.0 	3.0 
89.0 	37.0 
1.0 	1.0 
568424.0 	12084.0 
566.0 	68.0 
5.0 	4.0 
1.0 	1.0 
