Sistemas = 000060000
Spikes 	 Durations 
55.0 	21.0 
1.0 	1.0 
2017.0 	156.0 
1359.0 	114.0 
7091.0 	432.0 
1.0 	1.0 
3.0 	3.0 
2.0 	2.0 
4.0 	4.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
3.0 	2.0 
70911.0 	2388.0 
22.0 	9.0 
50.0 	11.0 
2.0 	2.0 
5.0 	4.0 
241.0 	44.0 
2484.0 	254.0 
48.0 	15.0 
1.0 	1.0 
3.0 	2.0 
197.0 	47.0 
4.0 	4.0 
86.0 	25.0 
273.0 	55.0 
1.0 	1.0 
1.0 	1.0 
5.0 	4.0 
1.0 	1.0 
1.0 	1.0 
5.0 	4.0 
31617.0 	1492.0 
2.0 	2.0 
2095.0 	182.0 
1.0 	1.0 
3.0 	3.0 
6721.0 	682.0 
1.0 	1.0 
6.0 	3.0 
3.0 	3.0 
22.0 	11.0 
3.0 	3.0 
513.0 	66.0 
3.0 	3.0 
1.0 	1.0 
20.0 	12.0 
75.0 	23.0 
2.0 	2.0 
4.0 	3.0 
7.0 	7.0 
174.0 	55.0 
14.0 	8.0 
7.0 	4.0 
10.0 	7.0 
251.0 	47.0 
4804.0 	260.0 
1.0 	1.0 
13.0 	7.0 
7.0 	5.0 
37.0 	12.0 
1.0 	1.0 
3428.0 	320.0 
1.0 	1.0 
53.0 	16.0 
7.0 	6.0 
2.0 	2.0 
1.0 	1.0 
4.0 	4.0 
1.0 	1.0 
19193.0 	903.0 
6.0 	6.0 
59.0 	12.0 
30.0 	13.0 
2.0 	2.0 
2481.0 	172.0 
9164.0 	433.0 
4.0 	2.0 
10922.0 	541.0 
1.0 	1.0 
4.0 	3.0 
1.0 	1.0 
1.0 	1.0 
4.0 	2.0 
16435.0 	716.0 
195.0 	42.0 
19.0 	10.0 
86.0 	25.0 
2816.0 	167.0 
91.0 	23.0 
1.0 	1.0 
1.0 	1.0 
33.0 	14.0 
7.0 	4.0 
1.0 	1.0 
4.0 	3.0 
1.0 	1.0 
529.0 	74.0 
149.0 	31.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
519.0 	95.0 
2.0 	2.0 
1.0 	1.0 
3020.0 	313.0 
313.0 	57.0 
1.0 	1.0 
6.0 	6.0 
1725.0 	213.0 
372.0 	55.0 
803100.0 	10124.0 
1.0 	1.0 
21.0 	7.0 
38564.0 	1178.0 
2.0 	2.0 
1.0 	1.0 
402.0 	50.0 
5.0 	5.0 
15.0 	9.0 
2.0 	2.0 
83760.0 	2315.0 
1.0 	1.0 
1.0 	1.0 
4.0 	3.0 
3.0 	3.0 
1.0 	1.0 
20.0 	8.0 
6.0 	5.0 
1.0 	1.0 
101.0 	24.0 
6.0 	4.0 
2.0 	2.0 
1.0 	1.0 
2.0 	2.0 
159.0 	39.0 
4.0 	4.0 
4.0 	4.0 
35.0 	15.0 
101.0 	39.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
627.0 	75.0 
1.0 	1.0 
3.0 	3.0 
7173.0 	420.0 
67.0 	14.0 
4.0 	2.0 
1.0 	1.0 
79.0 	20.0 
2.0 	2.0 
2.0 	2.0 
22.0 	11.0 
1.0 	1.0 
3.0 	2.0 
1.0 	1.0 
1.0 	1.0 
11.0 	5.0 
4.0 	3.0 
1.0 	1.0 
1.0 	1.0 
10.0 	5.0 
3471.0 	290.0 
1.0 	1.0 
7.0 	5.0 
1.0 	1.0 
7.0 	6.0 
2.0 	2.0 
10.0 	5.0 
6.0 	5.0 
13.0 	6.0 
1.0 	1.0 
1.0 	1.0 
373671.0 	9603.0 
11.0 	9.0 
1.0 	1.0 
7.0 	5.0 
