Sistemas = 000100000
Spikes 	 Durations 
4.0 	3.0 
30.0 	14.0 
744.0 	98.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
11.0 	7.0 
4.0 	4.0 
3.0 	2.0 
86.0 	18.0 
5.0 	3.0 
120.0 	24.0 
2.0 	2.0 
3.0 	2.0 
9.0 	6.0 
1.0 	1.0 
42.0 	20.0 
79.0 	26.0 
50.0 	20.0 
122.0 	30.0 
32.0 	16.0 
224.0 	51.0 
3.0 	3.0 
63.0 	15.0 
428.0 	44.0 
1.0 	1.0 
1207.0 	138.0 
2.0 	2.0 
2.0 	2.0 
13.0 	7.0 
1517.0 	167.0 
1.0 	1.0 
180.0 	28.0 
7.0 	5.0 
140.0 	25.0 
1.0 	1.0 
2.0 	2.0 
8.0 	5.0 
1977.0 	133.0 
29.0 	16.0 
4.0 	4.0 
20.0 	12.0 
1.0 	1.0 
3.0 	2.0 
1.0 	1.0 
6.0 	4.0 
6.0 	6.0 
286.0 	35.0 
1.0 	1.0 
14.0 	9.0 
567.0 	97.0 
108.0 	36.0 
108.0 	28.0 
1.0 	1.0 
4.0 	2.0 
115.0 	20.0 
7.0 	4.0 
1.0 	1.0 
15.0 	9.0 
4.0 	4.0 
1.0 	1.0 
8.0 	4.0 
1.0 	1.0 
117.0 	22.0 
18.0 	12.0 
7.0 	4.0 
35.0 	15.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
14.0 	7.0 
7.0 	5.0 
1.0 	1.0 
24.0 	9.0 
2.0 	2.0 
9.0 	6.0 
3.0 	2.0 
6.0 	5.0 
2401.0 	198.0 
1582.0 	178.0 
145.0 	34.0 
4.0 	3.0 
5.0 	4.0 
26.0 	10.0 
9.0 	5.0 
1.0 	1.0 
1.0 	1.0 
6.0 	6.0 
23.0 	10.0 
1.0 	1.0 
1390.0 	119.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
4.0 	3.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
2.0 	2.0 
398.0 	65.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
6.0 	4.0 
44.0 	15.0 
665.0 	85.0 
7.0 	5.0 
282.0 	53.0 
1.0 	1.0 
3.0 	3.0 
6.0 	4.0 
1.0 	1.0 
1.0 	1.0 
81.0 	21.0 
45.0 	11.0 
335.0 	72.0 
2.0 	2.0 
6.0 	4.0 
33.0 	13.0 
73.0 	18.0 
1.0 	1.0 
252.0 	41.0 
4.0 	3.0 
