Sistemas = 000100000
Spikes 	 Durations 
94.0 	26.0 
913.0 	160.0 
11.0 	5.0 
1.0 	1.0 
1.0 	1.0 
9.0 	7.0 
15.0 	9.0 
2.0 	2.0 
427.0 	74.0 
1.0 	1.0 
2.0 	2.0 
2.0 	2.0 
2954.0 	161.0 
3.0 	3.0 
1.0 	1.0 
2.0 	2.0 
3.0 	3.0 
1.0 	1.0 
8.0 	7.0 
92.0 	24.0 
2.0 	2.0 
4.0 	4.0 
2.0 	2.0 
4.0 	4.0 
2.0 	2.0 
2169.0 	155.0 
45.0 	14.0 
1250.0 	102.0 
7.0 	4.0 
31.0 	11.0 
4.0 	4.0 
12.0 	6.0 
11.0 	8.0 
10.0 	7.0 
870.0 	137.0 
3.0 	3.0 
1.0 	1.0 
545.0 	88.0 
7.0 	5.0 
5.0 	3.0 
1.0 	1.0 
1.0 	1.0 
23.0 	7.0 
1.0 	1.0 
50.0 	19.0 
2124.0 	133.0 
1.0 	1.0 
6.0 	3.0 
3.0 	2.0 
5.0 	3.0 
19.0 	8.0 
1.0 	1.0 
63.0 	18.0 
1.0 	1.0 
1.0 	1.0 
20.0 	6.0 
2.0 	2.0 
5.0 	3.0 
1.0 	1.0 
2.0 	2.0 
2.0 	2.0 
1.0 	1.0 
2727.0 	280.0 
1.0 	1.0 
87.0 	25.0 
11782.0 	839.0 
2.0 	2.0 
5.0 	4.0 
1.0 	1.0 
31.0 	12.0 
481.0 	112.0 
5.0 	3.0 
1271.0 	113.0 
10.0 	6.0 
3209.0 	244.0 
9.0 	6.0 
51.0 	24.0 
1.0 	1.0 
28.0 	11.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
72.0 	28.0 
53.0 	25.0 
5.0 	4.0 
75.0 	27.0 
18.0 	8.0 
397.0 	90.0 
1.0 	1.0 
3.0 	2.0 
53.0 	21.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
5.0 	5.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
560.0 	61.0 
8.0 	4.0 
3.0 	3.0 
85.0 	38.0 
24.0 	15.0 
3.0 	3.0 
1.0 	1.0 
37.0 	14.0 
166.0 	38.0 
88.0 	42.0 
1.0 	1.0 
2.0 	2.0 
55.0 	17.0 
5.0 	3.0 
10.0 	7.0 
227.0 	47.0 
8.0 	4.0 
1.0 	1.0 
1.0 	1.0 
931.0 	103.0 
6.0 	5.0 
1.0 	1.0 
13.0 	4.0 
1.0 	1.0 
5.0 	4.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
76.0 	36.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
14.0 	5.0 
5.0 	5.0 
17.0 	7.0 
1.0 	1.0 
67.0 	16.0 
4.0 	4.0 
2.0 	2.0 
2.0 	2.0 
1.0 	1.0 
192.0 	34.0 
3.0 	3.0 
2.0 	2.0 
1.0 	1.0 
2.0 	2.0 
11.0 	8.0 
56.0 	23.0 
3.0 	2.0 
1.0 	1.0 
6108.0 	473.0 
11.0 	5.0 
1.0 	1.0 
5.0 	4.0 
8.0 	6.0 
1.0 	1.0 
49.0 	13.0 
6.0 	5.0 
2.0 	2.0 
1.0 	1.0 
109.0 	25.0 
8.0 	4.0 
2.0 	2.0 
4.0 	2.0 
39.0 	14.0 
1.0 	1.0 
40.0 	22.0 
2.0 	2.0 
3.0 	3.0 
105.0 	35.0 
22.0 	8.0 
4.0 	3.0 
1.0 	1.0 
1.0 	1.0 
866.0 	95.0 
101.0 	41.0 
110.0 	43.0 
2396.0 	188.0 
1.0 	1.0 
1.0 	1.0 
3.0 	3.0 
11.0 	6.0 
127.0 	49.0 
54.0 	19.0 
1.0 	1.0 
1.0 	1.0 
677.0 	60.0 
5.0 	3.0 
232.0 	51.0 
14.0 	10.0 
187.0 	37.0 
1.0 	1.0 
132.0 	25.0 
1.0 	1.0 
5.0 	4.0 
53.0 	16.0 
9.0 	8.0 
2.0 	2.0 
6.0 	4.0 
1.0 	1.0 
2.0 	2.0 
15.0 	9.0 
4.0 	4.0 
61.0 	21.0 
62.0 	24.0 
431.0 	87.0 
123.0 	50.0 
1.0 	1.0 
9.0 	6.0 
4.0 	4.0 
1722.0 	141.0 
1.0 	1.0 
3.0 	2.0 
11.0 	5.0 
567.0 	53.0 
1.0 	1.0 
5.0 	5.0 
2.0 	2.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
3.0 	3.0 
69.0 	21.0 
22.0 	13.0 
10.0 	6.0 
1.0 	1.0 
2.0 	2.0 
2.0 	2.0 
44.0 	17.0 
1.0 	1.0 
164.0 	42.0 
1.0 	1.0 
19.0 	8.0 
929.0 	120.0 
1.0 	1.0 
1.0 	1.0 
490.0 	50.0 
6412.0 	289.0 
2.0 	2.0 
60.0 	29.0 
2.0 	2.0 
1.0 	1.0 
4.0 	3.0 
3.0 	3.0 
3.0 	3.0 
2.0 	2.0 
7.0 	5.0 
2.0 	2.0 
6.0 	4.0 
1.0 	1.0 
1.0 	1.0 
10.0 	6.0 
1.0 	1.0 
77.0 	17.0 
4.0 	4.0 
2.0 	2.0 
22.0 	13.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
6.0 	3.0 
9.0 	6.0 
