Sistemas = 000060000
Spikes 	 Durations 
1.0 	1.0 
18.0 	10.0 
387.0 	70.0 
265.0 	53.0 
1774.0 	171.0 
19.0 	7.0 
4.0 	3.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
51.0 	20.0 
16.0 	8.0 
24.0 	10.0 
23.0 	10.0 
65.0 	17.0 
4.0 	2.0 
1.0 	1.0 
6.0 	4.0 
1.0 	1.0 
2.0 	2.0 
9.0 	6.0 
1.0 	1.0 
43.0 	16.0 
46.0 	21.0 
28.0 	12.0 
17.0 	12.0 
28.0 	14.0 
7.0 	5.0 
12.0 	6.0 
1.0 	1.0 
1.0 	1.0 
929.0 	178.0 
2.0 	2.0 
37.0 	15.0 
14.0 	8.0 
3.0 	2.0 
153.0 	30.0 
1.0 	1.0 
4.0 	3.0 
4.0 	4.0 
94.0 	23.0 
12.0 	9.0 
8.0 	7.0 
3.0 	3.0 
23.0 	9.0 
358.0 	56.0 
1.0 	1.0 
4.0 	4.0 
9.0 	5.0 
4.0 	4.0 
392.0 	75.0 
1.0 	1.0 
2.0 	2.0 
12.0 	6.0 
536.0 	78.0 
90.0 	26.0 
6.0 	4.0 
1.0 	1.0 
1.0 	1.0 
524.0 	52.0 
1146355.0 	17782.0 
1767.0 	207.0 
1.0 	1.0 
2.0 	2.0 
497.0 	97.0 
21.0 	13.0 
19.0 	10.0 
2.0 	2.0 
7.0 	5.0 
3.0 	2.0 
1.0 	1.0 
4.0 	2.0 
28.0 	8.0 
4.0 	3.0 
1.0 	1.0 
1.0 	1.0 
261930.0 	8569.0 
519.0 	54.0 
13962.0 	445.0 
22.0 	12.0 
2.0 	2.0 
1.0 	1.0 
178.0 	32.0 
328.0 	77.0 
5.0 	4.0 
10.0 	6.0 
1.0 	1.0 
2.0 	2.0 
259.0 	36.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
71460.0 	2308.0 
2.0 	2.0 
2.0 	2.0 
1.0 	1.0 
100.0 	22.0 
198.0 	49.0 
1.0 	1.0 
46.0 	15.0 
1.0 	1.0 
46.0 	14.0 
3.0 	3.0 
1.0 	1.0 
7721.0 	298.0 
1.0 	1.0 
5.0 	3.0 
21.0 	8.0 
2.0 	2.0 
404.0 	83.0 
1.0 	1.0 
1.0 	1.0 
10.0 	8.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
5.0 	3.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
3301.0 	279.0 
12.0 	9.0 
1.0 	1.0 
68.0 	24.0 
4.0 	3.0 
31.0 	14.0 
268.0 	42.0 
3.0 	3.0 
1.0 	1.0 
8.0 	6.0 
4.0 	3.0 
1.0 	1.0 
1.0 	1.0 
238.0 	38.0 
20.0 	7.0 
5.0 	3.0 
1.0 	1.0 
503.0 	76.0 
6722.0 	424.0 
314.0 	65.0 
151.0 	35.0 
2.0 	2.0 
2.0 	2.0 
1.0 	1.0 
156.0 	32.0 
150.0 	40.0 
1.0 	1.0 
208.0 	51.0 
5.0 	4.0 
11677.0 	424.0 
9.0 	6.0 
1030.0 	113.0 
45.0 	14.0 
228202.0 	5621.0 
258.0 	69.0 
27.0 	7.0 
2.0 	2.0 
16.0 	8.0 
1.0 	1.0 
1.0 	1.0 
21.0 	9.0 
2012.0 	145.0 
2.0 	2.0 
5.0 	4.0 
42.0 	12.0 
4.0 	3.0 
1360.0 	152.0 
3.0 	3.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
15.0 	7.0 
3.0 	2.0 
2.0 	2.0 
317.0 	58.0 
1.0 	1.0 
5.0 	4.0 
164686.0 	2662.0 
1.0 	1.0 
3.0 	2.0 
46.0 	19.0 
104.0 	22.0 
11.0 	8.0 
215.0 	43.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
118.0 	28.0 
2.0 	2.0 
2.0 	2.0 
35.0 	16.0 
335.0 	63.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
40.0 	14.0 
67.0 	17.0 
102.0 	18.0 
629.0 	99.0 
1.0 	1.0 
3.0 	2.0 
266.0 	35.0 
26.0 	11.0 
1.0 	1.0 
1.0 	1.0 
4.0 	4.0 
252.0 	83.0 
1.0 	1.0 
152.0 	40.0 
1.0 	1.0 
8.0 	4.0 
44.0 	20.0 
2.0 	2.0 
122.0 	32.0 
15.0 	7.0 
34.0 	15.0 
3.0 	3.0 
