Sistemas = 000060000
Spikes 	 Durations 
1.0 	1.0 
6.0 	4.0 
3.0 	3.0 
8.0 	5.0 
15.0 	8.0 
55.0 	24.0 
1.0 	1.0 
17.0 	9.0 
1.0 	1.0 
5.0 	3.0 
8052.0 	398.0 
5.0 	5.0 
2073.0 	185.0 
1.0 	1.0 
5.0 	3.0 
1.0 	1.0 
5.0 	4.0 
1.0 	1.0 
1.0 	1.0 
61.0 	24.0 
36.0 	13.0 
765.0 	90.0 
8328.0 	524.0 
29.0 	17.0 
2.0 	2.0 
4.0 	3.0 
10252.0 	502.0 
2.0 	2.0 
47.0 	16.0 
15.0 	12.0 
14.0 	7.0 
5.0 	4.0 
8.0 	4.0 
1.0 	1.0 
1.0 	1.0 
56810.0 	1675.0 
1568.0 	158.0 
3.0 	3.0 
1.0 	1.0 
4.0 	4.0 
66501.0 	1832.0 
2.0 	2.0 
745.0 	156.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
10.0 	7.0 
1.0 	1.0 
8.0 	5.0 
7.0 	6.0 
15.0 	7.0 
1336.0 	132.0 
16.0 	8.0 
4.0 	3.0 
49.0 	17.0 
11.0 	4.0 
6.0 	5.0 
31.0 	11.0 
1768.0 	185.0 
1426.0 	259.0 
1.0 	1.0 
4556.0 	172.0 
2.0 	2.0 
7.0 	5.0 
403.0 	51.0 
5.0 	3.0 
2.0 	2.0 
5.0 	4.0 
3.0 	3.0 
5.0 	3.0 
2.0 	2.0 
2.0 	2.0 
35.0 	19.0 
4.0 	3.0 
1713.0 	143.0 
54569.0 	1396.0 
9.0 	5.0 
7.0 	3.0 
22.0 	10.0 
3.0 	2.0 
5.0 	4.0 
2.0 	2.0 
1234766.0 	17573.0 
746.0 	96.0 
466.0 	118.0 
17.0 	7.0 
2.0 	2.0 
2328.0 	189.0 
2.0 	2.0 
11333.0 	681.0 
36.0 	7.0 
17.0 	10.0 
16.0 	9.0 
1.0 	1.0 
1.0 	1.0 
24.0 	8.0 
2.0 	2.0 
6.0 	4.0 
3.0 	3.0 
4.0 	3.0 
5.0 	3.0 
1.0 	1.0 
5.0 	5.0 
1.0 	1.0 
41061.0 	1031.0 
1.0 	1.0 
1.0 	1.0 
6.0 	4.0 
1.0 	1.0 
425587.0 	5959.0 
10.0 	6.0 
19.0 	11.0 
5.0 	4.0 
13.0 	8.0 
1.0 	1.0 
733.0 	78.0 
3.0 	3.0 
410.0 	42.0 
3.0 	2.0 
5.0 	4.0 
3.0 	2.0 
1.0 	1.0 
1063.0 	103.0 
3.0 	3.0 
1.0 	1.0 
1360.0 	233.0 
1.0 	1.0 
68.0 	20.0 
4.0 	3.0 
17.0 	8.0 
2.0 	2.0 
3.0 	2.0 
25.0 	12.0 
3.0 	3.0 
19.0 	8.0 
91.0 	19.0 
24.0 	8.0 
1.0 	1.0 
3.0 	3.0 
2344757.0 	26732.0 
28.0 	14.0 
595.0 	74.0 
23.0 	13.0 
1234848.0 	10553.0 
8.0 	4.0 
224.0 	39.0 
1629.0 	180.0 
34598.0 	1857.0 
1.0 	1.0 
10.0 	7.0 
52.0 	20.0 
227524.0 	4351.0 
2.0 	2.0 
33.0 	18.0 
7.0 	6.0 
1.0 	1.0 
7.0 	4.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
176.0 	58.0 
2.0 	2.0 
37.0 	17.0 
7831.0 	252.0 
1.0 	1.0 
1297.0 	115.0 
167.0 	35.0 
4.0 	4.0 
3.0 	3.0 
30.0 	11.0 
14.0 	7.0 
8.0 	6.0 
23.0 	15.0 
2.0 	2.0 
1.0 	1.0 
4.0 	4.0 
1.0 	1.0 
6.0 	4.0 
3066.0 	218.0 
239.0 	51.0 
16.0 	8.0 
367.0 	48.0 
2.0 	2.0 
8.0 	7.0 
5.0 	4.0 
553.0 	113.0 
1.0 	1.0 
1.0 	1.0 
133.0 	43.0 
1.0 	1.0 
2.0 	2.0 
56.0 	15.0 
332.0 	64.0 
357.0 	33.0 
2.0 	2.0 
97.0 	24.0 
38.0 	15.0 
3343.0 	205.0 
1.0 	1.0 
43.0 	19.0 
2208.0 	189.0 
189.0 	48.0 
40.0 	17.0 
1.0 	1.0 
16.0 	11.0 
32.0 	14.0 
18.0 	14.0 
2.0 	2.0 
2.0 	2.0 
2.0 	2.0 
6.0 	6.0 
1.0 	1.0 
2.0 	2.0 
2332.0 	181.0 
1.0 	1.0 
8.0 	5.0 
3.0 	3.0 
12.0 	7.0 
176479.0 	5361.0 
11.0 	6.0 
2.0 	2.0 
2.0 	2.0 
377.0 	55.0 
48.0 	19.0 
1.0 	1.0 
542953.0 	9696.0 
3.0 	3.0 
112.0 	29.0 
7379.0 	585.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
78.0 	16.0 
17.0 	10.0 
7.0 	4.0 
15.0 	8.0 
40.0 	17.0 
2.0 	2.0 
5.0 	3.0 
23.0 	11.0 
3.0 	3.0 
821230.0 	20044.0 
6.0 	6.0 
1.0 	1.0 
125.0 	38.0 
8.0 	5.0 
6.0 	3.0 
17925.0 	1080.0 
1.0 	1.0 
9.0 	8.0 
138.0 	31.0 
3.0 	3.0 
1.0 	1.0 
56.0 	18.0 
31.0 	14.0 
39.0 	15.0 
30.0 	11.0 
1.0 	1.0 
38.0 	26.0 
2.0 	2.0 
11.0 	6.0 
5.0 	3.0 
1.0 	1.0 
15138.0 	788.0 
4419.0 	215.0 
1.0 	1.0 
40.0 	16.0 
148762.0 	3597.0 
67.0 	14.0 
5.0 	4.0 
3004.0 	376.0 
1.0 	1.0 
4.0 	3.0 
12.0 	6.0 
2.0 	2.0 
3091789.0 	29318.0 
17.0 	7.0 
1.0 	1.0 
1.0 	1.0 
27.0 	10.0 
8.0 	4.0 
1179.0 	140.0 
2.0 	2.0 
4206.0 	288.0 
2381.0 	248.0 
327.0 	61.0 
1.0 	1.0 
18.0 	14.0 
2.0 	2.0 
238.0 	65.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
23.0 	11.0 
4.0 	3.0 
24.0 	16.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
2.0 	2.0 
16702.0 	1039.0 
59397.0 	1608.0 
280.0 	66.0 
12559.0 	566.0 
1.0 	1.0 
104053.0 	2543.0 
50.0 	20.0 
3.0 	3.0 
2.0 	2.0 
16140.0 	396.0 
376.0 	69.0 
400450.0 	10069.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
6.0 	5.0 
3.0 	2.0 
726.0 	101.0 
1.0 	1.0 
108.0 	34.0 
5.0 	4.0 
1.0 	1.0 
6.0 	5.0 
53.0 	13.0 
292.0 	34.0 
1.0 	1.0 
1.0 	1.0 
43.0 	18.0 
2145.0 	167.0 
4.0 	4.0 
1.0 	1.0 
70.0 	22.0 
63.0 	25.0 
4.0 	4.0 
1.0 	1.0 
16.0 	8.0 
9291.0 	360.0 
11.0 	9.0 
4.0 	3.0 
1130.0 	99.0 
3.0 	3.0 
26.0 	13.0 
3.0 	3.0 
3.0 	3.0 
11.0 	4.0 
271.0 	43.0 
1.0 	1.0 
38.0 	14.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
739829.0 	16930.0 
1.0 	1.0 
4885.0 	447.0 
211.0 	39.0 
5.0 	4.0 
6.0 	5.0 
67.0 	24.0 
52.0 	19.0 
3.0 	3.0 
46.0 	12.0 
1.0 	1.0 
1.0 	1.0 
6.0 	5.0 
875888.0 	23795.0 
168.0 	38.0 
3.0 	2.0 
1.0 	1.0 
4.0 	2.0 
163.0 	42.0 
6.0 	4.0 
4.0 	2.0 
2.0 	2.0 
34.0 	22.0 
2.0 	2.0 
1.0 	1.0 
18.0 	11.0 
26.0 	15.0 
6.0 	4.0 
162.0 	34.0 
5.0 	4.0 
1.0 	1.0 
3003.0 	249.0 
2.0 	2.0 
204.0 	37.0 
12.0 	5.0 
1.0 	1.0 
198.0 	51.0 
26.0 	14.0 
1.0 	1.0 
3.0 	2.0 
4329.0 	302.0 
10.0 	5.0 
30.0 	11.0 
12.0 	7.0 
107.0 	24.0 
13.0 	9.0 
140.0 	24.0 
579608.0 	6983.0 
1.0 	1.0 
88.0 	24.0 
1.0 	1.0 
1034.0 	241.0 
2.0 	2.0 
197.0 	43.0 
1.0 	1.0 
131.0 	37.0 
2.0 	2.0 
1.0 	1.0 
1231856.0 	11400.0 
780626.0 	13451.0 
9864.0 	676.0 
2.0 	2.0 
1341.0 	150.0 
10.0 	8.0 
3.0 	3.0 
118.0 	31.0 
12.0 	7.0 
1.0 	1.0 
6.0 	5.0 
3.0 	2.0 
2.0 	2.0 
4.0 	3.0 
5.0 	4.0 
3.0 	2.0 
1.0 	1.0 
1943.0 	174.0 
1.0 	1.0 
14.0 	8.0 
7.0 	4.0 
296563.0 	6554.0 
44.0 	23.0 
10.0 	9.0 
1.0 	1.0 
73.0 	16.0 
5.0 	4.0 
1.0 	1.0 
3.0 	3.0 
1073.0 	102.0 
1.0 	1.0 
46.0 	15.0 
1.0 	1.0 
1371.0 	139.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
5.0 	4.0 
1.0 	1.0 
9.0 	5.0 
1.0 	1.0 
67.0 	20.0 
2.0 	2.0 
1.0 	1.0 
4.0 	2.0 
1.0 	1.0 
106.0 	35.0 
1.0 	1.0 
9.0 	6.0 
57.0 	21.0 
74.0 	15.0 
931.0 	107.0 
2.0 	2.0 
4.0 	4.0 
14.0 	7.0 
1.0 	1.0 
8848.0 	291.0 
4.0 	3.0 
30.0 	19.0 
1.0 	1.0 
1.0 	1.0 
75135.0 	2307.0 
10678.0 	574.0 
105.0 	43.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
422.0 	73.0 
8.0 	5.0 
7.0 	4.0 
1.0 	1.0 
4.0 	4.0 
24.0 	8.0 
1.0 	1.0 
360.0 	55.0 
321.0 	56.0 
1.0 	1.0 
17.0 	8.0 
1.0 	1.0 
4.0 	4.0 
7.0 	6.0 
194.0 	55.0 
2.0 	2.0 
56.0 	20.0 
168.0 	22.0 
1.0 	1.0 
1644.0 	148.0 
6.0 	3.0 
4.0 	4.0 
453.0 	89.0 
6.0 	4.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
4.0 	3.0 
1.0 	1.0 
9.0 	5.0 
293.0 	44.0 
6.0 	4.0 
6.0 	4.0 
163.0 	33.0 
2.0 	2.0 
76.0 	22.0 
1.0 	1.0 
3.0 	3.0 
1.0 	1.0 
1.0 	1.0 
46.0 	15.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
42.0 	18.0 
2.0 	2.0 
8.0 	5.0 
6.0 	3.0 
942.0 	159.0 
5.0 	5.0 
38.0 	14.0 
1.0 	1.0 
3.0 	2.0 
32.0 	11.0 
6.0 	5.0 
116.0 	24.0 
37.0 	12.0 
3.0 	3.0 
671.0 	74.0 
1.0 	1.0 
26.0 	13.0 
5.0 	4.0 
1.0 	1.0 
1780.0 	202.0 
1.0 	1.0 
1.0 	1.0 
5.0 	4.0 
41317.0 	2454.0 
3.0 	2.0 
4.0 	3.0 
9.0 	7.0 
18.0 	10.0 
48.0 	20.0 
3.0 	3.0 
16.0 	9.0 
8.0 	6.0 
79.0 	21.0 
3.0 	3.0 
5.0 	5.0 
3.0 	3.0 
10.0 	5.0 
1.0 	1.0 
3.0 	3.0 
2.0 	2.0 
11.0 	8.0 
2.0 	2.0 
99759.0 	1958.0 
12.0 	6.0 
717.0 	60.0 
529.0 	74.0 
16.0 	8.0 
2.0 	2.0 
477.0 	102.0 
11.0 	6.0 
19.0 	6.0 
1.0 	1.0 
4101.0 	263.0 
1256.0 	126.0 
20.0 	10.0 
1.0 	1.0 
482.0 	86.0 
9.0 	6.0 
89.0 	18.0 
1.0 	1.0 
9.0 	5.0 
156.0 	34.0 
291.0 	77.0 
452.0 	52.0 
1.0 	1.0 
1.0 	1.0 
12.0 	9.0 
5.0 	4.0 
20.0 	9.0 
1930.0 	152.0 
13.0 	5.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
151.0 	41.0 
1.0 	1.0 
204.0 	60.0 
20.0 	9.0 
1.0 	1.0 
10.0 	7.0 
112832.0 	1987.0 
1.0 	1.0 
1.0 	1.0 
3.0 	2.0 
3.0 	2.0 
10.0 	8.0 
1.0 	1.0 
5.0 	4.0 
7.0 	5.0 
16.0 	7.0 
4135.0 	226.0 
1.0 	1.0 
15.0 	11.0 
255160.0 	6164.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
20.0 	8.0 
18.0 	12.0 
2213.0 	202.0 
1633.0 	131.0 
288.0 	55.0 
4.0 	2.0 
89.0 	21.0 
458.0 	89.0 
2.0 	2.0 
490.0 	87.0 
857.0 	117.0 
24186.0 	816.0 
5458.0 	236.0 
136.0 	32.0 
302.0 	64.0 
1.0 	1.0 
15.0 	8.0 
2.0 	2.0 
28.0 	17.0 
1.0 	1.0 
2.0 	2.0 
2.0 	2.0 
32.0 	12.0 
1.0 	1.0 
1.0 	1.0 
11.0 	8.0 
19.0 	12.0 
1.0 	1.0 
494833.0 	5929.0 
145.0 	46.0 
2000.0 	164.0 
25.0 	14.0 
1.0 	1.0 
2.0 	2.0 
3.0 	3.0 
1.0 	1.0 
30.0 	12.0 
7.0 	4.0 
11.0 	6.0 
267.0 	53.0 
28.0 	8.0 
2.0 	2.0 
33.0 	24.0 
7075.0 	305.0 
1.0 	1.0 
23.0 	10.0 
1.0 	1.0 
1.0 	1.0 
2942.0 	256.0 
172.0 	25.0 
1.0 	1.0 
22.0 	14.0 
1.0 	1.0 
280.0 	43.0 
31.0 	15.0 
16.0 	9.0 
1.0 	1.0 
1.0 	1.0 
3.0 	2.0 
1.0 	1.0 
651.0 	91.0 
14.0 	9.0 
177.0 	41.0 
1.0 	1.0 
19.0 	11.0 
2.0 	2.0 
520.0 	65.0 
2.0 	2.0 
40.0 	14.0 
1.0 	1.0 
3.0 	3.0 
1.0 	1.0 
6.0 	4.0 
1.0 	1.0 
791.0 	128.0 
1550.0 	114.0 
6.0 	3.0 
6.0 	4.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1365.0 	152.0 
18.0 	12.0 
1.0 	1.0 
3.0 	3.0 
13.0 	10.0 
4.0 	4.0 
5.0 	4.0 
315.0 	40.0 
1.0 	1.0 
4.0 	3.0 
835.0 	98.0 
