Sistemas = 000030000
Spikes 	 Durations 
3.0 	2.0 
19.0 	8.0 
15.0 	8.0 
1.0 	1.0 
7.0 	5.0 
517.0 	57.0 
265.0 	49.0 
10.0 	9.0 
3.0 	3.0 
4.0 	4.0 
1.0 	1.0 
3.0 	2.0 
1.0 	1.0 
3.0 	2.0 
3.0 	2.0 
2655811.0 	24294.0 
7791369.0 	51411.0 
4.0 	4.0 
6.0 	5.0 
20.0 	13.0 
5.0 	4.0 
115.0 	22.0 
1.0 	1.0 
139164.0 	2279.0 
63.0 	30.0 
84.0 	27.0 
4.0 	4.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
18.0 	9.0 
5.0 	3.0 
1.0 	1.0 
1.0 	1.0 
763.0 	114.0 
995.0 	165.0 
1.0 	1.0 
1.0 	1.0 
17231.0 	1475.0 
6050.0 	325.0 
9711775.0 	53634.0 
1.0 	1.0 
1.0 	1.0 
18.0 	10.0 
3.0 	2.0 
817.0 	95.0 
9859.0 	359.0 
4.0 	2.0 
85.0 	17.0 
1.0 	1.0 
3.0 	2.0 
115.0 	29.0 
3.0 	3.0 
2.0 	2.0 
7.0 	4.0 
2.0 	2.0 
2.0 	2.0 
1.0 	1.0 
13.0 	8.0 
1.0 	1.0 
1.0 	1.0 
5177.0 	348.0 
267.0 	70.0 
3.0 	2.0 
8135.0 	298.0 
2.0 	2.0 
1.0 	1.0 
3133.0 	243.0 
85.0 	18.0 
350.0 	74.0 
9.0 	5.0 
20.0 	10.0 
171.0 	41.0 
1.0 	1.0 
1.0 	1.0 
308.0 	62.0 
1.0 	1.0 
203.0 	39.0 
2.0 	2.0 
508061.0 	5379.0 
4.0 	3.0 
1.0 	1.0 
1133.0 	133.0 
123.0 	30.0 
1.0 	1.0 
1.0 	1.0 
5243.0 	516.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
8.0 	5.0 
74.0 	21.0 
3.0 	2.0 
5758.0 	211.0 
2.0 	2.0 
2.0 	2.0 
12.0 	8.0 
12.0 	8.0 
163.0 	35.0 
3.0 	3.0 
1.0 	1.0 
39.0 	17.0 
39.0 	24.0 
21.0 	9.0 
851.0 	95.0 
60.0 	20.0 
30.0 	18.0 
1.0 	1.0 
989.0 	107.0 
144211.0 	2020.0 
1.0 	1.0 
65.0 	18.0 
1.0 	1.0 
8365558.0 	73507.0 
175.0 	56.0 
2.0 	2.0 
1.0 	1.0 
274.0 	39.0 
47.0 	12.0 
12.0 	7.0 
2.0 	2.0 
1.0 	1.0 
3.0 	3.0 
1.0 	1.0 
386.0 	86.0 
1.0 	1.0 
874125.0 	13615.0 
1.0 	1.0 
115.0 	34.0 
17.0 	11.0 
2.0 	2.0 
19.0 	12.0 
8.0 	5.0 
12.0 	8.0 
3938.0 	231.0 
2.0 	2.0 
9.0 	6.0 
38.0 	14.0 
2.0 	2.0 
8682098.0 	50759.0 
1.0 	1.0 
6074.0 	381.0 
4.0 	3.0 
1.0 	1.0 
53.0 	22.0 
15.0 	8.0 
2.0 	2.0 
1.0 	1.0 
2.0 	2.0 
84.0 	21.0 
39770.0 	894.0 
1.0 	1.0 
20.0 	12.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
39.0 	13.0 
1.0 	1.0 
576118.0 	9202.0 
7.0 	5.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
4.0 	3.0 
4.0 	3.0 
3021465.0 	34623.0 
705.0 	89.0 
2.0 	2.0 
12.0 	4.0 
1.0 	1.0 
21206029.0 	127489.0 
41.0 	19.0 
3.0 	3.0 
4.0 	4.0 
2.0 	2.0 
2.0 	2.0 
207.0 	37.0 
93.0 	24.0 
5.0 	3.0 
3.0 	3.0 
3.0 	3.0 
1.0 	1.0 
1758.0 	133.0 
1327.0 	124.0 
61.0 	19.0 
5.0 	5.0 
215.0 	52.0 
28.0 	16.0 
8.0 	6.0 
3554843.0 	26484.0 
14.0 	7.0 
350.0 	63.0 
8.0 	6.0 
863.0 	87.0 
10017.0 	317.0 
3.0 	2.0 
1.0 	1.0 
5.0 	5.0 
32.0 	12.0 
8.0 	5.0 
40.0 	15.0 
6.0 	4.0 
230.0 	61.0 
10.0 	6.0 
11.0 	10.0 
1.0 	1.0 
1.0 	1.0 
530.0 	92.0 
1.0 	1.0 
6.0 	5.0 
2.0 	2.0 
1319.0 	195.0 
350.0 	48.0 
14.0 	7.0 
32.0 	13.0 
1.0 	1.0 
5039966.0 	43507.0 
4791.0 	449.0 
2.0 	2.0 
2.0 	2.0 
62.0 	18.0 
1.0 	1.0 
1.0 	1.0 
24.0 	10.0 
1.0 	1.0 
1111913.0 	14758.0 
10.0 	8.0 
1.0 	1.0 
6.0 	3.0 
1.0 	1.0 
39.0 	18.0 
2.0 	2.0 
29.0 	13.0 
49.0 	17.0 
2.0 	2.0 
982.0 	99.0 
11.0 	8.0 
2.0 	2.0 
16.0 	8.0 
790.0 	89.0 
5.0 	4.0 
1.0 	1.0 
9130354.0 	82901.0 
1.0 	1.0 
1.0 	1.0 
3.0 	3.0 
221.0 	66.0 
1.0 	1.0 
32.0 	17.0 
96.0 	28.0 
87.0 	30.0 
1.0 	1.0 
41.0 	13.0 
8.0 	7.0 
350.0 	82.0 
1.0 	1.0 
3.0 	3.0 
86.0 	33.0 
289.0 	66.0 
20.0 	10.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
42.0 	13.0 
2.0 	2.0 
6.0 	3.0 
4.0 	3.0 
1.0 	1.0 
3.0 	3.0 
6.0 	4.0 
3563854.0 	46352.0 
1.0 	1.0 
35.0 	9.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1517.0 	149.0 
4.0 	4.0 
1.0 	1.0 
2.0 	2.0 
157.0 	31.0 
6855217.0 	58821.0 
12.0 	7.0 
1.0 	1.0 
5894.0 	325.0 
7.0 	4.0 
2.0 	2.0 
1.0 	1.0 
2195392.0 	17524.0 
10.0 	7.0 
195.0 	49.0 
1.0 	1.0 
8.0 	4.0 
284.0 	64.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
16.0 	8.0 
335.0 	53.0 
13.0 	7.0 
9.0 	5.0 
352.0 	69.0 
172.0 	37.0 
4.0 	3.0 
512097.0 	6891.0 
3.0 	3.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
4729.0 	347.0 
1.0 	1.0 
1.0 	1.0 
97.0 	35.0 
9597162.0 	88982.0 
1.0 	1.0 
17.0 	10.0 
1289.0 	165.0 
7.0 	6.0 
302.0 	56.0 
14829.0 	567.0 
91.0 	26.0 
32.0 	19.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
394.0 	81.0 
1.0 	1.0 
29.0 	11.0 
7456368.0 	69028.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
44.0 	13.0 
3.0 	2.0 
1.0 	1.0 
1.0 	1.0 
6319.0 	386.0 
126.0 	29.0 
7.0 	4.0 
68.0 	12.0 
3.0 	2.0 
1.0 	1.0 
257.0 	53.0 
7.0 	6.0 
23.0 	9.0 
319.0 	39.0 
11.0 	6.0 
1584.0 	101.0 
3.0 	3.0 
933.0 	106.0 
30409.0 	746.0 
3405.0 	278.0 
25580.0 	591.0 
2500.0 	127.0 
1.0 	1.0 
1.0 	1.0 
4.0 	4.0 
5321.0 	472.0 
1.0 	1.0 
3.0 	3.0 
1.0 	1.0 
62.0 	13.0 
1.0 	1.0 
23.0 	10.0 
44.0 	14.0 
2.0 	2.0 
2.0 	2.0 
367517.0 	5195.0 
1.0 	1.0 
35.0 	19.0 
64.0 	24.0 
1.0 	1.0 
15.0 	8.0 
8.0 	6.0 
6.0 	4.0 
2655.0 	203.0 
209455.0 	2578.0 
82.0 	19.0 
1865.0 	189.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
239.0 	34.0 
69.0 	29.0 
10.0 	8.0 
20488.0 	599.0 
3.0 	3.0 
1411.0 	117.0 
17.0 	13.0 
12431915.0 	103620.0 
12.0 	6.0 
176.0 	32.0 
89826.0 	4426.0 
1.0 	1.0 
2.0 	2.0 
22706.0 	654.0 
2.0 	2.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
91.0 	43.0 
1.0 	1.0 
1541435.0 	22327.0 
6.0 	6.0 
2.0 	2.0 
1.0 	1.0 
2005.0 	140.0 
64.0 	19.0 
128.0 	26.0 
64.0 	23.0 
34.0 	19.0 
66.0 	24.0 
1.0 	1.0 
1.0 	1.0 
2785073.0 	38457.0 
5.0 	4.0 
5.0 	5.0 
1.0 	1.0 
3.0 	3.0 
1304081.0 	16310.0 
7.0 	5.0 
600.0 	70.0 
2.0 	2.0 
1.0 	1.0 
6.0 	4.0 
1.0 	1.0 
1.0 	1.0 
20.0 	8.0 
2.0 	2.0 
1.0 	1.0 
765.0 	166.0 
133.0 	56.0 
2.0 	2.0 
1.0 	1.0 
10.0 	7.0 
225771.0 	4012.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
16.0 	8.0 
3.0 	3.0 
1391.0 	156.0 
1.0 	1.0 
138.0 	32.0 
1424731.0 	22339.0 
316.0 	54.0 
1811632.0 	24581.0 
37.0 	14.0 
2.0 	2.0 
21.0 	16.0 
7.0 	5.0 
3.0 	3.0 
75.0 	19.0 
5.0 	4.0 
1.0 	1.0 
2.0 	2.0 
6.0 	4.0 
300.0 	67.0 
2.0 	2.0 
1.0 	1.0 
4.0 	3.0 
2.0 	2.0 
1.0 	1.0 
14.0 	11.0 
35.0 	16.0 
27.0 	13.0 
7.0 	4.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
51.0 	20.0 
81.0 	31.0 
17.0 	7.0 
24.0 	18.0 
40.0 	16.0 
2382.0 	191.0 
2.0 	2.0 
3.0 	2.0 
1.0 	1.0 
1.0 	1.0 
3.0 	3.0 
167.0 	27.0 
2.0 	2.0 
1.0 	1.0 
52.0 	30.0 
1.0 	1.0 
36.0 	15.0 
1.0 	1.0 
4.0 	4.0 
34.0 	18.0 
1615.0 	204.0 
1.0 	1.0 
3.0 	2.0 
149.0 	38.0 
10.0 	6.0 
11.0 	8.0 
3.0 	3.0 
12.0 	5.0 
1.0 	1.0 
1.0 	1.0 
3.0 	2.0 
1.0 	1.0 
1.0 	1.0 
