Sistemas = 000060000
Spikes 	 Durations 
37.0 	11.0 
8.0 	6.0 
1.0 	1.0 
12.0 	7.0 
12.0 	8.0 
7.0 	4.0 
1.0 	1.0 
9.0 	4.0 
8.0 	7.0 
490876.0 	7547.0 
2.0 	2.0 
47.0 	15.0 
6.0 	5.0 
23.0 	13.0 
967.0 	166.0 
14.0 	11.0 
553.0 	102.0 
2.0 	2.0 
5.0 	4.0 
2.0 	2.0 
2.0 	2.0 
1334989.0 	12986.0 
5.0 	4.0 
3.0 	2.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
87.0 	27.0 
3817518.0 	55286.0 
1.0 	1.0 
37.0 	18.0 
19.0 	8.0 
2.0 	2.0 
1057.0 	134.0 
23.0 	8.0 
1.0 	1.0 
66.0 	24.0 
1.0 	1.0 
31.0 	11.0 
3.0 	2.0 
2.0 	2.0 
16.0 	8.0 
1.0 	1.0 
1.0 	1.0 
78724.0 	3705.0 
1.0 	1.0 
13.0 	8.0 
1.0 	1.0 
1.0 	1.0 
29.0 	13.0 
46.0 	16.0 
29.0 	14.0 
6.0 	4.0 
9.0 	5.0 
130203.0 	2167.0 
5.0 	5.0 
1.0 	1.0 
1.0 	1.0 
2407706.0 	26118.0 
54.0 	19.0 
1.0 	1.0 
290086.0 	4969.0 
4.0 	3.0 
1.0 	1.0 
195736.0 	3644.0 
15.0 	10.0 
25.0 	10.0 
169.0 	29.0 
1.0 	1.0 
374632.0 	6311.0 
1.0 	1.0 
52.0 	22.0 
1.0 	1.0 
25.0 	9.0 
5.0 	3.0 
2.0 	2.0 
3320.0 	226.0 
2.0 	2.0 
6.0 	5.0 
63.0 	19.0 
170.0 	42.0 
21.0 	10.0 
9.0 	5.0 
5.0 	4.0 
11.0 	5.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
96.0 	25.0 
2492270.0 	33015.0 
1.0 	1.0 
480841.0 	5847.0 
1.0 	1.0 
15.0 	9.0 
1.0 	1.0 
180138.0 	3271.0 
2.0 	2.0 
22.0 	15.0 
2215060.0 	29848.0 
1.0 	1.0 
1539696.0 	14299.0 
