Sistemas = 000060000
Spikes 	 Durations 
15.0 	6.0 
16.0 	6.0 
4.0 	4.0 
1.0 	1.0 
1.0 	1.0 
111.0 	27.0 
64.0 	20.0 
2.0 	2.0 
40.0 	17.0 
29.0 	9.0 
1.0 	1.0 
3.0 	2.0 
1108.0 	96.0 
2.0 	2.0 
5.0 	4.0 
1.0 	1.0 
2.0 	2.0 
149.0 	55.0 
859.0 	78.0 
3.0 	3.0 
1.0 	1.0 
2.0 	2.0 
2.0 	2.0 
1.0 	1.0 
40.0 	14.0 
1.0 	1.0 
18.0 	8.0 
1.0 	1.0 
5.0 	3.0 
1.0 	1.0 
4.0 	3.0 
1.0 	1.0 
316.0 	82.0 
4.0 	4.0 
1237.0 	122.0 
2.0 	2.0 
2.0 	2.0 
1.0 	1.0 
1660.0 	180.0 
2.0 	2.0 
10.0 	5.0 
3.0 	3.0 
2.0 	2.0 
1.0 	1.0 
1535.0 	164.0 
2.0 	2.0 
1.0 	1.0 
1487.0 	132.0 
7.0 	4.0 
10.0 	6.0 
10.0 	6.0 
1.0 	1.0 
8.0 	6.0 
11.0 	9.0 
2.0 	2.0 
4.0 	3.0 
5.0 	3.0 
1.0 	1.0 
1.0 	1.0 
10556.0 	451.0 
5.0 	4.0 
13.0 	11.0 
1.0 	1.0 
2.0 	2.0 
4.0 	3.0 
2052.0 	156.0 
46229.0 	1884.0 
381.0 	83.0 
51.0 	16.0 
147.0 	35.0 
2.0 	2.0 
13.0 	7.0 
2.0 	2.0 
3.0 	3.0 
1.0 	1.0 
1.0 	1.0 
6.0 	5.0 
8.0 	4.0 
10.0 	5.0 
1.0 	1.0 
6.0 	4.0 
595.0 	89.0 
2.0 	2.0 
1.0 	1.0 
6.0 	3.0 
142.0 	37.0 
22.0 	11.0 
6.0 	3.0 
12.0 	6.0 
1.0 	1.0 
16.0 	9.0 
37.0 	14.0 
4.0 	3.0 
4.0 	3.0 
1.0 	1.0 
963.0 	72.0 
113.0 	23.0 
1.0 	1.0 
2.0 	2.0 
32.0 	16.0 
1.0 	1.0 
973.0 	84.0 
929.0 	134.0 
1.0 	1.0 
3.0 	2.0 
1.0 	1.0 
6.0 	5.0 
9.0 	5.0 
1.0 	1.0 
21.0 	10.0 
6.0 	4.0 
2.0 	2.0 
1.0 	1.0 
3.0 	3.0 
2.0 	2.0 
81.0 	27.0 
23.0 	7.0 
2.0 	2.0 
462.0 	97.0 
1.0 	1.0 
1425.0 	140.0 
21.0 	12.0 
7.0 	6.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
4.0 	3.0 
353.0 	75.0 
2.0 	2.0 
4.0 	4.0 
2.0 	2.0 
1.0 	1.0 
217.0 	39.0 
1.0 	1.0 
4.0 	4.0 
3.0 	3.0 
4.0 	3.0 
7.0 	3.0 
1.0 	1.0 
27.0 	13.0 
1.0 	1.0 
16.0 	6.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
9.0 	7.0 
3.0 	3.0 
310.0 	50.0 
2.0 	2.0 
34.0 	8.0 
2.0 	2.0 
3.0 	2.0 
1.0 	1.0 
9.0 	5.0 
760.0 	80.0 
2.0 	2.0 
2.0 	2.0 
2256.0 	308.0 
21.0 	10.0 
508.0 	88.0 
2.0 	2.0 
11.0 	6.0 
1.0 	1.0 
1.0 	1.0 
62.0 	29.0 
10389.0 	768.0 
2.0 	2.0 
1.0 	1.0 
83.0 	23.0 
1.0 	1.0 
602.0 	98.0 
324.0 	42.0 
1.0 	1.0 
2.0 	2.0 
8.0 	5.0 
2.0 	2.0 
2.0 	2.0 
1.0 	1.0 
2.0 	2.0 
6.0 	6.0 
1.0 	1.0 
3.0 	3.0 
2.0 	2.0 
12.0 	6.0 
1.0 	1.0 
115.0 	35.0 
4.0 	3.0 
2.0 	2.0 
3273.0 	220.0 
4.0 	4.0 
53.0 	19.0 
557.0 	100.0 
569.0 	107.0 
3.0 	2.0 
1.0 	1.0 
8.0 	8.0 
1.0 	1.0 
106.0 	21.0 
6.0 	4.0 
58.0 	19.0 
12.0 	8.0 
7.0 	3.0 
1.0 	1.0 
6.0 	5.0 
3.0 	3.0 
3.0 	2.0 
1.0 	1.0 
3.0 	2.0 
19.0 	15.0 
784.0 	86.0 
3.0 	3.0 
43.0 	15.0 
2.0 	2.0 
41.0 	14.0 
1.0 	1.0 
2.0 	2.0 
11.0 	7.0 
3.0 	3.0 
9.0 	6.0 
90.0 	30.0 
7.0 	5.0 
9.0 	8.0 
17.0 	8.0 
159.0 	41.0 
19.0 	12.0 
6812.0 	360.0 
565.0 	87.0 
1.0 	1.0 
42850.0 	1779.0 
1.0 	1.0 
10.0 	8.0 
24.0 	9.0 
1.0 	1.0 
49.0 	17.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
30.0 	16.0 
212.0 	54.0 
2.0 	2.0 
4.0 	3.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
3.0 	3.0 
20.0 	7.0 
11.0 	8.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
101.0 	36.0 
35.0 	13.0 
1.0 	1.0 
2468.0 	185.0 
3.0 	3.0 
5.0 	4.0 
2.0 	2.0 
4.0 	3.0 
4962.0 	379.0 
1.0 	1.0 
2.0 	2.0 
8.0 	4.0 
2.0 	2.0 
3.0 	2.0 
13.0 	6.0 
278.0 	59.0 
1.0 	1.0 
2855.0 	239.0 
5.0 	3.0 
19.0 	8.0 
29.0 	16.0 
4.0 	4.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
25.0 	11.0 
186.0 	35.0 
2.0 	2.0 
1.0 	1.0 
25.0 	10.0 
1.0 	1.0 
2.0 	2.0 
9.0 	5.0 
33.0 	14.0 
1.0 	1.0 
1.0 	1.0 
8.0 	7.0 
6.0 	5.0 
7.0 	4.0 
1797.0 	156.0 
167.0 	60.0 
2324.0 	207.0 
1.0 	1.0 
1.0 	1.0 
45.0 	14.0 
5.0 	3.0 
869.0 	72.0 
33.0 	8.0 
1.0 	1.0 
1.0 	1.0 
8.0 	5.0 
1.0 	1.0 
69.0 	20.0 
2.0 	2.0 
1.0 	1.0 
49.0 	13.0 
420.0 	56.0 
3.0 	3.0 
1.0 	1.0 
1.0 	1.0 
96.0 	33.0 
7.0 	5.0 
3.0 	2.0 
225.0 	77.0 
3.0 	3.0 
8.0 	7.0 
138.0 	37.0 
3.0 	3.0 
2.0 	2.0 
1.0 	1.0 
15.0 	8.0 
2.0 	2.0 
1.0 	1.0 
3.0 	2.0 
3.0 	3.0 
1.0 	1.0 
6.0 	5.0 
2.0 	2.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
33.0 	11.0 
14.0 	8.0 
47.0 	17.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
5.0 	3.0 
1.0 	1.0 
3.0 	2.0 
2.0 	2.0 
2.0 	2.0 
43.0 	16.0 
1366.0 	149.0 
8.0 	5.0 
1.0 	1.0 
1.0 	1.0 
6.0 	4.0 
3.0 	3.0 
2.0 	2.0 
1.0 	1.0 
3.0 	3.0 
2964.0 	278.0 
48.0 	21.0 
336.0 	78.0 
6.0 	6.0 
1.0 	1.0 
1.0 	1.0 
1087.0 	77.0 
1.0 	1.0 
6.0 	5.0 
2.0 	2.0 
15.0 	7.0 
33.0 	13.0 
32451.0 	994.0 
207.0 	52.0 
29.0 	17.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
27.0 	15.0 
1.0 	1.0 
41.0 	19.0 
3.0 	2.0 
1.0 	1.0 
33.0 	15.0 
797.0 	128.0 
2784.0 	194.0 
1.0 	1.0 
106.0 	29.0 
2.0 	2.0 
10.0 	6.0 
6.0 	5.0 
1.0 	1.0 
8638.0 	532.0 
75.0 	23.0 
1.0 	1.0 
176.0 	45.0 
5.0 	4.0 
1.0 	1.0 
30.0 	13.0 
2.0 	2.0 
1960.0 	182.0 
2.0 	2.0 
2.0 	2.0 
3.0 	2.0 
3.0 	3.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
28.0 	17.0 
4.0 	4.0 
11.0 	6.0 
186.0 	38.0 
5.0 	4.0 
1.0 	1.0 
590.0 	112.0 
4.0 	4.0 
7.0 	5.0 
1.0 	1.0 
1.0 	1.0 
12.0 	7.0 
12.0 	7.0 
2.0 	2.0 
7.0 	3.0 
1.0 	1.0 
110.0 	33.0 
1.0 	1.0 
16.0 	7.0 
3.0 	3.0 
2.0 	2.0 
1.0 	1.0 
6.0 	4.0 
4.0 	4.0 
2.0 	2.0 
2.0 	2.0 
3.0 	3.0 
14099.0 	926.0 
4.0 	3.0 
3.0 	2.0 
31512.0 	1522.0 
113.0 	26.0 
14.0 	7.0 
3.0 	3.0 
1.0 	1.0 
2.0 	2.0 
2.0 	2.0 
3.0 	3.0 
41.0 	17.0 
41.0 	19.0 
7.0 	6.0 
33.0 	13.0 
43.0 	13.0 
6.0 	5.0 
11.0 	10.0 
460.0 	74.0 
47218.0 	2006.0 
2.0 	2.0 
10.0 	6.0 
6045.0 	437.0 
463.0 	70.0 
892.0 	98.0 
13.0 	8.0 
2.0 	2.0 
4.0 	3.0 
1.0 	1.0 
2.0 	2.0 
3.0 	2.0 
15.0 	8.0 
1.0 	1.0 
3.0 	2.0 
8.0 	4.0 
4.0 	3.0 
11.0 	7.0 
2.0 	2.0 
45.0 	17.0 
1.0 	1.0 
2.0 	2.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
5.0 	4.0 
1.0 	1.0 
8.0 	7.0 
1.0 	1.0 
3.0 	3.0 
9.0 	5.0 
219.0 	44.0 
8.0 	5.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
37.0 	14.0 
1.0 	1.0 
6.0 	5.0 
1.0 	1.0 
28.0 	15.0 
2.0 	2.0 
5.0 	5.0 
1.0 	1.0 
152.0 	37.0 
348.0 	53.0 
4.0 	4.0 
273.0 	56.0 
4.0 	2.0 
5.0 	5.0 
30.0 	19.0 
15.0 	9.0 
4.0 	3.0 
1.0 	1.0 
54.0 	18.0 
1.0 	1.0 
59.0 	23.0 
12.0 	6.0 
1.0 	1.0 
9.0 	8.0 
2.0 	2.0 
6.0 	4.0 
2.0 	2.0 
1.0 	1.0 
