Sistemas = 000100000
Spikes 	 Durations 
1.0 	1.0 
197.0 	43.0 
14.0 	7.0 
1.0 	1.0 
1.0 	1.0 
422.0 	59.0 
1.0 	1.0 
6.0 	4.0 
2.0 	2.0 
7.0 	6.0 
6.0 	4.0 
1.0 	1.0 
43.0 	24.0 
122.0 	48.0 
150.0 	38.0 
4.0 	4.0 
10.0 	6.0 
1.0 	1.0 
5.0 	4.0 
92.0 	21.0 
1.0 	1.0 
107.0 	27.0 
3.0 	2.0 
8.0 	6.0 
295.0 	59.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
4.0 	3.0 
9.0 	5.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
5.0 	5.0 
1.0 	1.0 
3.0 	3.0 
1.0 	1.0 
53.0 	18.0 
26.0 	11.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
14.0 	9.0 
13.0 	8.0 
20.0 	8.0 
5.0 	4.0 
32.0 	13.0 
10.0 	6.0 
26.0 	11.0 
1.0 	1.0 
1.0 	1.0 
140.0 	29.0 
27.0 	11.0 
39.0 	19.0 
2.0 	2.0 
38.0 	15.0 
1.0 	1.0 
2.0 	2.0 
28.0 	10.0 
1.0 	1.0 
1.0 	1.0 
64.0 	32.0 
26.0 	16.0 
5.0 	4.0 
1.0 	1.0 
8.0 	5.0 
1.0 	1.0 
1.0 	1.0 
9.0 	6.0 
7.0 	4.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
4.0 	3.0 
3.0 	3.0 
31.0 	15.0 
4.0 	3.0 
1.0 	1.0 
1.0 	1.0 
20.0 	10.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
280.0 	58.0 
4.0 	3.0 
4.0 	3.0 
2.0 	2.0 
3.0 	3.0 
5.0 	3.0 
1.0 	1.0 
10.0 	5.0 
8.0 	6.0 
29.0 	13.0 
1.0 	1.0 
3.0 	3.0 
2.0 	2.0 
2.0 	2.0 
14.0 	8.0 
1.0 	1.0 
1.0 	1.0 
5.0 	5.0 
2.0 	2.0 
3.0 	2.0 
8.0 	7.0 
1.0 	1.0 
43.0 	16.0 
17.0 	10.0 
21.0 	8.0 
2.0 	2.0 
48.0 	19.0 
1.0 	1.0 
82.0 	24.0 
3.0 	3.0 
1.0 	1.0 
3.0 	2.0 
2.0 	2.0 
1.0 	1.0 
3.0 	3.0 
5.0 	5.0 
10.0 	5.0 
2.0 	2.0 
5.0 	5.0 
9.0 	7.0 
1.0 	1.0 
2.0 	2.0 
5.0 	4.0 
18.0 	9.0 
23.0 	13.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
8.0 	5.0 
1.0 	1.0 
3.0 	3.0 
1.0 	1.0 
3.0 	3.0 
1.0 	1.0 
32.0 	12.0 
1.0 	1.0 
3.0 	3.0 
1.0 	1.0 
73.0 	20.0 
30.0 	10.0 
48.0 	12.0 
1.0 	1.0 
3.0 	2.0 
1.0 	1.0 
7.0 	6.0 
12.0 	6.0 
2.0 	2.0 
7.0 	4.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
12.0 	7.0 
7.0 	6.0 
1.0 	1.0 
1.0 	1.0 
3.0 	2.0 
1.0 	1.0 
1.0 	1.0 
5.0 	5.0 
37.0 	14.0 
8.0 	6.0 
7.0 	5.0 
6.0 	3.0 
2.0 	2.0 
10.0 	5.0 
9.0 	7.0 
8.0 	5.0 
10.0 	5.0 
1.0 	1.0 
95.0 	20.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
5.0 	3.0 
13.0 	8.0 
11.0 	7.0 
49.0 	16.0 
30.0 	14.0 
11.0 	7.0 
6.0 	5.0 
7.0 	4.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
3.0 	3.0 
1.0 	1.0 
34.0 	16.0 
549.0 	63.0 
5.0 	5.0 
16.0 	12.0 
343.0 	48.0 
12.0 	5.0 
2.0 	2.0 
3.0 	2.0 
3.0 	2.0 
2.0 	2.0 
3.0 	2.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
9.0 	5.0 
9.0 	5.0 
87.0 	21.0 
1.0 	1.0 
7.0 	4.0 
1.0 	1.0 
8.0 	4.0 
3.0 	3.0 
18.0 	7.0 
2.0 	2.0 
1.0 	1.0 
65.0 	20.0 
1.0 	1.0 
19.0 	7.0 
1.0 	1.0 
379.0 	70.0 
4.0 	3.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
5.0 	4.0 
1.0 	1.0 
26.0 	13.0 
13.0 	9.0 
27.0 	14.0 
19.0 	8.0 
12.0 	8.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
2.0 	2.0 
4.0 	3.0 
314.0 	52.0 
9.0 	8.0 
1.0 	1.0 
2.0 	2.0 
13.0 	8.0 
2.0 	2.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
18.0 	7.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
4.0 	4.0 
4.0 	4.0 
8.0 	7.0 
14.0 	7.0 
1.0 	1.0 
2.0 	2.0 
23.0 	14.0 
13.0 	9.0 
1.0 	1.0 
1.0 	1.0 
10.0 	6.0 
13.0 	9.0 
2.0 	2.0 
1.0 	1.0 
25.0 	15.0 
1.0 	1.0 
14.0 	11.0 
1.0 	1.0 
1.0 	1.0 
8.0 	6.0 
1.0 	1.0 
1.0 	1.0 
49.0 	17.0 
1.0 	1.0 
1.0 	1.0 
31.0 	15.0 
9.0 	5.0 
1.0 	1.0 
8.0 	6.0 
1.0 	1.0 
1.0 	1.0 
3.0 	3.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
13.0 	6.0 
253.0 	54.0 
1.0 	1.0 
4.0 	3.0 
57.0 	21.0 
30.0 	16.0 
1.0 	1.0 
10.0 	7.0 
3.0 	2.0 
9.0 	4.0 
11.0 	6.0 
17.0 	9.0 
2.0 	2.0 
1.0 	1.0 
5.0 	3.0 
78.0 	32.0 
3.0 	3.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
3.0 	3.0 
1.0 	1.0 
3.0 	3.0 
1.0 	1.0 
845.0 	70.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
9.0 	6.0 
8.0 	5.0 
3.0 	3.0 
1.0 	1.0 
1.0 	1.0 
9.0 	6.0 
5.0 	3.0 
904.0 	155.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
11.0 	7.0 
10.0 	5.0 
2.0 	2.0 
16.0 	10.0 
3.0 	3.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
170.0 	41.0 
160.0 	27.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
12.0 	7.0 
1.0 	1.0 
1.0 	1.0 
47.0 	22.0 
6.0 	5.0 
1.0 	1.0 
48.0 	20.0 
1.0 	1.0 
69.0 	18.0 
31.0 	11.0 
23.0 	17.0 
7.0 	6.0 
3.0 	2.0 
6.0 	4.0 
1.0 	1.0 
6.0 	6.0 
8.0 	6.0 
110.0 	24.0 
13.0 	8.0 
1.0 	1.0 
5.0 	4.0 
20.0 	13.0 
5.0 	4.0 
15.0 	7.0 
2.0 	2.0 
2.0 	2.0 
55.0 	20.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
7.0 	6.0 
49.0 	17.0 
12.0 	7.0 
4.0 	3.0 
2.0 	2.0 
1.0 	1.0 
64.0 	14.0 
1.0 	1.0 
1.0 	1.0 
458.0 	56.0 
12.0 	4.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
2.0 	2.0 
1.0 	1.0 
29.0 	12.0 
1.0 	1.0 
10.0 	5.0 
4.0 	3.0 
2.0 	2.0 
2.0 	2.0 
16.0 	8.0 
5.0 	4.0 
3.0 	3.0 
2.0 	2.0 
17.0 	12.0 
48.0 	19.0 
1.0 	1.0 
731.0 	131.0 
6.0 	6.0 
60.0 	23.0 
1.0 	1.0 
1.0 	1.0 
3.0 	3.0 
1.0 	1.0 
1.0 	1.0 
104.0 	30.0 
2.0 	2.0 
2.0 	2.0 
2.0 	2.0 
3.0 	2.0 
2.0 	2.0 
8.0 	4.0 
3.0 	3.0 
2.0 	2.0 
931.0 	168.0 
1.0 	1.0 
5.0 	4.0 
8.0 	4.0 
11.0 	6.0 
1.0 	1.0 
1.0 	1.0 
14.0 	8.0 
1.0 	1.0 
1.0 	1.0 
58.0 	25.0 
3.0 	2.0 
1.0 	1.0 
2.0 	2.0 
5.0 	4.0 
2.0 	2.0 
7.0 	5.0 
3.0 	3.0 
1.0 	1.0 
39.0 	9.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
9.0 	6.0 
2.0 	2.0 
2.0 	2.0 
1.0 	1.0 
5.0 	5.0 
10.0 	8.0 
7.0 	4.0 
185.0 	42.0 
1.0 	1.0 
3.0 	3.0 
4.0 	3.0 
2.0 	2.0 
11.0 	5.0 
6.0 	5.0 
49.0 	18.0 
99.0 	23.0 
21.0 	15.0 
1.0 	1.0 
17.0 	10.0 
2.0 	2.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
160.0 	36.0 
8.0 	6.0 
1.0 	1.0 
33.0 	14.0 
10.0 	5.0 
1.0 	1.0 
4.0 	3.0 
1.0 	1.0 
21.0 	7.0 
14.0 	8.0 
1.0 	1.0 
5.0 	3.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
3.0 	2.0 
11.0 	5.0 
37.0 	11.0 
88.0 	31.0 
1.0 	1.0 
85.0 	23.0 
3.0 	3.0 
1.0 	1.0 
1.0 	1.0 
29.0 	11.0 
4.0 	4.0 
5.0 	4.0 
26.0 	10.0 
13.0 	10.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
20.0 	13.0 
1.0 	1.0 
19.0 	7.0 
1.0 	1.0 
1.0 	1.0 
6.0 	4.0 
10.0 	6.0 
5.0 	3.0 
4.0 	3.0 
2.0 	2.0 
1.0 	1.0 
436.0 	48.0 
26.0 	15.0 
1.0 	1.0 
1.0 	1.0 
5.0 	4.0 
4.0 	3.0 
7.0 	7.0 
2.0 	2.0 
4.0 	3.0 
31.0 	11.0 
13.0 	7.0 
2.0 	2.0 
4.0 	2.0 
1.0 	1.0 
1.0 	1.0 
4.0 	3.0 
6.0 	6.0 
3.0 	2.0 
3.0 	3.0 
3.0 	2.0 
5.0 	4.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
5.0 	4.0 
79.0 	22.0 
8.0 	5.0 
1.0 	1.0 
17.0 	10.0 
1.0 	1.0 
2.0 	2.0 
2.0 	2.0 
25.0 	14.0 
1.0 	1.0 
1.0 	1.0 
3.0 	3.0 
1.0 	1.0 
1.0 	1.0 
12.0 	5.0 
40.0 	16.0 
4.0 	3.0 
1.0 	1.0 
3.0 	3.0 
4.0 	3.0 
10.0 	8.0 
1.0 	1.0 
54.0 	16.0 
20.0 	12.0 
1.0 	1.0 
1.0 	1.0 
374.0 	58.0 
1.0 	1.0 
131.0 	37.0 
125.0 	36.0 
34.0 	19.0 
34.0 	10.0 
1.0 	1.0 
1.0 	1.0 
35.0 	13.0 
8.0 	7.0 
1.0 	1.0 
1.0 	1.0 
29.0 	16.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
4.0 	4.0 
11.0 	6.0 
66.0 	29.0 
198.0 	53.0 
47.0 	16.0 
29.0 	9.0 
3.0 	2.0 
1.0 	1.0 
28.0 	10.0 
5.0 	3.0 
1.0 	1.0 
1.0 	1.0 
254.0 	46.0 
11.0 	5.0 
8.0 	7.0 
9.0 	6.0 
7.0 	4.0 
52.0 	19.0 
3.0 	3.0 
3.0 	2.0 
1.0 	1.0 
3.0 	3.0 
1.0 	1.0 
1.0 	1.0 
9.0 	8.0 
1.0 	1.0 
1.0 	1.0 
3.0 	2.0 
1.0 	1.0 
3.0 	2.0 
38.0 	18.0 
49.0 	19.0 
8.0 	6.0 
18.0 	12.0 
4.0 	4.0 
1.0 	1.0 
1.0 	1.0 
4.0 	3.0 
3.0 	2.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
132.0 	27.0 
90.0 	31.0 
3.0 	2.0 
1.0 	1.0 
4.0 	3.0 
531.0 	66.0 
6.0 	3.0 
41.0 	14.0 
7.0 	5.0 
8.0 	6.0 
1.0 	1.0 
1.0 	1.0 
33.0 	15.0 
93.0 	22.0 
1.0 	1.0 
3.0 	2.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
5.0 	3.0 
4.0 	3.0 
1.0 	1.0 
1.0 	1.0 
16.0 	8.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
3.0 	3.0 
3.0 	3.0 
4.0 	4.0 
6.0 	6.0 
1.0 	1.0 
10.0 	6.0 
3.0 	2.0 
3.0 	2.0 
3.0 	3.0 
3.0 	3.0 
14.0 	9.0 
14.0 	8.0 
1.0 	1.0 
2.0 	2.0 
29.0 	16.0 
9.0 	6.0 
35.0 	16.0 
9.0 	7.0 
1.0 	1.0 
191.0 	33.0 
3.0 	3.0 
256.0 	49.0 
5.0 	4.0 
32.0 	15.0 
6.0 	4.0 
1.0 	1.0 
140.0 	37.0 
1.0 	1.0 
159.0 	28.0 
11.0 	5.0 
17.0 	10.0 
1.0 	1.0 
1.0 	1.0 
11.0 	10.0 
4.0 	4.0 
3.0 	3.0 
3.0 	3.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
5.0 	5.0 
163.0 	19.0 
1.0 	1.0 
408.0 	51.0 
3.0 	3.0 
6.0 	5.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
2.0 	2.0 
26.0 	7.0 
1.0 	1.0 
8.0 	6.0 
2.0 	2.0 
1.0 	1.0 
21.0 	13.0 
1.0 	1.0 
3.0 	2.0 
5.0 	3.0 
2.0 	2.0 
1.0 	1.0 
32.0 	15.0 
11.0 	7.0 
30.0 	11.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
5.0 	4.0 
7.0 	4.0 
3.0 	2.0 
2.0 	2.0 
1.0 	1.0 
13.0 	9.0 
1.0 	1.0 
2.0 	2.0 
2.0 	2.0 
1.0 	1.0 
6.0 	4.0 
2.0 	2.0 
17.0 	7.0 
1.0 	1.0 
4.0 	4.0 
30.0 	13.0 
8.0 	6.0 
1.0 	1.0 
2.0 	2.0 
2.0 	2.0 
323.0 	87.0 
4.0 	3.0 
2.0 	2.0 
26.0 	6.0 
11.0 	7.0 
4.0 	3.0 
5.0 	4.0 
3.0 	3.0 
2.0 	2.0 
1.0 	1.0 
37.0 	20.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
5.0 	3.0 
3.0 	3.0 
1.0 	1.0 
3.0 	3.0 
