Sistemas = 000060000
Spikes 	 Durations 
1.0 	1.0 
3.0 	2.0 
17.0 	7.0 
1.0 	1.0 
1.0 	1.0 
11.0 	9.0 
1.0 	1.0 
6.0 	5.0 
2040.0 	172.0 
1.0 	1.0 
4.0 	2.0 
13.0 	8.0 
3.0 	3.0 
17.0 	8.0 
2.0 	2.0 
1.0 	1.0 
3.0 	3.0 
4.0 	3.0 
81.0 	21.0 
2.0 	2.0 
89.0 	30.0 
1.0 	1.0 
1.0 	1.0 
1628.0 	157.0 
1.0 	1.0 
540.0 	61.0 
1.0 	1.0 
126.0 	40.0 
32.0 	10.0 
8.0 	7.0 
174.0 	26.0 
10.0 	7.0 
7.0 	6.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
309.0 	44.0 
8.0 	5.0 
47.0 	17.0 
3328.0 	210.0 
6.0 	6.0 
1.0 	1.0 
85.0 	21.0 
914.0 	185.0 
23.0 	15.0 
1.0 	1.0 
1467.0 	187.0 
2.0 	2.0 
2.0 	2.0 
346.0 	82.0 
14.0 	6.0 
1.0 	1.0 
8.0 	4.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
63.0 	20.0 
3.0 	2.0 
365.0 	73.0 
6.0 	5.0 
733.0 	85.0 
3.0 	3.0 
7.0 	7.0 
265.0 	55.0 
100.0 	35.0 
1.0 	1.0 
1416.0 	210.0 
207.0 	43.0 
1.0 	1.0 
15308.0 	479.0 
425.0 	63.0 
1.0 	1.0 
28.0 	13.0 
4.0 	3.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
446.0 	101.0 
42.0 	14.0 
1.0 	1.0 
6.0 	5.0 
1560.0 	117.0 
6.0 	6.0 
78.0 	24.0 
34799.0 	1563.0 
1.0 	1.0 
21.0 	13.0 
1.0 	1.0 
52.0 	15.0 
3.0 	2.0 
5.0 	5.0 
214.0 	35.0 
15.0 	7.0 
1516.0 	223.0 
30.0 	9.0 
8.0 	7.0 
4.0 	4.0 
1.0 	1.0 
1.0 	1.0 
4.0 	4.0 
1.0 	1.0 
10.0 	5.0 
139.0 	33.0 
2.0 	2.0 
6.0 	4.0 
195.0 	35.0 
10.0 	8.0 
6.0 	5.0 
7206.0 	455.0 
2.0 	2.0 
680.0 	91.0 
3.0 	2.0 
12.0 	8.0 
47.0 	17.0 
2.0 	2.0 
1329.0 	153.0 
4.0 	3.0 
7.0 	4.0 
89.0 	39.0 
35599.0 	1325.0 
238.0 	36.0 
1.0 	1.0 
1.0 	1.0 
17.0 	7.0 
45.0 	17.0 
10.0 	5.0 
1.0 	1.0 
4364.0 	248.0 
1.0 	1.0 
1.0 	1.0 
3.0 	2.0 
1.0 	1.0 
3.0 	2.0 
6.0 	5.0 
1.0 	1.0 
1.0 	1.0 
115.0 	26.0 
3.0 	3.0 
683.0 	120.0 
1.0 	1.0 
21.0 	9.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
15.0 	6.0 
1.0 	1.0 
392.0 	84.0 
2.0 	2.0 
128.0 	45.0 
7.0 	5.0 
2.0 	2.0 
