Sistemas = 000060581
Spikes 	 Durations 
6.0 	3.0 
1.0 	1.0 
2.0 	2.0 
14.0 	8.0 
2.0 	2.0 
990.0 	172.0 
4276.0 	358.0 
6.0 	3.0 
2.0 	2.0 
30.0 	10.0 
1.0 	1.0 
32.0 	13.0 
1.0 	1.0 
70.0 	25.0 
4.0 	3.0 
1.0 	1.0 
11.0 	8.0 
18.0 	13.0 
1.0 	1.0 
7.0 	6.0 
144.0 	31.0 
1.0 	1.0 
50.0 	19.0 
3.0 	3.0 
4.0 	4.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
71.0 	38.0 
79.0 	32.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
2.0 	2.0 
4.0 	3.0 
1.0 	1.0 
2.0 	2.0 
17.0 	8.0 
1.0 	1.0 
55.0 	20.0 
48.0 	19.0 
8.0 	6.0 
296.0 	62.0 
1.0 	1.0 
7.0 	4.0 
1.0 	1.0 
30.0 	13.0 
1.0 	1.0 
1.0 	1.0 
1816.0 	149.0 
8.0 	5.0 
5.0 	3.0 
5.0 	4.0 
40.0 	17.0 
4.0 	3.0 
1.0 	1.0 
4.0 	3.0 
1.0 	1.0 
23.0 	11.0 
71.0 	20.0 
43.0 	13.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
193310.0 	4159.0 
14.0 	10.0 
4.0 	3.0 
1.0 	1.0 
3.0 	3.0 
4.0 	4.0 
1.0 	1.0 
154.0 	45.0 
3.0 	3.0 
1694.0 	184.0 
1.0 	1.0 
61.0 	28.0 
18.0 	10.0 
2.0 	2.0 
1266.0 	99.0 
16.0 	9.0 
126.0 	30.0 
27.0 	14.0 
76.0 	22.0 
1.0 	1.0 
1.0 	1.0 
5.0 	3.0 
1.0 	1.0 
17.0 	11.0 
1.0 	1.0 
24.0 	14.0 
12.0 	7.0 
2.0 	2.0 
11.0 	5.0 
2.0 	2.0 
101.0 	25.0 
1.0 	1.0 
6.0 	5.0 
1.0 	1.0 
1.0 	1.0 
46.0 	15.0 
3.0 	2.0 
29.0 	16.0 
1.0 	1.0 
2.0 	2.0 
3.0 	3.0 
11.0 	6.0 
1.0 	1.0 
1.0 	1.0 
846.0 	87.0 
4239.0 	207.0 
1.0 	1.0 
132.0 	23.0 
2.0 	2.0 
628.0 	66.0 
103.0 	25.0 
6.0 	6.0 
1.0 	1.0 
3.0 	2.0 
74.0 	21.0 
2.0 	2.0 
1.0 	1.0 
767.0 	68.0 
2.0 	2.0 
1.0 	1.0 
2.0 	2.0 
3.0 	3.0 
31.0 	12.0 
82.0 	27.0 
1.0 	1.0 
9.0 	5.0 
3.0 	3.0 
1.0 	1.0 
1.0 	1.0 
16.0 	10.0 
13.0 	7.0 
1.0 	1.0 
5536.0 	471.0 
3.0 	2.0 
25.0 	15.0 
8961.0 	619.0 
3.0 	3.0 
2.0 	2.0 
2.0 	2.0 
194.0 	62.0 
13.0 	10.0 
1.0 	1.0 
2.0 	2.0 
4.0 	4.0 
1.0 	1.0 
48.0 	20.0 
538.0 	103.0 
5338.0 	409.0 
1.0 	1.0 
180.0 	45.0 
1.0 	1.0 
20.0 	8.0 
2.0 	2.0 
2.0 	2.0 
140.0 	35.0 
34.0 	15.0 
2.0 	2.0 
10.0 	7.0 
65.0 	20.0 
3.0 	3.0 
2.0 	2.0 
5.0 	3.0 
8.0 	5.0 
10524.0 	320.0 
3.0 	3.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
2.0 	2.0 
3.0 	3.0 
16.0 	7.0 
2.0 	2.0 
3.0 	3.0 
144.0 	35.0 
2.0 	2.0 
2084.0 	163.0 
1.0 	1.0 
4.0 	4.0 
1.0 	1.0 
10.0 	7.0 
8.0 	8.0 
3.0 	3.0 
14.0 	9.0 
104.0 	28.0 
1720.0 	117.0 
3.0 	2.0 
2.0 	2.0 
14.0 	10.0 
461.0 	83.0 
55.0 	18.0 
45.0 	15.0 
1.0 	1.0 
18.0 	9.0 
14883.0 	972.0 
5.0 	4.0 
393.0 	60.0 
22.0 	10.0 
3.0 	3.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
40.0 	14.0 
1.0 	1.0 
2.0 	2.0 
110.0 	39.0 
561.0 	53.0 
16.0 	7.0 
1.0 	1.0 
35.0 	17.0 
2.0 	2.0 
214.0 	48.0 
7.0 	5.0 
4.0 	3.0 
117.0 	18.0 
