Sistemas = 000020000
Spikes 	 Durations 
2.0 	2.0 
1.0 	1.0 
2.0 	2.0 
5.0 	5.0 
5.0 	4.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
13.0 	10.0 
1.0 	1.0 
1.0 	1.0 
4.0 	4.0 
2.0 	2.0 
2.0 	2.0 
1.0 	1.0 
6.0 	5.0 
12.0 	12.0 
14.0 	10.0 
15.0 	7.0 
1.0 	1.0 
2.0 	2.0 
5.0 	5.0 
2.0 	2.0 
1.0 	1.0 
4.0 	4.0 
2.0 	2.0 
1.0 	1.0 
3.0 	3.0 
1.0 	1.0 
3.0 	2.0 
1.0 	1.0 
1.0 	1.0 
20.0 	10.0 
1.0 	1.0 
15.0 	9.0 
2.0 	2.0 
241.0 	46.0 
2.0 	2.0 
3.0 	3.0 
1.0 	1.0 
9.0 	6.0 
2.0 	2.0 
6.0 	5.0 
1.0 	1.0 
1.0 	1.0 
6.0 	6.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
11.0 	9.0 
1.0 	1.0 
3.0 	2.0 
4.0 	3.0 
1.0 	1.0 
2.0 	2.0 
14.0 	11.0 
3.0 	3.0 
8.0 	6.0 
2.0 	2.0 
3.0 	3.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
20.0 	15.0 
2.0 	2.0 
51.0 	20.0 
1.0 	1.0 
4.0 	3.0 
8.0 	8.0 
3.0 	2.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
9.0 	8.0 
1.0 	1.0 
50.0 	32.0 
4.0 	4.0 
1.0 	1.0 
2.0 	2.0 
7.0 	3.0 
8.0 	5.0 
1.0 	1.0 
12.0 	8.0 
18.0 	14.0 
6.0 	5.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
4.0 	4.0 
2.0 	2.0 
13.0 	11.0 
4.0 	4.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
160.0 	48.0 
2.0 	2.0 
2.0 	2.0 
4.0 	4.0 
6.0 	5.0 
44.0 	12.0 
2.0 	2.0 
62.0 	20.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
11.0 	9.0 
3.0 	2.0 
5.0 	4.0 
9.0 	8.0 
9.0 	9.0 
12.0 	6.0 
6.0 	5.0 
1.0 	1.0 
4.0 	4.0 
1.0 	1.0 
6.0 	6.0 
5.0 	5.0 
1.0 	1.0 
48.0 	21.0 
4.0 	4.0 
24.0 	19.0 
1.0 	1.0 
2.0 	2.0 
10.0 	10.0 
75.0 	47.0 
20.0 	11.0 
1.0 	1.0 
1.0 	1.0 
6.0 	5.0 
11.0 	7.0 
12.0 	5.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
89.0 	19.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
2.0 	2.0 
2.0 	2.0 
176.0 	61.0 
1.0 	1.0 
6.0 	4.0 
3.0 	3.0 
12.0 	9.0 
15.0 	11.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
11.0 	6.0 
1.0 	1.0 
1.0 	1.0 
4.0 	4.0 
1.0 	1.0 
1.0 	1.0 
3.0 	2.0 
1.0 	1.0 
3.0 	3.0 
2.0 	2.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
7.0 	4.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
9.0 	7.0 
2.0 	2.0 
11.0 	5.0 
1.0 	1.0 
318.0 	75.0 
4.0 	4.0 
35.0 	16.0 
12.0 	10.0 
1.0 	1.0 
2.0 	2.0 
2.0 	2.0 
2.0 	2.0 
1.0 	1.0 
26.0 	14.0 
6.0 	3.0 
1.0 	1.0 
2.0 	2.0 
18.0 	12.0 
45.0 	27.0 
6.0 	6.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
32.0 	18.0 
7.0 	5.0 
16.0 	16.0 
15.0 	11.0 
10.0 	10.0 
4.0 	2.0 
1.0 	1.0 
2.0 	2.0 
25.0 	15.0 
1.0 	1.0 
24.0 	9.0 
2.0 	2.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
10.0 	7.0 
3.0 	2.0 
4.0 	4.0 
1.0 	1.0 
2.0 	2.0 
23.0 	12.0 
2.0 	2.0 
3.0 	3.0 
2.0 	2.0 
13.0 	11.0 
1.0 	1.0 
11.0 	10.0 
69.0 	27.0 
1.0 	1.0 
1.0 	1.0 
3.0 	3.0 
1.0 	1.0 
1.0 	1.0 
29.0 	14.0 
1.0 	1.0 
2.0 	2.0 
169.0 	46.0 
2.0 	2.0 
2.0 	2.0 
62.0 	18.0 
1.0 	1.0 
28.0 	9.0 
1.0 	1.0 
3.0 	3.0 
11.0 	7.0 
12.0 	9.0 
7.0 	5.0 
1.0 	1.0 
1.0 	1.0 
4.0 	4.0 
1.0 	1.0 
3.0 	3.0 
2.0 	2.0 
2.0 	2.0 
2.0 	2.0 
4.0 	3.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
4.0 	4.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
4.0 	3.0 
12.0 	7.0 
1.0 	1.0 
3.0 	3.0 
448.0 	160.0 
18.0 	15.0 
8.0 	6.0 
1.0 	1.0 
18.0 	14.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
3.0 	3.0 
1.0 	1.0 
15.0 	10.0 
1.0 	1.0 
1.0 	1.0 
29.0 	13.0 
1.0 	1.0 
12.0 	7.0 
24.0 	14.0 
3.0 	3.0 
1.0 	1.0 
2.0 	2.0 
2.0 	2.0 
290.0 	100.0 
1.0 	1.0 
6.0 	6.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
2.0 	2.0 
15.0 	12.0 
2.0 	2.0 
65.0 	25.0 
7.0 	7.0 
28.0 	11.0 
2.0 	2.0 
11.0 	8.0 
5.0 	5.0 
1.0 	1.0 
6.0 	3.0 
4.0 	4.0 
7.0 	7.0 
5.0 	5.0 
2.0 	2.0 
3.0 	3.0 
3.0 	3.0 
12.0 	12.0 
17.0 	9.0 
27.0 	10.0 
1.0 	1.0 
53.0 	17.0 
15.0 	7.0 
14.0 	8.0 
3.0 	3.0 
1.0 	1.0 
16.0 	13.0 
2.0 	2.0 
85.0 	22.0 
3.0 	2.0 
2.0 	2.0 
2.0 	2.0 
2.0 	2.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
7.0 	5.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
40.0 	12.0 
9.0 	9.0 
15.0 	15.0 
2.0 	2.0 
1.0 	1.0 
3.0 	3.0 
1.0 	1.0 
5.0 	4.0 
13.0 	10.0 
16.0 	10.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
3.0 	3.0 
19.0 	11.0 
2.0 	2.0 
1.0 	1.0 
2.0 	2.0 
2.0 	2.0 
53.0 	20.0 
1.0 	1.0 
4.0 	4.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
11.0 	7.0 
18.0 	9.0 
3.0 	3.0 
1.0 	1.0 
1.0 	1.0 
3.0 	3.0 
27.0 	21.0 
26.0 	26.0 
8.0 	6.0 
5.0 	3.0 
6.0 	4.0 
8.0 	6.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
4.0 	4.0 
2.0 	2.0 
10.0 	8.0 
1.0 	1.0 
1.0 	1.0 
3.0 	3.0 
2.0 	2.0 
3.0 	3.0 
3.0 	3.0 
1.0 	1.0 
2.0 	2.0 
21.0 	19.0 
4.0 	3.0 
1.0 	1.0 
3.0 	3.0 
1.0 	1.0 
4.0 	4.0 
2.0 	2.0 
20.0 	12.0 
4.0 	4.0 
3.0 	3.0 
1.0 	1.0 
3.0 	3.0 
2.0 	2.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
12.0 	12.0 
2.0 	2.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
6.0 	5.0 
212.0 	73.0 
1.0 	1.0 
11.0 	6.0 
1.0 	1.0 
13.0 	8.0 
4.0 	3.0 
14.0 	7.0 
2.0 	2.0 
1.0 	1.0 
2.0 	2.0 
6.0 	4.0 
1.0 	1.0 
1.0 	1.0 
10.0 	7.0 
17.0 	16.0 
1.0 	1.0 
2.0 	2.0 
6.0 	4.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
5.0 	5.0 
11.0 	11.0 
13.0 	13.0 
2.0 	2.0 
4.0 	3.0 
3.0 	3.0 
27.0 	16.0 
15.0 	9.0 
1.0 	1.0 
10.0 	5.0 
1.0 	1.0 
121.0 	27.0 
1.0 	1.0 
14.0 	8.0 
6.0 	5.0 
4.0 	3.0 
4.0 	2.0 
4.0 	4.0 
7.0 	5.0 
9.0 	6.0 
10.0 	7.0 
6.0 	4.0 
2.0 	2.0 
4.0 	3.0 
21.0 	12.0 
6.0 	4.0 
1.0 	1.0 
9.0 	7.0 
50.0 	24.0 
2.0 	2.0 
1.0 	1.0 
5.0 	4.0 
2.0 	2.0 
1.0 	1.0 
244.0 	93.0 
1.0 	1.0 
2.0 	2.0 
5.0 	3.0 
1.0 	1.0 
1.0 	1.0 
87.0 	27.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
53.0 	20.0 
1.0 	1.0 
35.0 	16.0 
2.0 	2.0 
1.0 	1.0 
9.0 	7.0 
16.0 	15.0 
9.0 	6.0 
3.0 	3.0 
9.0 	6.0 
1.0 	1.0 
5.0 	4.0 
1.0 	1.0 
18.0 	18.0 
4.0 	4.0 
11.0 	8.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
4.0 	3.0 
3.0 	3.0 
6.0 	6.0 
1.0 	1.0 
26.0 	18.0 
2.0 	2.0 
1.0 	1.0 
6.0 	4.0 
1.0 	1.0 
14.0 	6.0 
1.0 	1.0 
87.0 	33.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
3.0 	3.0 
1.0 	1.0 
58.0 	27.0 
2.0 	2.0 
9.0 	9.0 
3.0 	3.0 
4.0 	4.0 
1.0 	1.0 
4.0 	4.0 
2.0 	2.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
3.0 	3.0 
4.0 	3.0 
3.0 	3.0 
3.0 	2.0 
2.0 	2.0 
2.0 	2.0 
1.0 	1.0 
4.0 	3.0 
237.0 	56.0 
11.0 	10.0 
1.0 	1.0 
16.0 	8.0 
53.0 	27.0 
2.0 	2.0 
5.0 	5.0 
3.0 	3.0 
1.0 	1.0 
3.0 	3.0 
9.0 	6.0 
5.0 	4.0 
18.0 	11.0 
2.0 	2.0 
4.0 	4.0 
2.0 	2.0 
4.0 	4.0 
3.0 	3.0 
3.0 	2.0 
6.0 	6.0 
3.0 	2.0 
7.0 	7.0 
1.0 	1.0 
15.0 	14.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
3.0 	3.0 
3.0 	3.0 
1.0 	1.0 
27.0 	14.0 
21.0 	21.0 
33.0 	24.0 
1.0 	1.0 
14.0 	9.0 
1.0 	1.0 
41.0 	27.0 
11.0 	9.0 
34.0 	15.0 
3.0 	3.0 
1.0 	1.0 
1.0 	1.0 
59.0 	14.0 
1.0 	1.0 
3.0 	2.0 
2.0 	2.0 
32.0 	13.0 
1.0 	1.0 
4.0 	4.0 
3.0 	3.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
2.0 	2.0 
6.0 	4.0 
26.0 	15.0 
2.0 	2.0 
2.0 	2.0 
2.0 	2.0 
6.0 	5.0 
180.0 	70.0 
2.0 	2.0 
2.0 	2.0 
10.0 	8.0 
2.0 	2.0 
1.0 	1.0 
4.0 	3.0 
2.0 	2.0 
1.0 	1.0 
84.0 	24.0 
7.0 	6.0 
1.0 	1.0 
38.0 	20.0 
6.0 	4.0 
13.0 	7.0 
5.0 	3.0 
24.0 	11.0 
5.0 	4.0 
6.0 	5.0 
40.0 	16.0 
1.0 	1.0 
2.0 	2.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
11.0 	6.0 
1.0 	1.0 
1.0 	1.0 
8.0 	5.0 
3.0 	3.0 
1.0 	1.0 
61.0 	30.0 
1.0 	1.0 
2.0 	2.0 
2.0 	2.0 
1.0 	1.0 
15.0 	6.0 
4.0 	4.0 
5.0 	4.0 
3.0 	2.0 
1.0 	1.0 
5.0 	5.0 
3.0 	2.0 
1.0 	1.0 
3.0 	2.0 
2.0 	2.0 
1.0 	1.0 
2.0 	2.0 
2.0 	2.0 
3.0 	3.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
4.0 	4.0 
1.0 	1.0 
1.0 	1.0 
6.0 	6.0 
1.0 	1.0 
9.0 	7.0 
8.0 	6.0 
6.0 	5.0 
51.0 	17.0 
4.0 	3.0 
1.0 	1.0 
5.0 	4.0 
9.0 	9.0 
3.0 	3.0 
15.0 	10.0 
2.0 	2.0 
17.0 	8.0 
8.0 	5.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
10.0 	9.0 
1.0 	1.0 
1.0 	1.0 
3.0 	3.0 
3.0 	3.0 
175.0 	67.0 
5.0 	5.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
14.0 	7.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
4.0 	3.0 
15.0 	12.0 
8.0 	8.0 
36.0 	14.0 
2.0 	2.0 
23.0 	7.0 
1.0 	1.0 
3.0 	3.0 
2.0 	2.0 
1.0 	1.0 
68.0 	25.0 
2.0 	2.0 
95.0 	32.0 
2.0 	2.0 
25.0 	17.0 
2.0 	2.0 
2.0 	2.0 
13.0 	11.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
2.0 	2.0 
1.0 	1.0 
4.0 	4.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
3.0 	3.0 
18.0 	13.0 
1.0 	1.0 
19.0 	14.0 
3.0 	3.0 
113.0 	31.0 
22.0 	11.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
8.0 	7.0 
1.0 	1.0 
39.0 	19.0 
16.0 	11.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
14.0 	7.0 
110.0 	31.0 
10.0 	6.0 
1.0 	1.0 
272.0 	72.0 
4.0 	4.0 
4.0 	3.0 
12.0 	12.0 
2.0 	2.0 
25.0 	13.0 
31.0 	15.0 
14.0 	6.0 
4.0 	4.0 
30.0 	18.0 
10.0 	7.0 
2.0 	2.0 
9.0 	9.0 
4.0 	3.0 
3.0 	2.0 
1.0 	1.0 
1.0 	1.0 
11.0 	9.0 
27.0 	13.0 
1.0 	1.0 
4.0 	3.0 
15.0 	10.0 
5.0 	4.0 
5.0 	3.0 
5.0 	4.0 
1.0 	1.0 
3.0 	2.0 
5.0 	5.0 
1.0 	1.0 
2.0 	2.0 
8.0 	7.0 
3.0 	2.0 
1.0 	1.0 
4.0 	3.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
6.0 	4.0 
1.0 	1.0 
1.0 	1.0 
4.0 	3.0 
7.0 	6.0 
5.0 	4.0 
1.0 	1.0 
9.0 	5.0 
1.0 	1.0 
2.0 	2.0 
28.0 	14.0 
1.0 	1.0 
225.0 	57.0 
5.0 	4.0 
1.0 	1.0 
14.0 	8.0 
18.0 	9.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
2.0 	2.0 
1.0 	1.0 
12.0 	9.0 
3.0 	3.0 
26.0 	10.0 
30.0 	22.0 
1.0 	1.0 
7.0 	7.0 
1.0 	1.0 
6.0 	4.0 
2.0 	2.0 
1.0 	1.0 
2.0 	2.0 
3.0 	3.0 
8.0 	6.0 
4.0 	3.0 
1.0 	1.0 
15.0 	10.0 
1.0 	1.0 
1.0 	1.0 
7.0 	6.0 
1.0 	1.0 
3.0 	3.0 
22.0 	15.0 
1.0 	1.0 
4.0 	4.0 
1.0 	1.0 
9.0 	7.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
6.0 	4.0 
7.0 	6.0 
3.0 	3.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
6.0 	4.0 
23.0 	9.0 
6.0 	4.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
3.0 	3.0 
1.0 	1.0 
3.0 	2.0 
2.0 	2.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
4.0 	3.0 
3.0 	3.0 
8.0 	4.0 
30.0 	21.0 
1.0 	1.0 
5.0 	4.0 
6.0 	5.0 
2.0 	2.0 
8.0 	8.0 
5.0 	4.0 
2.0 	2.0 
190.0 	66.0 
2.0 	2.0 
5.0 	5.0 
3.0 	3.0 
13.0 	13.0 
2.0 	2.0 
1.0 	1.0 
3.0 	2.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
4.0 	4.0 
10.0 	6.0 
1.0 	1.0 
3.0 	3.0 
4.0 	3.0 
7.0 	5.0 
1.0 	1.0 
12.0 	7.0 
7.0 	7.0 
1.0 	1.0 
17.0 	11.0 
6.0 	3.0 
1.0 	1.0 
17.0 	11.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
47.0 	18.0 
1.0 	1.0 
1.0 	1.0 
8.0 	6.0 
2.0 	2.0 
4.0 	3.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
2.0 	2.0 
7.0 	5.0 
11.0 	8.0 
2.0 	2.0 
9.0 	5.0 
9.0 	6.0 
2.0 	2.0 
1.0 	1.0 
2.0 	2.0 
2.0 	2.0 
6.0 	6.0 
3.0 	3.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
3.0 	2.0 
9.0 	7.0 
69.0 	42.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
16.0 	9.0 
3.0 	2.0 
3.0 	3.0 
4.0 	4.0 
1.0 	1.0 
1.0 	1.0 
3.0 	3.0 
5.0 	5.0 
1.0 	1.0 
3.0 	3.0 
1.0 	1.0 
2.0 	2.0 
10.0 	7.0 
1.0 	1.0 
5.0 	5.0 
1.0 	1.0 
10.0 	10.0 
19.0 	11.0 
1.0 	1.0 
2.0 	2.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
3.0 	3.0 
5.0 	4.0 
1.0 	1.0 
4.0 	3.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
5.0 	3.0 
1.0 	1.0 
7.0 	5.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
9.0 	6.0 
1.0 	1.0 
2.0 	2.0 
42.0 	15.0 
2.0 	2.0 
1.0 	1.0 
13.0 	11.0 
30.0 	13.0 
5.0 	5.0 
1.0 	1.0 
2.0 	2.0 
4.0 	4.0 
5.0 	4.0 
2.0 	2.0 
8.0 	5.0 
21.0 	14.0 
2.0 	2.0 
1.0 	1.0 
34.0 	23.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
2.0 	2.0 
2.0 	2.0 
1.0 	1.0 
92.0 	29.0 
1.0 	1.0 
8.0 	5.0 
2.0 	2.0 
1.0 	1.0 
6.0 	5.0 
3.0 	3.0 
1.0 	1.0 
76.0 	25.0 
