Sistemas = 000020000
Spikes 	 Durations 
1.0 	1.0 
48.0 	20.0 
1.0 	1.0 
2089.0 	442.0 
1.0 	1.0 
1.0 	1.0 
24.0 	12.0 
9.0 	6.0 
4.0 	3.0 
1.0 	1.0 
3.0 	3.0 
3.0 	3.0 
2.0 	2.0 
47.0 	21.0 
2.0 	2.0 
2.0 	2.0 
5.0 	4.0 
2.0 	2.0 
1.0 	1.0 
4.0 	3.0 
2.0 	2.0 
40.0 	17.0 
96.0 	52.0 
6.0 	4.0 
12.0 	9.0 
4.0 	4.0 
1.0 	1.0 
394.0 	108.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
4.0 	3.0 
1.0 	1.0 
3.0 	3.0 
481.0 	178.0 
1.0 	1.0 
63.0 	21.0 
7883.0 	1065.0 
2.0 	2.0 
20.0 	14.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
10.0 	8.0 
7.0 	7.0 
847.0 	155.0 
101.0 	35.0 
2.0 	2.0 
47.0 	30.0 
2.0 	2.0 
4.0 	3.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
10.0 	9.0 
69.0 	16.0 
3.0 	3.0 
3.0 	3.0 
2.0 	2.0 
5.0 	3.0 
21.0 	19.0 
3.0 	3.0 
1.0 	1.0 
15.0 	15.0 
687.0 	99.0 
2.0 	2.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
5.0 	5.0 
4572.0 	1167.0 
2.0 	2.0 
1.0 	1.0 
38.0 	28.0 
6.0 	6.0 
138.0 	70.0 
27.0 	26.0 
9.0 	6.0 
2.0 	2.0 
152.0 	66.0 
2.0 	2.0 
2.0 	2.0 
3.0 	3.0 
56.0 	43.0 
1.0 	1.0 
1.0 	1.0 
13.0 	10.0 
108.0 	49.0 
2.0 	2.0 
1.0 	1.0 
2.0 	2.0 
2.0 	2.0 
16.0 	11.0 
1.0 	1.0 
208.0 	73.0 
2.0 	2.0 
1.0 	1.0 
25.0 	11.0 
15.0 	11.0 
2.0 	2.0 
1.0 	1.0 
68.0 	25.0 
79.0 	27.0 
5.0 	3.0 
3.0 	3.0 
7.0 	5.0 
4.0 	4.0 
7.0 	4.0 
3.0 	2.0 
1.0 	1.0 
22.0 	22.0 
