Sistemas = 000020000
Spikes 	 Durations 
5.0 	3.0 
2.0 	2.0 
1.0 	1.0 
31.0 	28.0 
3.0 	3.0 
2.0 	2.0 
2.0 	2.0 
19.0 	14.0 
4.0 	3.0 
8.0 	6.0 
1.0 	1.0 
21.0 	21.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
10.0 	6.0 
6.0 	5.0 
323.0 	139.0 
6.0 	5.0 
1.0 	1.0 
31.0 	10.0 
6.0 	6.0 
12.0 	5.0 
1.0 	1.0 
72.0 	24.0 
1.0 	1.0 
1.0 	1.0 
3.0 	3.0 
1.0 	1.0 
8.0 	7.0 
4.0 	4.0 
3.0 	3.0 
3.0 	3.0 
1.0 	1.0 
2.0 	2.0 
2.0 	2.0 
1.0 	1.0 
45.0 	21.0 
25.0 	12.0 
1.0 	1.0 
3.0 	3.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
18.0 	14.0 
2.0 	2.0 
78.0 	52.0 
1.0 	1.0 
5.0 	4.0 
7.0 	4.0 
11.0 	9.0 
8.0 	7.0 
2.0 	2.0 
5.0 	3.0 
33.0 	19.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
29.0 	14.0 
7.0 	5.0 
35.0 	13.0 
21.0 	13.0 
20.0 	20.0 
2.0 	2.0 
61.0 	22.0 
8.0 	6.0 
13.0 	8.0 
112.0 	60.0 
7.0 	6.0 
1.0 	1.0 
10.0 	8.0 
1.0 	1.0 
3.0 	3.0 
14.0 	8.0 
1.0 	1.0 
1.0 	1.0 
13.0 	8.0 
70.0 	24.0 
1.0 	1.0 
17.0 	15.0 
1.0 	1.0 
2.0 	2.0 
5.0 	5.0 
2.0 	2.0 
2.0 	2.0 
4.0 	4.0 
1.0 	1.0 
1.0 	1.0 
6.0 	5.0 
4.0 	3.0 
1.0 	1.0 
21.0 	9.0 
2.0 	2.0 
4.0 	2.0 
6.0 	5.0 
1.0 	1.0 
6.0 	4.0 
2.0 	2.0 
3.0 	3.0 
5.0 	4.0 
12.0 	8.0 
10.0 	6.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
11.0 	8.0 
2.0 	2.0 
4.0 	2.0 
35.0 	15.0 
2.0 	2.0 
1.0 	1.0 
14.0 	7.0 
29.0 	15.0 
2.0 	2.0 
75.0 	28.0 
4.0 	3.0 
2.0 	2.0 
1.0 	1.0 
2.0 	2.0 
17.0 	10.0 
1.0 	1.0 
3.0 	2.0 
2.0 	2.0 
2.0 	2.0 
1.0 	1.0 
2.0 	2.0 
4.0 	2.0 
4.0 	3.0 
3.0 	3.0 
1.0 	1.0 
1.0 	1.0 
164.0 	45.0 
2.0 	2.0 
54.0 	30.0 
2.0 	2.0 
1.0 	1.0 
2.0 	2.0 
11.0 	9.0 
3.0 	3.0 
957.0 	137.0 
17.0 	16.0 
11.0 	6.0 
1.0 	1.0 
8.0 	5.0 
1.0 	1.0 
1.0 	1.0 
9.0 	8.0 
323.0 	96.0 
1.0 	1.0 
231.0 	48.0 
1.0 	1.0 
1.0 	1.0 
17.0 	17.0 
1.0 	1.0 
3.0 	3.0 
1.0 	1.0 
122.0 	80.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
13.0 	13.0 
5.0 	5.0 
28.0 	13.0 
15.0 	10.0 
1.0 	1.0 
1.0 	1.0 
12.0 	9.0 
5.0 	4.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
45.0 	19.0 
2.0 	2.0 
2.0 	2.0 
4.0 	4.0 
97.0 	57.0 
27.0 	14.0 
1.0 	1.0 
35.0 	15.0 
294.0 	89.0 
3.0 	3.0 
52.0 	15.0 
2.0 	2.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
3.0 	3.0 
2.0 	2.0 
6.0 	4.0 
5.0 	4.0 
2.0 	2.0 
1.0 	1.0 
2.0 	2.0 
92.0 	43.0 
2.0 	2.0 
2.0 	2.0 
10.0 	6.0 
117.0 	57.0 
5.0 	5.0 
19.0 	8.0 
383.0 	80.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
4.0 	3.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
3.0 	3.0 
1.0 	1.0 
3.0 	3.0 
357.0 	139.0 
5.0 	5.0 
10.0 	7.0 
1.0 	1.0 
4.0 	3.0 
2.0 	2.0 
2.0 	2.0 
1.0 	1.0 
3.0 	3.0 
1.0 	1.0 
2.0 	2.0 
33.0 	16.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
17.0 	13.0 
1.0 	1.0 
1.0 	1.0 
4.0 	4.0 
1.0 	1.0 
1.0 	1.0 
5.0 	4.0 
1.0 	1.0 
1.0 	1.0 
6.0 	6.0 
23.0 	13.0 
96.0 	42.0 
1.0 	1.0 
5.0 	5.0 
27.0 	12.0 
4.0 	4.0 
2.0 	2.0 
57.0 	25.0 
1.0 	1.0 
7.0 	7.0 
2.0 	2.0 
105.0 	48.0 
1.0 	1.0 
62.0 	34.0 
1.0 	1.0 
2.0 	2.0 
2.0 	2.0 
68.0 	25.0 
3.0 	3.0 
8.0 	8.0 
2.0 	2.0 
10.0 	6.0 
3.0 	2.0 
2.0 	2.0 
5.0 	5.0 
6.0 	6.0 
14.0 	10.0 
13.0 	8.0 
4.0 	4.0 
2.0 	2.0 
16.0 	9.0 
1.0 	1.0 
89.0 	33.0 
5.0 	5.0 
488.0 	71.0 
1.0 	1.0 
19.0 	13.0 
1.0 	1.0 
7.0 	7.0 
6.0 	4.0 
1.0 	1.0 
38.0 	15.0 
7.0 	5.0 
8.0 	6.0 
1.0 	1.0 
4.0 	4.0 
10.0 	9.0 
51.0 	23.0 
2.0 	2.0 
1.0 	1.0 
8.0 	7.0 
47.0 	18.0 
23.0 	17.0 
5.0 	4.0 
271.0 	94.0 
70.0 	43.0 
1.0 	1.0 
15.0 	11.0 
17.0 	12.0 
2.0 	2.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
4.0 	3.0 
1.0 	1.0 
1.0 	1.0 
3.0 	3.0 
19.0 	10.0 
1.0 	1.0 
1.0 	1.0 
10.0 	8.0 
3.0 	3.0 
20.0 	11.0 
5.0 	4.0 
60.0 	21.0 
6.0 	4.0 
1.0 	1.0 
8.0 	8.0 
2.0 	2.0 
1.0 	1.0 
2.0 	2.0 
20.0 	10.0 
8.0 	6.0 
26.0 	12.0 
7.0 	5.0 
13.0 	13.0 
325.0 	193.0 
30.0 	14.0 
2.0 	2.0 
2.0 	2.0 
2.0 	2.0 
3.0 	2.0 
2.0 	2.0 
3.0 	2.0 
1.0 	1.0 
5.0 	4.0 
1.0 	1.0 
2.0 	2.0 
13.0 	10.0 
3.0 	2.0 
10.0 	10.0 
1.0 	1.0 
6.0 	4.0 
1.0 	1.0 
5.0 	5.0 
1.0 	1.0 
17.0 	9.0 
37.0 	20.0 
17.0 	10.0 
1.0 	1.0 
43.0 	31.0 
1.0 	1.0 
2.0 	2.0 
3.0 	3.0 
7.0 	7.0 
38.0 	37.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
3.0 	2.0 
35.0 	19.0 
8.0 	5.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
3.0 	2.0 
42.0 	18.0 
30.0 	11.0 
5.0 	3.0 
3.0 	3.0 
1.0 	1.0 
2.0 	2.0 
2.0 	2.0 
1.0 	1.0 
4.0 	4.0 
1.0 	1.0 
6.0 	6.0 
8.0 	6.0 
2.0 	2.0 
51.0 	32.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
28.0 	11.0 
1.0 	1.0 
1.0 	1.0 
15.0 	15.0 
1.0 	1.0 
7.0 	4.0 
5.0 	5.0 
2.0 	2.0 
17.0 	9.0 
1.0 	1.0 
1.0 	1.0 
24.0 	19.0 
9.0 	5.0 
4.0 	3.0 
1.0 	1.0 
2.0 	2.0 
2.0 	2.0 
514.0 	80.0 
106.0 	65.0 
16.0 	9.0 
5.0 	4.0 
2.0 	2.0 
20.0 	12.0 
6.0 	5.0 
1.0 	1.0 
4.0 	4.0 
2.0 	2.0 
1.0 	1.0 
28.0 	22.0 
2.0 	2.0 
1.0 	1.0 
3.0 	2.0 
34.0 	20.0 
6.0 	4.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
25.0 	13.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
108.0 	36.0 
2.0 	2.0 
53.0 	18.0 
1.0 	1.0 
2.0 	2.0 
75.0 	33.0 
4.0 	3.0 
6.0 	6.0 
5.0 	5.0 
2.0 	2.0 
12.0 	8.0 
1.0 	1.0 
1.0 	1.0 
263.0 	114.0 
2.0 	2.0 
1.0 	1.0 
2.0 	2.0 
14.0 	8.0 
24.0 	24.0 
2.0 	2.0 
1.0 	1.0 
22.0 	9.0 
849.0 	129.0 
4.0 	3.0 
5.0 	5.0 
4.0 	2.0 
1.0 	1.0 
4.0 	3.0 
9.0 	5.0 
4.0 	3.0 
7.0 	7.0 
1.0 	1.0 
4.0 	4.0 
3.0 	3.0 
2.0 	2.0 
26.0 	15.0 
3.0 	3.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
3.0 	2.0 
6.0 	6.0 
2.0 	2.0 
1.0 	1.0 
550.0 	174.0 
3.0 	3.0 
2.0 	2.0 
1.0 	1.0 
34.0 	18.0 
8.0 	8.0 
1.0 	1.0 
7.0 	5.0 
65.0 	22.0 
9.0 	6.0 
62.0 	36.0 
2.0 	2.0 
44.0 	16.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
13.0 	7.0 
6.0 	4.0 
1.0 	1.0 
6.0 	4.0 
7.0 	4.0 
28.0 	13.0 
45.0 	14.0 
1.0 	1.0 
10.0 	5.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
34.0 	19.0 
