Sistemas = 000020000
Spikes 	 Durations 
1.0 	1.0 
5.0 	4.0 
3.0 	3.0 
1.0 	1.0 
2.0 	2.0 
17.0 	17.0 
1.0 	1.0 
2.0 	2.0 
44.0 	24.0 
1.0 	1.0 
4859.0 	2004.0 
11.0 	11.0 
1.0 	1.0 
3.0 	3.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
2.0 	2.0 
2.0 	2.0 
2.0 	2.0 
2.0 	2.0 
1.0 	1.0 
3.0 	3.0 
76.0 	76.0 
1.0 	1.0 
1.0 	1.0 
3.0 	2.0 
334.0 	115.0 
169.0 	64.0 
3.0 	3.0 
65.0 	34.0 
1.0 	1.0 
1.0 	1.0 
3.0 	3.0 
62.0 	24.0 
11.0 	5.0 
366.0 	154.0 
799607.0 	186675.0 
91.0 	63.0 
112.0 	49.0 
76.0 	76.0 
28.0 	13.0 
1.0 	1.0 
2.0 	2.0 
21.0 	11.0 
12918.0 	3420.0 
75.0 	43.0 
9025.0 	1350.0 
1010.0 	536.0 
38.0 	36.0 
1.0 	1.0 
5.0 	5.0 
11.0 	8.0 
1.0 	1.0 
2.0 	2.0 
2.0 	2.0 
1.0 	1.0 
75.0 	41.0 
9745.0 	5020.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
134459.0 	31618.0 
171.0 	82.0 
125.0 	92.0 
30.0 	30.0 
4.0 	3.0 
8.0 	6.0 
2.0 	2.0 
25.0 	13.0 
1.0 	1.0 
1.0 	1.0 
180.0 	72.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
27.0 	14.0 
3.0 	3.0 
2.0 	2.0 
32.0 	18.0 
1.0 	1.0 
3.0 	3.0 
31.0 	31.0 
2.0 	2.0 
1.0 	1.0 
45.0 	30.0 
14.0 	14.0 
2.0 	2.0 
1.0 	1.0 
2.0 	2.0 
117581.0 	21127.0 
207.0 	61.0 
53.0 	36.0 
10.0 	7.0 
3.0 	3.0 
4.0 	3.0 
163.0 	68.0 
71.0 	64.0 
1493.0 	224.0 
1.0 	1.0 
3.0 	2.0 
1.0 	1.0 
269.0 	117.0 
194.0 	52.0 
36.0 	36.0 
8937.0 	1441.0 
266.0 	70.0 
13.0 	13.0 
4.0 	2.0 
41.0 	14.0 
64240.0 	16953.0 
3.0 	3.0 
1.0 	1.0 
5594.0 	1653.0 
34.0 	16.0 
7487.0 	1871.0 
7.0 	7.0 
61.0 	31.0 
29.0 	29.0 
2.0 	2.0 
132.0 	94.0 
1.0 	1.0 
4.0 	3.0 
94.0 	52.0 
1.0 	1.0 
393.0 	78.0 
2216.0 	337.0 
8.0 	8.0 
2.0 	2.0 
4.0 	4.0 
2.0 	2.0 
406.0 	101.0 
2.0 	2.0 
312.0 	132.0 
3.0 	3.0 
12.0 	10.0 
1.0 	1.0 
6321.0 	967.0 
317.0 	62.0 
1.0 	1.0 
87.0 	38.0 
81.0 	79.0 
1.0 	1.0 
41.0 	20.0 
7438.0 	3090.0 
2.0 	2.0 
143.0 	60.0 
1406.0 	280.0 
1.0 	1.0 
70.0 	30.0 
1.0 	1.0 
377.0 	115.0 
2.0 	2.0 
2.0 	2.0 
1.0 	1.0 
6.0 	4.0 
35.0 	24.0 
4.0 	2.0 
3.0 	3.0 
52.0 	27.0 
5540.0 	858.0 
2999.0 	1241.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
4459.0 	659.0 
108.0 	31.0 
29.0 	19.0 
174.0 	123.0 
1.0 	1.0 
9.0 	6.0 
2.0 	2.0 
3.0 	3.0 
2.0 	2.0 
64.0 	27.0 
350.0 	182.0 
28.0 	25.0 
1.0 	1.0 
113.0 	45.0 
2.0 	2.0 
5.0 	4.0 
268.0 	132.0 
144.0 	64.0 
46.0 	24.0 
4.0 	3.0 
212.0 	127.0 
2.0 	2.0 
11.0 	8.0 
24.0 	20.0 
50.0 	38.0 
48.0 	48.0 
18.0 	16.0 
1101.0 	244.0 
6.0 	5.0 
102.0 	35.0 
24.0 	17.0 
3.0 	3.0 
152.0 	41.0 
23.0 	17.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
45.0 	21.0 
1.0 	1.0 
40.0 	18.0 
14.0 	14.0 
3.0 	3.0 
15.0 	12.0 
2.0 	2.0 
21.0 	16.0 
1.0 	1.0 
76.0 	25.0 
3.0 	3.0 
1.0 	1.0 
3.0 	2.0 
2.0 	2.0 
110615.0 	25454.0 
1.0 	1.0 
4.0 	3.0 
1.0 	1.0 
85.0 	32.0 
41.0 	28.0 
99.0 	39.0 
360.0 	198.0 
2.0 	2.0 
3.0 	2.0 
3221.0 	812.0 
2309.0 	1143.0 
20.0 	10.0 
17.0 	17.0 
33.0 	19.0 
2.0 	2.0 
27.0 	27.0 
8.0 	6.0 
79.0 	48.0 
3.0 	3.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
5.0 	4.0 
1.0 	1.0 
15.0 	15.0 
1.0 	1.0 
10.0 	6.0 
3.0 	3.0 
1.0 	1.0 
1.0 	1.0 
29.0 	16.0 
2.0 	2.0 
1.0 	1.0 
68.0 	41.0 
1.0 	1.0 
3.0 	3.0 
154.0 	70.0 
23.0 	16.0 
254.0 	48.0 
4.0 	3.0 
2.0 	2.0 
1.0 	1.0 
27.0 	21.0 
729.0 	209.0 
1.0 	1.0 
19.0 	14.0 
1.0 	1.0 
5.0 	4.0 
41.0 	37.0 
251.0 	108.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
3.0 	3.0 
13.0 	12.0 
2.0 	2.0 
16.0 	16.0 
2.0 	2.0 
647.0 	444.0 
15.0 	13.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
180.0 	70.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
16.0 	16.0 
1.0 	1.0 
2.0 	2.0 
1010.0 	154.0 
1.0 	1.0 
1.0 	1.0 
1930.0 	385.0 
2.0 	2.0 
1.0 	1.0 
2.0 	2.0 
594.0 	163.0 
1.0 	1.0 
4.0 	3.0 
1.0 	1.0 
1.0 	1.0 
4.0 	4.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
426.0 	113.0 
1.0 	1.0 
4.0 	4.0 
17.0 	17.0 
23.0 	8.0 
84974.0 	19979.0 
1.0 	1.0 
34.0 	34.0 
2.0 	2.0 
902.0 	333.0 
8.0 	6.0 
2.0 	2.0 
153.0 	70.0 
46.0 	31.0 
54.0 	41.0 
11.0 	11.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
20.0 	20.0 
4.0 	4.0 
3.0 	2.0 
1.0 	1.0 
3.0 	2.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
10.0 	10.0 
380.0 	190.0 
3.0 	3.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
8.0 	6.0 
1.0 	1.0 
3.0 	3.0 
3813.0 	936.0 
112.0 	78.0 
4.0 	3.0 
7307.0 	1262.0 
46.0 	24.0 
1.0 	1.0 
14.0 	14.0 
1.0 	1.0 
2715.0 	414.0 
4.0 	3.0 
27.0 	27.0 
234.0 	133.0 
2.0 	2.0 
50.0 	32.0 
1.0 	1.0 
29.0 	29.0 
2.0 	2.0 
73184.0 	19686.0 
2.0 	2.0 
2.0 	2.0 
4.0 	3.0 
22.0 	22.0 
4179.0 	699.0 
829.0 	159.0 
2.0 	2.0 
6.0 	4.0 
2.0 	2.0 
3.0 	2.0 
16.0 	16.0 
1.0 	1.0 
2.0 	2.0 
6032.0 	894.0 
2.0 	2.0 
6.0 	3.0 
1.0 	1.0 
1.0 	1.0 
94.0 	47.0 
1.0 	1.0 
1.0 	1.0 
999.0 	525.0 
2.0 	2.0 
4628.0 	2396.0 
148.0 	51.0 
10.0 	10.0 
2.0 	2.0 
69.0 	59.0 
34.0 	14.0 
5.0 	3.0 
1.0 	1.0 
2.0 	2.0 
119.0 	89.0 
15.0 	15.0 
27.0 	27.0 
78.0 	75.0 
21.0 	21.0 
1.0 	1.0 
75.0 	30.0 
50.0 	27.0 
1.0 	1.0 
3.0 	3.0 
79.0 	76.0 
519.0 	147.0 
1.0 	1.0 
3171.0 	460.0 
1.0 	1.0 
