Sistemas = 000020000
Spikes 	 Durations 
21.0 	9.0 
3.0 	3.0 
9.0 	9.0 
3.0 	3.0 
4.0 	3.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
9.0 	6.0 
28.0 	16.0 
1.0 	1.0 
1.0 	1.0 
346.0 	62.0 
2.0 	2.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
2.0 	2.0 
2.0 	2.0 
132.0 	39.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
8.0 	5.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
28.0 	11.0 
1.0 	1.0 
2.0 	2.0 
4.0 	4.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
4.0 	3.0 
1.0 	1.0 
2.0 	2.0 
32.0 	12.0 
29.0 	15.0 
2.0 	2.0 
1.0 	1.0 
8.0 	5.0 
1.0 	1.0 
4.0 	4.0 
1.0 	1.0 
5.0 	4.0 
11.0 	5.0 
1.0 	1.0 
2.0 	2.0 
6.0 	6.0 
13.0 	8.0 
2.0 	2.0 
2.0 	2.0 
1.0 	1.0 
21.0 	10.0 
8.0 	5.0 
1.0 	1.0 
3.0 	3.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
3.0 	3.0 
9.0 	9.0 
1.0 	1.0 
1.0 	1.0 
11.0 	8.0 
1.0 	1.0 
4.0 	2.0 
1.0 	1.0 
22.0 	17.0 
4.0 	3.0 
1.0 	1.0 
1.0 	1.0 
12.0 	8.0 
1.0 	1.0 
1.0 	1.0 
13.0 	8.0 
9.0 	6.0 
20.0 	11.0 
25.0 	15.0 
29.0 	17.0 
5.0 	3.0 
4.0 	4.0 
2.0 	2.0 
1.0 	1.0 
4.0 	3.0 
5.0 	5.0 
1.0 	1.0 
2.0 	2.0 
2.0 	2.0 
1.0 	1.0 
5.0 	4.0 
1.0 	1.0 
16.0 	7.0 
2.0 	2.0 
2.0 	2.0 
3.0 	3.0 
10.0 	6.0 
2.0 	2.0 
8.0 	6.0 
1.0 	1.0 
5.0 	5.0 
29.0 	13.0 
22.0 	12.0 
1.0 	1.0 
27.0 	11.0 
2.0 	2.0 
4.0 	3.0 
1.0 	1.0 
16.0 	16.0 
2.0 	2.0 
2.0 	2.0 
1.0 	1.0 
3.0 	2.0 
4.0 	4.0 
2.0 	2.0 
1.0 	1.0 
11.0 	7.0 
1.0 	1.0 
11.0 	9.0 
1.0 	1.0 
1.0 	1.0 
5.0 	4.0 
6.0 	4.0 
3.0 	3.0 
1.0 	1.0 
4.0 	4.0 
13.0 	8.0 
1.0 	1.0 
3.0 	2.0 
2.0 	2.0 
1.0 	1.0 
23.0 	10.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
223.0 	90.0 
2.0 	2.0 
2.0 	2.0 
12.0 	10.0 
4.0 	4.0 
3.0 	3.0 
2.0 	2.0 
3.0 	3.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
4.0 	4.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
4.0 	4.0 
3.0 	3.0 
1.0 	1.0 
5.0 	5.0 
9.0 	6.0 
23.0 	11.0 
2.0 	2.0 
12.0 	10.0 
53.0 	16.0 
3.0 	3.0 
2.0 	2.0 
1.0 	1.0 
10.0 	5.0 
2.0 	2.0 
1.0 	1.0 
87.0 	24.0 
1.0 	1.0 
14.0 	6.0 
1.0 	1.0 
19.0 	10.0 
3.0 	3.0 
2.0 	2.0 
1.0 	1.0 
16.0 	7.0 
2.0 	2.0 
4.0 	4.0 
1.0 	1.0 
1.0 	1.0 
8.0 	6.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
10.0 	5.0 
6.0 	6.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
119.0 	43.0 
4.0 	4.0 
4.0 	4.0 
1.0 	1.0 
66.0 	32.0 
4.0 	3.0 
2.0 	2.0 
4.0 	3.0 
5.0 	4.0 
1.0 	1.0 
3.0 	3.0 
3.0 	3.0 
2.0 	2.0 
1.0 	1.0 
9.0 	9.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
2.0 	2.0 
3.0 	2.0 
1.0 	1.0 
36.0 	20.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
44.0 	13.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
9.0 	8.0 
1.0 	1.0 
5.0 	5.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
8.0 	5.0 
1.0 	1.0 
9.0 	6.0 
6.0 	5.0 
4.0 	4.0 
2.0 	2.0 
4.0 	3.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
2.0 	2.0 
2.0 	2.0 
10.0 	7.0 
1.0 	1.0 
1.0 	1.0 
3.0 	3.0 
34.0 	14.0 
3.0 	3.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
2.0 	2.0 
3.0 	2.0 
3.0 	3.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
4.0 	3.0 
1.0 	1.0 
5.0 	5.0 
1.0 	1.0 
6.0 	6.0 
4.0 	4.0 
4.0 	4.0 
10.0 	6.0 
14.0 	7.0 
1.0 	1.0 
3.0 	3.0 
3.0 	3.0 
1.0 	1.0 
9.0 	8.0 
28.0 	12.0 
2.0 	2.0 
4.0 	4.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
7.0 	4.0 
1.0 	1.0 
1.0 	1.0 
8.0 	5.0 
2.0 	2.0 
1.0 	1.0 
2.0 	2.0 
8.0 	5.0 
5.0 	3.0 
3.0 	3.0 
1.0 	1.0 
4.0 	3.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
24.0 	9.0 
7.0 	4.0 
1.0 	1.0 
12.0 	8.0 
3.0 	3.0 
2.0 	2.0 
7.0 	6.0 
1.0 	1.0 
1.0 	1.0 
3.0 	3.0 
2.0 	2.0 
3.0 	3.0 
2.0 	2.0 
3.0 	3.0 
3.0 	3.0 
7.0 	7.0 
3.0 	3.0 
4.0 	3.0 
2.0 	2.0 
1.0 	1.0 
10.0 	10.0 
21.0 	11.0 
7.0 	6.0 
22.0 	8.0 
22.0 	12.0 
8.0 	6.0 
1.0 	1.0 
17.0 	9.0 
2.0 	2.0 
1.0 	1.0 
14.0 	10.0 
15.0 	5.0 
1.0 	1.0 
13.0 	10.0 
16.0 	11.0 
4.0 	4.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
6.0 	4.0 
7.0 	4.0 
14.0 	7.0 
3.0 	3.0 
2.0 	2.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
2.0 	2.0 
2.0 	2.0 
7.0 	7.0 
1.0 	1.0 
3.0 	3.0 
226.0 	83.0 
2.0 	2.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
3.0 	3.0 
5.0 	3.0 
46.0 	17.0 
20.0 	12.0 
5.0 	5.0 
7.0 	5.0 
17.0 	8.0 
4.0 	4.0 
2.0 	2.0 
6.0 	5.0 
3.0 	2.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
18.0 	12.0 
2.0 	2.0 
3.0 	2.0 
1.0 	1.0 
2.0 	2.0 
2.0 	2.0 
1.0 	1.0 
3.0 	3.0 
5.0 	4.0 
33.0 	14.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
3.0 	2.0 
1.0 	1.0 
1.0 	1.0 
14.0 	9.0 
1.0 	1.0 
1.0 	1.0 
