Sistemas = 000020000
Spikes 	 Durations 
35.0 	13.0 
1038.0 	86.0 
299.0 	62.0 
7.0 	6.0 
28.0 	11.0 
6615.0 	413.0 
13.0 	8.0 
2.0 	2.0 
2.0 	2.0 
1.0 	1.0 
3.0 	3.0 
14.0 	6.0 
7.0 	4.0 
47.0 	12.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
35.0 	15.0 
3.0 	3.0 
25.0 	9.0 
248.0 	32.0 
1.0 	1.0 
11.0 	7.0 
2.0 	2.0 
2.0 	2.0 
2.0 	2.0 
1.0 	1.0 
23.0 	10.0 
1.0 	1.0 
39.0 	9.0 
2933345.0 	16137.0 
1.0 	1.0 
12.0 	8.0 
1.0 	1.0 
42.0 	22.0 
63.0 	16.0 
29.0 	11.0 
8.0 	5.0 
35.0 	14.0 
1.0 	1.0 
28.0 	12.0 
1.0 	1.0 
5.0 	3.0 
189.0 	33.0 
40.0 	19.0 
1.0 	1.0 
3.0 	3.0 
7.0 	4.0 
27.0 	13.0 
3.0 	2.0 
390.0 	72.0 
21.0 	10.0 
2.0 	2.0 
1.0 	1.0 
27663.0 	849.0 
6.0 	6.0 
2.0 	2.0 
3.0 	2.0 
1.0 	1.0 
39.0 	13.0 
14.0 	8.0 
1103277.0 	7879.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
7.0 	5.0 
1.0 	1.0 
22.0 	11.0 
3.0 	3.0 
33.0 	8.0 
1.0 	1.0 
3.0 	2.0 
2215.0 	153.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
3.0 	3.0 
143.0 	19.0 
686.0 	88.0 
836646.0 	7305.0 
6.0 	3.0 
10.0 	7.0 
5561.0 	334.0 
1781112.0 	8630.0 
1.0 	1.0 
11.0 	7.0 
1.0 	1.0 
1729528.0 	7969.0 
387.0 	47.0 
6.0 	5.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
2.0 	2.0 
1.0 	1.0 
31.0 	9.0 
1.0 	1.0 
1.0 	1.0 
767.0 	81.0 
66.0 	20.0 
1.0 	1.0 
1.0 	1.0 
55889.0 	1574.0 
7849.0 	337.0 
1.0 	1.0 
26.0 	10.0 
2058.0 	120.0 
14.0 	7.0 
364.0 	46.0 
1.0 	1.0 
78639.0 	898.0 
2.0 	2.0 
3.0 	2.0 
11.0 	7.0 
2.0 	2.0 
1.0 	1.0 
375.0 	63.0 
1.0 	1.0 
4.0 	4.0 
2.0 	2.0 
3.0 	3.0 
2096540.0 	11097.0 
3.0 	2.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
121671.0 	1529.0 
2.0 	2.0 
1572.0 	131.0 
3.0 	3.0 
1.0 	1.0 
1.0 	1.0 
15.0 	6.0 
28.0 	9.0 
1.0 	1.0 
438.0 	65.0 
31561.0 	1105.0 
88.0 	28.0 
2.0 	2.0 
1.0 	1.0 
5.0 	4.0 
3.0 	3.0 
2.0 	2.0 
1.0 	1.0 
24.0 	11.0 
613316.0 	4221.0 
1.0 	1.0 
103.0 	40.0 
1843.0 	162.0 
60.0 	16.0 
6.0 	3.0 
10.0 	6.0 
3.0 	2.0 
4.0 	4.0 
1657.0 	112.0 
4699.0 	238.0 
8.0 	4.0 
2.0 	2.0 
5.0 	5.0 
6.0 	5.0 
4.0 	4.0 
1.0 	1.0 
8032.0 	361.0 
1.0 	1.0 
2.0 	2.0 
677.0 	75.0 
3.0 	2.0 
92.0 	18.0 
3.0 	3.0 
50115.0 	1948.0 
3.0 	2.0 
4.0 	4.0 
1.0 	1.0 
82808.0 	1374.0 
1.0 	1.0 
1.0 	1.0 
18.0 	10.0 
1.0 	1.0 
33.0 	17.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
6.0 	5.0 
9.0 	6.0 
19.0 	8.0 
1.0 	1.0 
4.0 	3.0 
47.0 	12.0 
1.0 	1.0 
516751.0 	3342.0 
71.0 	20.0 
6.0 	4.0 
1.0 	1.0 
1.0 	1.0 
8.0 	6.0 
1.0 	1.0 
16.0 	9.0 
1.0 	1.0 
63.0 	12.0 
8.0 	6.0 
4.0 	3.0 
518.0 	67.0 
100.0 	35.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
200485.0 	1998.0 
2.0 	2.0 
3.0 	2.0 
10.0 	7.0 
220.0 	70.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
181.0 	29.0 
97763.0 	2174.0 
1.0 	1.0 
3.0 	2.0 
673.0 	72.0 
3.0 	3.0 
21.0 	9.0 
26.0 	14.0 
1.0 	1.0 
2.0 	2.0 
3.0 	2.0 
2568.0 	206.0 
484060.0 	2947.0 
1.0 	1.0 
11.0 	7.0 
1.0 	1.0 
86.0 	22.0 
5.0 	3.0 
1.0 	1.0 
8.0 	6.0 
153.0 	26.0 
1.0 	1.0 
13.0 	8.0 
2.0 	2.0 
40846.0 	684.0 
10.0 	4.0 
17.0 	10.0 
24.0 	8.0 
5.0 	5.0 
40538.0 	886.0 
567203.0 	4347.0 
143.0 	24.0 
7.0 	6.0 
18.0 	7.0 
57.0 	20.0 
42.0 	16.0 
4.0 	4.0 
495163.0 	3683.0 
3.0 	2.0 
1.0 	1.0 
33.0 	10.0 
3.0 	2.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
10.0 	8.0 
8.0 	4.0 
1.0 	1.0 
1.0 	1.0 
100.0 	34.0 
4.0 	3.0 
7.0 	6.0 
27026.0 	859.0 
2.0 	2.0 
31.0 	11.0 
102080.0 	1425.0 
16.0 	8.0 
3.0 	2.0 
3.0 	3.0 
146.0 	27.0 
71.0 	29.0 
2186.0 	157.0 
4.0 	4.0 
59.0 	19.0 
1.0 	1.0 
10.0 	6.0 
3.0 	3.0 
31.0 	17.0 
1.0 	1.0 
7.0 	5.0 
4.0 	3.0 
9055.0 	272.0 
65.0 	15.0 
1.0 	1.0 
18.0 	10.0 
6.0 	3.0 
3.0 	3.0 
5.0 	4.0 
2.0 	2.0 
433005.0 	3563.0 
217847.0 	2571.0 
3.0 	3.0 
12.0 	7.0 
29.0 	10.0 
279.0 	47.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
31.0 	11.0 
273.0 	52.0 
1.0 	1.0 
2.0 	2.0 
3275937.0 	16934.0 
1.0 	1.0 
4.0 	4.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
14.0 	6.0 
3.0 	2.0 
1.0 	1.0 
10345.0 	369.0 
20.0 	8.0 
1.0 	1.0 
554.0 	39.0 
12.0 	7.0 
2.0 	2.0 
237.0 	41.0 
65.0 	24.0 
7002.0 	359.0 
3.0 	3.0 
1.0 	1.0 
1.0 	1.0 
6.0 	4.0 
1.0 	1.0 
3.0 	3.0 
1.0 	1.0 
6.0 	3.0 
2.0 	2.0 
3.0 	2.0 
2.0 	2.0 
230.0 	30.0 
31.0 	12.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
2363.0 	152.0 
41.0 	12.0 
1.0 	1.0 
4.0 	4.0 
2.0 	2.0 
72.0 	21.0 
1.0 	1.0 
9.0 	4.0 
1.0 	1.0 
40.0 	14.0 
4.0 	3.0 
158.0 	43.0 
1.0 	1.0 
1.0 	1.0 
21343.0 	630.0 
612808.0 	4601.0 
8.0 	6.0 
1.0 	1.0 
1.0 	1.0 
9.0 	6.0 
3.0 	2.0 
1.0 	1.0 
2.0 	2.0 
130462.0 	1424.0 
21.0 	11.0 
240.0 	33.0 
50.0 	16.0 
3.0 	3.0 
32.0 	11.0 
1.0 	1.0 
1.0 	1.0 
46.0 	20.0 
3.0 	3.0 
3.0 	3.0 
3.0 	2.0 
1.0 	1.0 
14.0 	6.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
4.0 	4.0 
21.0 	10.0 
19.0 	8.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
178281.0 	2258.0 
1.0 	1.0 
140.0 	30.0 
3.0 	2.0 
4.0 	3.0 
3.0 	2.0 
1.0 	1.0 
2.0 	2.0 
3.0 	2.0 
32.0 	13.0 
3.0 	2.0 
1.0 	1.0 
1230.0 	116.0 
695.0 	100.0 
44.0 	15.0 
25.0 	8.0 
18.0 	10.0 
1.0 	1.0 
1.0 	1.0 
295.0 	71.0 
1.0 	1.0 
4.0 	3.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
162.0 	46.0 
5.0 	4.0 
1.0 	1.0 
2.0 	2.0 
13.0 	8.0 
2.0 	2.0 
14.0 	6.0 
10.0 	7.0 
15846.0 	848.0 
8.0 	5.0 
2.0 	2.0 
11.0 	5.0 
1040.0 	86.0 
1.0 	1.0 
3.0 	3.0 
6.0 	4.0 
1.0 	1.0 
28.0 	10.0 
4.0 	4.0 
1191.0 	118.0 
2.0 	2.0 
2.0 	2.0 
6.0 	6.0 
1.0 	1.0 
2.0 	2.0 
39035.0 	1135.0 
16.0 	9.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
2.0 	2.0 
7.0 	5.0 
1.0 	1.0 
8.0 	5.0 
2.0 	2.0 
1.0 	1.0 
14.0 	8.0 
2.0 	2.0 
2.0 	2.0 
1.0 	1.0 
6.0 	3.0 
3.0 	2.0 
2.0 	2.0 
11.0 	7.0 
2.0 	2.0 
41.0 	13.0 
22.0 	11.0 
1.0 	1.0 
30.0 	12.0 
2.0 	2.0 
21.0 	12.0 
500.0 	60.0 
8.0 	5.0 
1.0 	1.0 
98.0 	36.0 
1.0 	1.0 
3057.0 	305.0 
8.0 	5.0 
1.0 	1.0 
4.0 	4.0 
5.0 	5.0 
1.0 	1.0 
3.0 	2.0 
1.0 	1.0 
23.0 	8.0 
2.0 	2.0 
6.0 	5.0 
1.0 	1.0 
53511.0 	1353.0 
5.0 	3.0 
110.0 	22.0 
38.0 	17.0 
14.0 	8.0 
4.0 	3.0 
54.0 	25.0 
5585.0 	351.0 
251995.0 	1778.0 
3.0 	3.0 
1.0 	1.0 
1.0 	1.0 
17.0 	8.0 
1215.0 	95.0 
172.0 	33.0 
18.0 	8.0 
32.0 	14.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
393.0 	46.0 
1.0 	1.0 
2.0 	2.0 
101.0 	21.0 
13.0 	6.0 
2.0 	2.0 
8.0 	6.0 
1349317.0 	8346.0 
4.0 	3.0 
18.0 	9.0 
7.0 	4.0 
12.0 	7.0 
138300.0 	2148.0 
113.0 	34.0 
3.0 	3.0 
18.0 	8.0 
2.0 	2.0 
3428.0 	150.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
4.0 	3.0 
298.0 	43.0 
4.0 	3.0 
1.0 	1.0 
1.0 	1.0 
101.0 	19.0 
1.0 	1.0 
2.0 	2.0 
8.0 	6.0 
1.0 	1.0 
1.0 	1.0 
12.0 	5.0 
141.0 	33.0 
4.0 	3.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
25.0 	18.0 
1.0 	1.0 
873137.0 	6102.0 
2.0 	2.0 
1.0 	1.0 
9478.0 	488.0 
27.0 	11.0 
5.0 	4.0 
192.0 	38.0 
11.0 	6.0 
27.0 	10.0 
1.0 	1.0 
1107.0 	132.0 
1286.0 	167.0 
4.0 	4.0 
1.0 	1.0 
3.0 	3.0 
2.0 	2.0 
3.0 	3.0 
1.0 	1.0 
803.0 	68.0 
720.0 	76.0 
1.0 	1.0 
1.0 	1.0 
40.0 	15.0 
5.0 	5.0 
8.0 	6.0 
2.0 	2.0 
4.0 	4.0 
1.0 	1.0 
98.0 	17.0 
1.0 	1.0 
61208.0 	1765.0 
4.0 	4.0 
13.0 	5.0 
34907.0 	728.0 
13.0 	6.0 
1591.0 	114.0 
5.0 	4.0 
27.0 	12.0 
1.0 	1.0 
5.0 	5.0 
4.0 	2.0 
4.0 	4.0 
2447.0 	136.0 
1.0 	1.0 
1.0 	1.0 
336685.0 	3419.0 
8.0 	5.0 
63.0 	15.0 
47.0 	16.0 
59971.0 	1136.0 
4.0 	3.0 
2.0 	2.0 
1.0 	1.0 
24.0 	11.0 
155.0 	35.0 
25.0 	11.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
9.0 	5.0 
2.0 	2.0 
163.0 	45.0 
15.0 	8.0 
261.0 	36.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
6.0 	4.0 
2.0 	2.0 
1.0 	1.0 
3294.0 	267.0 
15285.0 	479.0 
4.0 	3.0 
4017.0 	244.0 
1.0 	1.0 
12.0 	10.0 
1981.0 	167.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
30.0 	9.0 
943092.0 	4901.0 
119.0 	20.0 
6.0 	5.0 
23.0 	6.0 
1.0 	1.0 
1.0 	1.0 
1142.0 	113.0 
1.0 	1.0 
11.0 	8.0 
1.0 	1.0 
11.0 	9.0 
4.0 	3.0 
1.0 	1.0 
2597.0 	179.0 
149794.0 	2773.0 
2.0 	2.0 
1426.0 	96.0 
1.0 	1.0 
4.0 	4.0 
1.0 	1.0 
1736605.0 	10057.0 
14.0 	7.0 
4.0 	3.0 
1.0 	1.0 
2214299.0 	10897.0 
1.0 	1.0 
64.0 	13.0 
1.0 	1.0 
1.0 	1.0 
72.0 	16.0 
21.0 	10.0 
1.0 	1.0 
2.0 	2.0 
4.0 	3.0 
2.0 	2.0 
3.0 	2.0 
6.0 	5.0 
36.0 	11.0 
10040.0 	479.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
194.0 	38.0 
2.0 	2.0 
6.0 	5.0 
19.0 	9.0 
3.0 	3.0 
405.0 	40.0 
1.0 	1.0 
16682.0 	667.0 
9.0 	5.0 
1.0 	1.0 
17.0 	7.0 
2.0 	2.0 
5.0 	3.0 
3.0 	3.0 
2.0 	2.0 
1.0 	1.0 
20.0 	11.0 
23.0 	9.0 
124.0 	31.0 
3.0 	2.0 
5.0 	4.0 
67.0 	21.0 
2.0 	2.0 
2.0 	2.0 
16.0 	11.0 
3.0 	3.0 
36.0 	13.0 
43.0 	22.0 
2.0 	2.0 
10.0 	8.0 
4.0 	3.0 
1.0 	1.0 
1.0 	1.0 
208.0 	33.0 
22746.0 	707.0 
138.0 	48.0 
789.0 	72.0 
1445.0 	92.0 
5.0 	4.0 
9.0 	5.0 
1.0 	1.0 
11.0 	6.0 
6.0 	5.0 
1.0 	1.0 
3326.0 	205.0 
4735.0 	248.0 
1.0 	1.0 
474287.0 	2999.0 
4.0 	4.0 
3007430.0 	12497.0 
3.0 	2.0 
2.0 	2.0 
56043.0 	1405.0 
27.0 	13.0 
2.0 	2.0 
2.0 	2.0 
73.0 	27.0 
3088435.0 	12719.0 
11.0 	7.0 
1.0 	1.0 
42.0 	19.0 
23.0 	9.0 
12120.0 	334.0 
6.0 	5.0 
370525.0 	3067.0 
8.0 	6.0 
1.0 	1.0 
4.0 	4.0 
442.0 	54.0 
6.0 	6.0 
1.0 	1.0 
365.0 	42.0 
25.0 	14.0 
2.0 	2.0 
263.0 	53.0 
1.0 	1.0 
3.0 	3.0 
83.0 	29.0 
130.0 	35.0 
40.0 	15.0 
3.0 	2.0 
19.0 	8.0 
403.0 	58.0 
240.0 	51.0 
2.0 	2.0 
1.0 	1.0 
19.0 	8.0 
1.0 	1.0 
7.0 	4.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
24.0 	10.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
3.0 	3.0 
1.0 	1.0 
75.0 	14.0 
8.0 	5.0 
1.0 	1.0 
1.0 	1.0 
12.0 	6.0 
5.0 	4.0 
77.0 	15.0 
20.0 	11.0 
164.0 	27.0 
76.0 	13.0 
1.0 	1.0 
1.0 	1.0 
1019774.0 	8879.0 
4.0 	3.0 
1.0 	1.0 
15.0 	8.0 
399.0 	49.0 
20422.0 	618.0 
1.0 	1.0 
2.0 	2.0 
129671.0 	1913.0 
17.0 	10.0 
3.0 	3.0 
1.0 	1.0 
35.0 	14.0 
5.0 	3.0 
1.0 	1.0 
63.0 	22.0 
1.0 	1.0 
8.0 	5.0 
429464.0 	2862.0 
24.0 	14.0 
1.0 	1.0 
23.0 	8.0 
66555.0 	1098.0 
1.0 	1.0 
1.0 	1.0 
3337.0 	272.0 
9.0 	5.0 
1.0 	1.0 
3.0 	3.0 
87707.0 	1923.0 
7.0 	5.0 
1.0 	1.0 
22.0 	9.0 
30.0 	10.0 
2.0 	2.0 
153.0 	26.0 
1054348.0 	7308.0 
8.0 	7.0 
1.0 	1.0 
10.0 	6.0 
3.0 	2.0 
2.0 	2.0 
1.0 	1.0 
20.0 	10.0 
8.0 	6.0 
1.0 	1.0 
16.0 	11.0 
14.0 	8.0 
114.0 	27.0 
2.0 	2.0 
2.0 	2.0 
4.0 	3.0 
99.0 	24.0 
2.0 	2.0 
2.0 	2.0 
1.0 	1.0 
463.0 	52.0 
13.0 	7.0 
1.0 	1.0 
278.0 	33.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
57.0 	15.0 
1.0 	1.0 
4143.0 	237.0 
1.0 	1.0 
4.0 	3.0 
333.0 	52.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
91.0 	19.0 
2127.0 	140.0 
6.0 	5.0 
4.0 	4.0 
4.0 	4.0 
4.0 	3.0 
4.0 	4.0 
7.0 	5.0 
1.0 	1.0 
3.0 	2.0 
2.0 	2.0 
1.0 	1.0 
3.0 	2.0 
28.0 	13.0 
3.0 	3.0 
1.0 	1.0 
8.0 	6.0 
1.0 	1.0 
2.0 	2.0 
5.0 	4.0 
2.0 	2.0 
3.0 	3.0 
6.0 	4.0 
2.0 	2.0 
1.0 	1.0 
1822406.0 	12059.0 
427.0 	79.0 
4.0 	3.0 
1.0 	1.0 
1.0 	1.0 
7.0 	5.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
15.0 	7.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
27.0 	9.0 
119.0 	23.0 
18.0 	10.0 
2.0 	2.0 
11.0 	7.0 
3.0 	3.0 
19.0 	7.0 
11.0 	8.0 
6.0 	3.0 
192.0 	48.0 
1.0 	1.0 
1.0 	1.0 
34.0 	10.0 
29.0 	13.0 
4.0 	3.0 
4.0 	3.0 
71.0 	17.0 
12.0 	9.0 
48.0 	19.0 
54.0 	16.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
46.0 	12.0 
173.0 	57.0 
73.0 	22.0 
2.0 	2.0 
7.0 	4.0 
574.0 	57.0 
1.0 	1.0 
6.0 	4.0 
1.0 	1.0 
1.0 	1.0 
1854.0 	135.0 
512.0 	69.0 
38.0 	11.0 
53.0 	19.0 
13.0 	9.0 
65.0 	26.0 
3.0 	2.0 
3.0 	3.0 
7.0 	4.0 
7.0 	5.0 
16293.0 	496.0 
1.0 	1.0 
5.0 	4.0 
28.0 	21.0 
7.0 	5.0 
587.0 	112.0 
3.0 	2.0 
13.0 	7.0 
41.0 	18.0 
1.0 	1.0 
2.0 	2.0 
3.0 	3.0 
76.0 	15.0 
1.0 	1.0 
209.0 	38.0 
1.0 	1.0 
2.0 	2.0 
5.0 	4.0 
5.0 	4.0 
5.0 	3.0 
7.0 	5.0 
2.0 	2.0 
5.0 	4.0 
4.0 	4.0 
2.0 	2.0 
1.0 	1.0 
26.0 	13.0 
5.0 	3.0 
16.0 	7.0 
236.0 	44.0 
4.0 	3.0 
22782.0 	790.0 
2.0 	2.0 
2.0 	2.0 
28456.0 	1016.0 
1.0 	1.0 
3.0 	2.0 
1.0 	1.0 
1.0 	1.0 
16.0 	8.0 
20923.0 	632.0 
27.0 	13.0 
52422.0 	889.0 
3.0 	2.0 
2505792.0 	13672.0 
1.0 	1.0 
8.0 	5.0 
1.0 	1.0 
6.0 	5.0 
1.0 	1.0 
68.0 	12.0 
1367.0 	128.0 
2.0 	2.0 
1881.0 	112.0 
2.0 	2.0 
1.0 	1.0 
93.0 	22.0 
5.0 	3.0 
1.0 	1.0 
1.0 	1.0 
711.0 	67.0 
2.0 	2.0 
36.0 	14.0 
12543.0 	503.0 
5.0 	3.0 
66.0 	16.0 
3.0 	3.0 
84.0 	21.0 
22.0 	11.0 
2.0 	2.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
4.0 	3.0 
4.0 	3.0 
2.0 	2.0 
1.0 	1.0 
3.0 	2.0 
6.0 	4.0 
1.0 	1.0 
1.0 	1.0 
4.0 	3.0 
1.0 	1.0 
39.0 	9.0 
1.0 	1.0 
26.0 	9.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
65.0 	29.0 
1.0 	1.0 
8.0 	5.0 
26.0 	9.0 
1.0 	1.0 
1.0 	1.0 
5.0 	5.0 
1.0 	1.0 
45.0 	14.0 
10.0 	6.0 
1.0 	1.0 
67.0 	26.0 
4771.0 	393.0 
4.0 	3.0 
4.0 	3.0 
1.0 	1.0 
2.0 	2.0 
663.0 	91.0 
1.0 	1.0 
1.0 	1.0 
36.0 	15.0 
6.0 	5.0 
4.0 	4.0 
67.0 	21.0 
92.0 	23.0 
3.0 	3.0 
3.0 	3.0 
1.0 	1.0 
866.0 	73.0 
855.0 	77.0 
3.0 	3.0 
37.0 	15.0 
31.0 	14.0 
3.0 	2.0 
24.0 	11.0 
7.0 	6.0 
25.0 	13.0 
41.0 	14.0 
217.0 	51.0 
1.0 	1.0 
21.0 	11.0 
97.0 	30.0 
40.0 	12.0 
1.0 	1.0 
11.0 	7.0 
40.0 	20.0 
71.0 	20.0 
5.0 	4.0 
1.0 	1.0 
4.0 	4.0 
2.0 	2.0 
3.0 	3.0 
290595.0 	4321.0 
95.0 	17.0 
3.0 	3.0 
1.0 	1.0 
137761.0 	1039.0 
1.0 	1.0 
2.0 	2.0 
3.0 	2.0 
34.0 	11.0 
1.0 	1.0 
7.0 	5.0 
2.0 	2.0 
1.0 	1.0 
16.0 	6.0 
2.0 	2.0 
2.0 	2.0 
72.0 	31.0 
35.0 	13.0 
1.0 	1.0 
1.0 	1.0 
4.0 	2.0 
1.0 	1.0 
6.0 	5.0 
12.0 	7.0 
2943.0 	147.0 
51.0 	19.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
2.0 	2.0 
80.0 	18.0 
345.0 	34.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
3.0 	3.0 
2.0 	2.0 
2.0 	2.0 
41.0 	14.0 
7.0 	5.0 
6.0 	3.0 
10.0 	5.0 
10871.0 	492.0 
2.0 	2.0 
4.0 	4.0 
17.0 	12.0 
3.0 	2.0 
4.0 	4.0 
64.0 	29.0 
1.0 	1.0 
39.0 	14.0 
1.0 	1.0 
533.0 	71.0 
293.0 	51.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
369.0 	47.0 
27.0 	11.0 
84.0 	32.0 
1.0 	1.0 
10.0 	8.0 
11.0 	7.0 
23.0 	9.0 
6.0 	3.0 
102.0 	28.0 
2.0 	2.0 
1086.0 	125.0 
8.0 	4.0 
301.0 	52.0 
88633.0 	1455.0 
1.0 	1.0 
36.0 	19.0 
1.0 	1.0 
2.0 	2.0 
5.0 	4.0 
159.0 	39.0 
9.0 	6.0 
20.0 	10.0 
44.0 	14.0 
130306.0 	1771.0 
38.0 	10.0 
595.0 	117.0 
1.0 	1.0 
686.0 	80.0 
10.0 	6.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
6.0 	4.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
128.0 	32.0 
2.0 	2.0 
9.0 	7.0 
5.0 	3.0 
1.0 	1.0 
97.0 	24.0 
5.0 	4.0 
34.0 	14.0 
1.0 	1.0 
21.0 	9.0 
1.0 	1.0 
1.0 	1.0 
9.0 	6.0 
2.0 	2.0 
3.0 	3.0 
28454.0 	775.0 
2.0 	2.0 
3.0 	2.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
39.0 	11.0 
94520.0 	1702.0 
12.0 	11.0 
1.0 	1.0 
4.0 	4.0 
8.0 	6.0 
608.0 	52.0 
1.0 	1.0 
29.0 	9.0 
15.0 	10.0 
1.0 	1.0 
8.0 	3.0 
2.0 	2.0 
2.0 	2.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
127.0 	44.0 
1.0 	1.0 
1.0 	1.0 
16.0 	7.0 
1.0 	1.0 
1.0 	1.0 
528.0 	58.0 
7.0 	4.0 
1.0 	1.0 
170.0 	30.0 
92.0 	23.0 
7.0 	7.0 
1.0 	1.0 
2.0 	2.0 
3.0 	2.0 
1.0 	1.0 
1.0 	1.0 
11.0 	5.0 
3.0 	3.0 
1.0 	1.0 
10.0 	9.0 
25.0 	10.0 
1.0 	1.0 
1.0 	1.0 
7.0 	6.0 
140.0 	27.0 
2.0 	2.0 
3.0 	2.0 
3.0 	3.0 
3377.0 	190.0 
1.0 	1.0 
3.0 	3.0 
69.0 	17.0 
1941.0 	159.0 
1.0 	1.0 
1.0 	1.0 
16587.0 	719.0 
2.0 	2.0 
2.0 	2.0 
3.0 	3.0 
1.0 	1.0 
1.0 	1.0 
64.0 	19.0 
76.0 	29.0 
47.0 	12.0 
2.0 	2.0 
70.0 	28.0 
4612.0 	254.0 
1.0 	1.0 
63.0 	22.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
1126996.0 	8420.0 
315187.0 	3265.0 
3.0 	3.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
269.0 	37.0 
2.0 	2.0 
18.0 	9.0 
150.0 	30.0 
227.0 	42.0 
1.0 	1.0 
1.0 	1.0 
2001.0 	146.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
3.0 	3.0 
29.0 	10.0 
2.0 	2.0 
6.0 	4.0 
3053.0 	344.0 
40.0 	16.0 
3.0 	3.0 
1133.0 	69.0 
20077.0 	746.0 
5.0 	3.0 
45546.0 	1142.0 
4.0 	2.0 
67.0 	19.0 
2.0 	2.0 
2.0 	2.0 
700811.0 	4137.0 
1.0 	1.0 
18.0 	9.0 
1.0 	1.0 
1.0 	1.0 
3.0 	3.0 
2426.0 	166.0 
113.0 	30.0 
11.0 	9.0 
5.0 	3.0 
190.0 	33.0 
2.0 	2.0 
61.0 	20.0 
2.0 	2.0 
1.0 	1.0 
2.0 	2.0 
18.0 	7.0 
42.0 	12.0 
5.0 	4.0 
6.0 	3.0 
3104.0 	124.0 
7.0 	4.0 
8.0 	5.0 
31404.0 	1004.0 
1.0 	1.0 
890.0 	64.0 
5.0 	4.0 
1.0 	1.0 
27.0 	13.0 
2.0 	2.0 
366865.0 	3627.0 
1.0 	1.0 
2.0 	2.0 
3.0 	3.0 
4.0 	3.0 
10576.0 	509.0 
1.0 	1.0 
2.0 	2.0 
3.0 	3.0 
226152.0 	3482.0 
1.0 	1.0 
54.0 	13.0 
2.0 	2.0 
51.0 	16.0 
44.0 	13.0 
1.0 	1.0 
274.0 	54.0 
144.0 	29.0 
1.0 	1.0 
1.0 	1.0 
5.0 	4.0 
4.0 	3.0 
2.0 	2.0 
1.0 	1.0 
34.0 	8.0 
1.0 	1.0 
4.0 	3.0 
3.0 	3.0 
1.0 	1.0 
1.0 	1.0 
203.0 	35.0 
