Sistemas = 000060000
Spikes 	 Durations 
3334.0 	389.0 
1.0 	1.0 
1.0 	1.0 
21.0 	10.0 
154278.0 	4390.0 
1.0 	1.0 
40833.0 	2102.0 
1.0 	1.0 
1.0 	1.0 
8.0 	6.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
6.0 	3.0 
1.0 	1.0 
4.0 	3.0 
5.0 	4.0 
8.0 	5.0 
3.0 	3.0 
2.0 	2.0 
1.0 	1.0 
3.0 	2.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
467.0 	76.0 
1.0 	1.0 
7.0 	5.0 
3.0 	3.0 
1.0 	1.0 
3.0 	3.0 
50745.0 	1693.0 
29.0 	16.0 
631105.0 	22816.0 
1.0 	1.0 
1.0 	1.0 
16.0 	8.0 
9.0 	6.0 
2.0 	2.0 
43.0 	23.0 
610173.0 	17523.0 
1.0 	1.0 
6.0 	5.0 
709107.0 	18101.0 
482.0 	58.0 
4.0 	4.0 
1.0 	1.0 
1188.0 	127.0 
1.0 	1.0 
1.0 	1.0 
8.0 	6.0 
11.0 	6.0 
1.0 	1.0 
2.0 	2.0 
749.0 	84.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
761382.0 	23818.0 
183396.0 	5089.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
23.0 	10.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
40.0 	20.0 
54.0 	18.0 
105266.0 	3999.0 
2.0 	2.0 
1.0 	1.0 
2708.0 	334.0 
70.0 	25.0 
6.0 	5.0 
3.0 	3.0 
1.0 	1.0 
1.0 	1.0 
3855.0 	384.0 
15.0 	9.0 
16.0 	7.0 
1.0 	1.0 
3.0 	3.0 
13628.0 	548.0 
5.0 	4.0 
1165.0 	137.0 
41.0 	11.0 
9.0 	6.0 
4.0 	3.0 
239.0 	56.0 
1.0 	1.0 
193082.0 	4975.0 
3.0 	2.0 
1.0 	1.0 
3.0 	3.0 
376463.0 	10741.0 
5.0 	5.0 
5.0 	3.0 
61.0 	22.0 
2.0 	2.0 
2.0 	2.0 
17.0 	12.0 
1.0 	1.0 
2449.0 	320.0 
66.0 	24.0 
2.0 	2.0 
137.0 	37.0 
247999.0 	6787.0 
33.0 	18.0 
581.0 	85.0 
38.0 	16.0 
1.0 	1.0 
13.0 	7.0 
12.0 	5.0 
1.0 	1.0 
1.0 	1.0 
322650.0 	10002.0 
4029.0 	234.0 
1.0 	1.0 
94648.0 	3989.0 
2.0 	2.0 
265.0 	75.0 
1.0 	1.0 
1.0 	1.0 
4.0 	4.0 
1.0 	1.0 
3.0 	3.0 
3.0 	3.0 
35.0 	16.0 
2.0 	2.0 
52960.0 	1987.0 
20.0 	9.0 
11.0 	5.0 
8503.0 	404.0 
1.0 	1.0 
166656.0 	6149.0 
221729.0 	8077.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
15.0 	7.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1111.0 	144.0 
365383.0 	13358.0 
1.0 	1.0 
8513.0 	365.0 
1.0 	1.0 
5.0 	3.0 
2.0 	2.0 
138.0 	52.0 
1.0 	1.0 
1.0 	1.0 
4.0 	4.0 
12.0 	6.0 
2.0 	2.0 
335.0 	59.0 
407.0 	58.0 
2.0 	2.0 
1.0 	1.0 
8.0 	7.0 
2.0 	2.0 
1476.0 	124.0 
1266.0 	134.0 
2.0 	2.0 
2.0 	2.0 
1.0 	1.0 
3449.0 	278.0 
1.0 	1.0 
2.0 	2.0 
52001.0 	1953.0 
430.0 	100.0 
6.0 	4.0 
1.0 	1.0 
9.0 	6.0 
2.0 	2.0 
1.0 	1.0 
2.0 	2.0 
3.0 	2.0 
2.0 	2.0 
100.0 	29.0 
7.0 	6.0 
12.0 	8.0 
12.0 	5.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
5.0 	4.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
36.0 	15.0 
11.0 	5.0 
2.0 	2.0 
20.0 	11.0 
958000.0 	33308.0 
195.0 	40.0 
10967.0 	895.0 
1.0 	1.0 
1.0 	1.0 
10.0 	8.0 
40.0 	17.0 
106.0 	24.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
2.0 	2.0 
3631.0 	379.0 
5.0 	4.0 
273.0 	47.0 
1.0 	1.0 
1.0 	1.0 
29.0 	10.0 
3738.0 	446.0 
24790.0 	895.0 
1.0 	1.0 
1.0 	1.0 
7.0 	6.0 
3.0 	2.0 
1.0 	1.0 
3877.0 	457.0 
1244487.0 	36645.0 
11.0 	7.0 
24.0 	9.0 
30205.0 	1417.0 
856.0 	104.0 
21.0 	7.0 
23.0 	8.0 
1678.0 	223.0 
99828.0 	4051.0 
42.0 	12.0 
1.0 	1.0 
1.0 	1.0 
4024.0 	320.0 
5.0 	4.0 
211.0 	45.0 
3.0 	2.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
10.0 	6.0 
1.0 	1.0 
15.0 	8.0 
14.0 	9.0 
2.0 	2.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
3.0 	3.0 
1.0 	1.0 
1.0 	1.0 
15.0 	11.0 
3.0 	3.0 
66.0 	27.0 
24.0 	9.0 
25.0 	13.0 
1.0 	1.0 
5.0 	4.0 
2.0 	2.0 
4.0 	4.0 
2.0 	2.0 
81.0 	27.0 
520.0 	73.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
51034.0 	2057.0 
26808.0 	988.0 
7.0 	4.0 
20.0 	12.0 
1.0 	1.0 
3.0 	3.0 
1.0 	1.0 
101147.0 	3109.0 
1.0 	1.0 
1.0 	1.0 
4764.0 	394.0 
4.0 	4.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
707036.0 	24878.0 
1.0 	1.0 
60.0 	20.0 
77.0 	22.0 
1924.0 	228.0 
1.0 	1.0 
17.0 	10.0 
12.0 	8.0 
4.0 	4.0 
1.0 	1.0 
34.0 	20.0 
1.0 	1.0 
51443.0 	1612.0 
7.0 	4.0 
1.0 	1.0 
16.0 	7.0 
5.0 	4.0 
3.0 	3.0 
586.0 	85.0 
7.0 	5.0 
58.0 	16.0 
1.0 	1.0 
255895.0 	10265.0 
4.0 	4.0 
1.0 	1.0 
130.0 	27.0 
1209.0 	144.0 
47374.0 	2374.0 
1.0 	1.0 
24.0 	11.0 
1.0 	1.0 
2.0 	2.0 
281.0 	68.0 
48.0 	19.0 
1.0 	1.0 
1.0 	1.0 
12.0 	5.0 
5.0 	4.0 
5.0 	5.0 
