Sistemas = 000010000
Spikes 	 Durations 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
2607.0 	238.0 
963.0 	88.0 
18.0 	11.0 
1533.0 	203.0 
1.0 	1.0 
1510.0 	214.0 
10.0 	10.0 
16.0 	13.0 
7.0 	4.0 
3.0 	3.0 
746.0 	125.0 
2.0 	2.0 
5.0 	5.0 
5.0 	5.0 
1.0 	1.0 
22.0 	14.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
429.0 	59.0 
2.0 	2.0 
4.0 	4.0 
37.0 	14.0 
1.0 	1.0 
1.0 	1.0 
4.0 	4.0 
805085.0 	28626.0 
1.0 	1.0 
1.0 	1.0 
36.0 	15.0 
1.0 	1.0 
74.0 	25.0 
1.0 	1.0 
1.0 	1.0 
21161.0 	826.0 
143.0 	36.0 
146.0 	31.0 
24.0 	11.0 
1.0 	1.0 
4.0 	4.0 
311.0 	57.0 
16.0 	9.0 
23.0 	10.0 
5.0 	4.0 
1.0 	1.0 
11.0 	8.0 
838.0 	117.0 
41169.0 	3356.0 
2.0 	2.0 
2.0 	2.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
340165.0 	12689.0 
15343.0 	1203.0 
5.0 	4.0 
2.0 	2.0 
4.0 	3.0 
1.0 	1.0 
12.0 	7.0 
1.0 	1.0 
29.0 	9.0 
40.0 	16.0 
1132781.0 	32892.0 
276.0 	34.0 
6.0 	5.0 
1.0 	1.0 
299.0 	44.0 
1.0 	1.0 
1.0 	1.0 
11.0 	5.0 
1.0 	1.0 
3040.0 	214.0 
3.0 	3.0 
1.0 	1.0 
4.0 	4.0 
7.0 	6.0 
4.0 	4.0 
12.0 	6.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
7.0 	4.0 
7.0 	5.0 
1.0 	1.0 
115.0 	40.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
6.0 	5.0 
8.0 	7.0 
8247.0 	343.0 
1.0 	1.0 
2.0 	2.0 
23.0 	14.0 
7.0 	6.0 
1.0 	1.0 
2.0 	2.0 
2.0 	2.0 
10.0 	7.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
11.0 	7.0 
215.0 	37.0 
1.0 	1.0 
2.0 	2.0 
1737.0 	209.0 
7.0 	6.0 
30.0 	10.0 
142.0 	50.0 
3.0 	2.0 
54.0 	18.0 
1.0 	1.0 
387195.0 	12060.0 
1.0 	1.0 
69.0 	18.0 
1.0 	1.0 
973.0 	146.0 
1.0 	1.0 
1.0 	1.0 
11.0 	6.0 
1.0 	1.0 
5.0 	4.0 
263135.0 	7132.0 
1430.0 	158.0 
16592.0 	668.0 
5.0 	4.0 
190.0 	45.0 
1.0 	1.0 
1.0 	1.0 
18.0 	10.0 
1.0 	1.0 
61.0 	19.0 
505064.0 	15860.0 
278425.0 	8822.0 
197.0 	54.0 
1.0 	1.0 
15.0 	8.0 
6.0 	4.0 
1.0 	1.0 
2.0 	2.0 
6.0 	4.0 
1.0 	1.0 
1.0 	1.0 
774.0 	124.0 
296649.0 	9363.0 
1.0 	1.0 
7.0 	4.0 
7.0 	4.0 
1.0 	1.0 
146.0 	33.0 
313.0 	67.0 
44.0 	18.0 
3.0 	3.0 
841.0 	209.0 
2.0 	2.0 
1.0 	1.0 
1568.0 	209.0 
2.0 	2.0 
11.0 	6.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
12.0 	9.0 
79799.0 	2328.0 
146.0 	24.0 
16.0 	9.0 
4.0 	4.0 
86.0 	20.0 
1.0 	1.0 
1.0 	1.0 
5.0 	4.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
195.0 	43.0 
4.0 	3.0 
79.0 	17.0 
1.0 	1.0 
9.0 	4.0 
1.0 	1.0 
178.0 	44.0 
2901.0 	388.0 
1.0 	1.0 
2282.0 	206.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
3.0 	3.0 
4.0 	4.0 
1.0 	1.0 
1.0 	1.0 
4.0 	4.0 
3.0 	3.0 
11.0 	6.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
3.0 	2.0 
8017.0 	474.0 
3.0 	3.0 
2.0 	2.0 
5.0 	5.0 
2.0 	2.0 
119.0 	53.0 
3.0 	3.0 
1.0 	1.0 
24.0 	10.0 
3.0 	2.0 
24.0 	10.0 
2.0 	2.0 
59.0 	25.0 
2.0 	2.0 
7.0 	5.0 
4.0 	3.0 
255.0 	52.0 
4.0 	4.0 
4.0 	4.0 
77.0 	21.0 
2.0 	2.0 
122.0 	35.0 
6.0 	5.0 
2.0 	2.0 
104.0 	24.0 
88.0 	27.0 
947.0 	167.0 
3.0 	3.0 
29.0 	17.0 
114.0 	41.0 
1.0 	1.0 
1.0 	1.0 
29.0 	13.0 
14.0 	9.0 
5.0 	4.0 
15.0 	8.0 
1.0 	1.0 
9.0 	5.0 
1.0 	1.0 
11.0 	7.0 
1.0 	1.0 
5.0 	4.0 
1.0 	1.0 
12.0 	6.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
17.0 	9.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1352.0 	111.0 
1.0 	1.0 
24.0 	7.0 
283.0 	44.0 
1.0 	1.0 
8.0 	8.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
1.0 	1.0 
10.0 	5.0 
1.0 	1.0 
1.0 	1.0 
7.0 	5.0 
5.0 	4.0 
8.0 	6.0 
8.0 	6.0 
1.0 	1.0 
9.0 	8.0 
605.0 	94.0 
1.0 	1.0 
734.0 	95.0 
30.0 	10.0 
1.0 	1.0 
5.0 	5.0 
4274.0 	479.0 
1.0 	1.0 
13747.0 	1092.0 
1.0 	1.0 
5377.0 	709.0 
2.0 	2.0 
1.0 	1.0 
9.0 	8.0 
189.0 	39.0 
401534.0 	11869.0 
185.0 	52.0 
3.0 	2.0 
13.0 	7.0 
1.0 	1.0 
1212.0 	158.0 
36.0 	21.0 
1.0 	1.0 
641313.0 	20652.0 
100.0 	26.0 
449.0 	70.0 
1.0 	1.0 
1.0 	1.0 
86.0 	34.0 
2.0 	2.0 
1.0 	1.0 
2239.0 	291.0 
17.0 	9.0 
1.0 	1.0 
1.0 	1.0 
2.0 	2.0 
6589.0 	537.0 
1.0 	1.0 
10.0 	8.0 
61.0 	26.0 
2.0 	2.0 
1.0 	1.0 
64.0 	20.0 
2.0 	2.0 
228.0 	41.0 
2.0 	2.0 
1.0 	1.0 
1074.0 	149.0 
19.0 	11.0 
5.0 	5.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
1.0 	1.0 
18.0 	8.0 
1.0 	1.0 
1.0 	1.0 
26428.0 	996.0 
